book_location_id,objective_id,book_title,book_category,source_content,skill_or_school,worldspace,region,hold,location,location_detail,ownership_or_crime_notes,quest_or_state_dependency,cell_entry_lock_risk,missability,bug_risk,survival_mode_relevance,route_candidate_status,citations,notes
BOOKLOC-001057,OBJ-001027,Spell Tome: Fear,spell_tome,base_game,Illusion,Skyrim,,Haafingar,Blue Palace,"Purchase from Sybille Stentor in Solitude. Source note: Can be purchased from: Calcelmo, Drevis Neloren, Falion, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-001058,OBJ-001027,Spell Tome: Fear,spell_tome,base_game,Illusion,Skyrim,,Eastmarch,Palace of the Kings,"Purchase from Wuunferth the Unliving in Windhelm. Source note: Can be purchased from: Calcelmo, Drevis Neloren, Falion, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-001059,OBJ-001027,Spell Tome: Fear,spell_tome,base_game,Illusion,Skyrim,,The Rift,Mistveil Keep,"Purchase from Wylandriah in Riften. Source note: Can be purchased from: Calcelmo, Drevis Neloren, Falion, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-001060,OBJ-001027,Spell Tome: Fear,spell_tome,base_game,Illusion,Skyrim,,,Random spell tome loot,Generic apprentice spell tome random loot source from boss chests and safes.,Random/container source; reliability and ownership not route-ready,Character level 11+ for apprentice random spell tome loot; route should prefer deterministic sources unless later validated.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Generic random loot source from UESP spell tome location rules; not a deterministic route choice.
BOOKLOC-001061,OBJ-001028,Spell Tome: Muffle,spell_tome,base_game,Illusion,Skyrim,,The Reach,Understone Keep,"Purchase from Calcelmo in Markarth. Source note: Can be purchased from: Calcelmo, Drevis Neloren, Falion, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",provisional_objective_representative,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-001062,OBJ-001028,Spell Tome: Muffle,spell_tome,base_game,Illusion,Skyrim,,Winterhold,College of Winterhold,"Purchase from Drevis Neloren at the College of Winterhold. Source note: Can be purchased from: Calcelmo, Drevis Neloren, Falion, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-001063,OBJ-001028,Spell Tome: Muffle,spell_tome,base_game,Illusion,Skyrim,,Hjaalmarch,Morthal,"Purchase from Falion in Morthal. Source note: Can be purchased from: Calcelmo, Drevis Neloren, Falion, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-001064,OBJ-001028,Spell Tome: Muffle,spell_tome,base_game,Illusion,Skyrim,,Whiterun Hold,Dragonsreach,"Purchase from Farengar Secret-Fire in Whiterun. Source note: Can be purchased from: Calcelmo, Drevis Neloren, Falion, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-001065,OBJ-001028,Spell Tome: Muffle,spell_tome,base_game,Illusion,Skyrim,,The Pale,The White Hall,"Purchase from Madena in Dawnstar. Source note: Can be purchased from: Calcelmo, Drevis Neloren, Falion, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-001066,OBJ-001028,Spell Tome: Muffle,spell_tome,base_game,Illusion,Skyrim,,Haafingar,Blue Palace,"Purchase from Sybille Stentor in Solitude. Source note: Can be purchased from: Calcelmo, Drevis Neloren, Falion, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-001067,OBJ-001028,Spell Tome: Muffle,spell_tome,base_game,Illusion,Skyrim,,Eastmarch,Palace of the Kings,"Purchase from Wuunferth the Unliving in Windhelm. Source note: Can be purchased from: Calcelmo, Drevis Neloren, Falion, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-001068,OBJ-001028,Spell Tome: Muffle,spell_tome,base_game,Illusion,Skyrim,,The Rift,Mistveil Keep,"Purchase from Wylandriah in Riften. Source note: Can be purchased from: Calcelmo, Drevis Neloren, Falion, Farengar Secret-Fire, Madena, Sybille Stentor, Wuunferth the Unliving, Wylandriah.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-001069,OBJ-001028,Spell Tome: Muffle,spell_tome,base_game,Illusion,Skyrim,,,Random spell tome loot,Generic apprentice spell tome random loot source from boss chests and safes.,Random/container source; reliability and ownership not route-ready,Character level 11+ for apprentice random spell tome loot; route should prefer deterministic sources unless later validated.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Generic random loot source from UESP spell tome location rules; not a deterministic route choice.
BOOKLOC-001070,OBJ-001029,Spell Tome: Frenzy,spell_tome,base_game,Illusion,Skyrim,,Winterhold,College of Winterhold,"Purchase from Drevis Neloren at the College of Winterhold. Source note: Can be purchased from: Drevis Neloren, Sybille Stentor.","Merchant transaction; price, stock, and barter setup need route validation",Adept vendor stock generally requires school skill 40 and inventory reset; validate per merchant later.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",provisional_objective_representative,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-001071,OBJ-001029,Spell Tome: Frenzy,spell_tome,base_game,Illusion,Skyrim,,Haafingar,Blue Palace,"Purchase from Sybille Stentor in Solitude. Source note: Can be purchased from: Drevis Neloren, Sybille Stentor.","Merchant transaction; price, stock, and barter setup need route validation",Adept vendor stock generally requires school skill 40 and inventory reset; validate per merchant later.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-001072,OBJ-001029,Spell Tome: Frenzy,spell_tome,base_game,Illusion,Skyrim,,,Random spell tome loot,Generic adept spell tome random loot source from boss chests and safes.,Random/container source; reliability and ownership not route-ready,Character level 23+ for adept random spell tome loot; route should prefer deterministic sources unless later validated.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Generic random loot source from UESP spell tome location rules; not a deterministic route choice.
BOOKLOC-001073,OBJ-001030,Spell Tome: Frenzy Rune,spell_tome,dragonborn,Illusion,Solstheim,,,Tel Mithryn,Purchase from Talvas Fathryon at Tel Mithryn. Source note: Can be purchased from Talvas Fathryon after completing the quest From the Ashes.,"Merchant transaction; price, stock, and barter setup need route validation",Can be purchased from Talvas Fathryon after completing the quest From the Ashes | Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",provisional_objective_representative,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-001074,OBJ-001031,Spell Tome: Orum's Aquatic Escape,spell_tome,ae_creation,Illusion,Skyrim,,,Hob's Fall Cave,Can be found in Hob's Fall Cave during The Lost Library quest.,,Open the Ancient Tome Chest during the routed Hob's Fall Cave pass; The Lost Library may not appear in the AE journal,none_known,none_known,none_known,Winterhold cold-road travel is handled by the Bards College instrument route; no vendor restock/gold requirement for this spell,provisional_objective_representative,SN-000052-spell-tomes-and-learned-spells.md | SN-000253-arcane-accessories-parent-closeout.md,Selected final-guide source for this Arcane Accessories spell; duplicate vendor/random sources are not required.
BOOKLOC-001075,OBJ-001031,Spell Tome: Orum's Aquatic Escape,spell_tome,ae_creation,Illusion,Skyrim,,Winterhold,College of Winterhold,"Purchase from Drevis Neloren at the College of Winterhold. Source note: Can be purchased from: Drevis Neloren, Sybille Stentor.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-001076,OBJ-001031,Spell Tome: Orum's Aquatic Escape,spell_tome,ae_creation,Illusion,Skyrim,,Haafingar,Blue Palace,"Purchase from Sybille Stentor in Solitude. Source note: Can be purchased from: Drevis Neloren, Sybille Stentor.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-001077,OBJ-001032,Spell Tome: Rally,spell_tome,base_game,Illusion,Skyrim,,Winterhold,College of Winterhold,"Purchase from Drevis Neloren at the College of Winterhold. Source note: Can be purchased from: Drevis Neloren, Sybille Stentor.","Merchant transaction; price, stock, and barter setup need route validation",Adept vendor stock generally requires school skill 40 and inventory reset; validate per merchant later.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",provisional_objective_representative,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-001078,OBJ-001032,Spell Tome: Rally,spell_tome,base_game,Illusion,Skyrim,,Haafingar,Blue Palace,"Purchase from Sybille Stentor in Solitude. Source note: Can be purchased from: Drevis Neloren, Sybille Stentor.","Merchant transaction; price, stock, and barter setup need route validation",Adept vendor stock generally requires school skill 40 and inventory reset; validate per merchant later.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-001079,OBJ-001032,Spell Tome: Rally,spell_tome,base_game,Illusion,Skyrim,,,Random spell tome loot,Generic adept spell tome random loot source from boss chests and safes.,Random/container source; reliability and ownership not route-ready,Character level 23+ for adept random spell tome loot; route should prefer deterministic sources unless later validated.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Generic random loot source from UESP spell tome location rules; not a deterministic route choice.
BOOKLOC-001080,OBJ-001033,Spell Tome: Fenrik's Welcome,spell_tome,ae_creation,Illusion,Skyrim,,,Hob's Fall Cave,Can be found in Hob's Fall Cave during The Lost Library quest.,,Open the Ancient Tome Chest during the routed Hob's Fall Cave pass; The Lost Library may not appear in the AE journal,none_known,none_known,none_known,Winterhold cold-road travel is handled by the Bards College instrument route; no vendor restock/gold requirement for this spell,provisional_objective_representative,SN-000052-spell-tomes-and-learned-spells.md | SN-000253-arcane-accessories-parent-closeout.md,Selected final-guide source for this Arcane Accessories spell; duplicate vendor/random sources are not required.
BOOKLOC-001081,OBJ-001033,Spell Tome: Fenrik's Welcome,spell_tome,ae_creation,Illusion,Skyrim,,Winterhold,College of Winterhold,Purchase from Drevis Neloren at the College of Winterhold. Source note: Can be purchased from: Drevis Neloren.,"Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-001082,OBJ-001034,Spell Tome: Invisibility,spell_tome,base_game,Illusion,Skyrim,,Winterhold,College of Winterhold,Purchase from Drevis Neloren at the College of Winterhold. Source note: Can be purchased from: Drevis Neloren.,"Merchant transaction; price, stock, and barter setup need route validation",Expert vendor stock generally requires school skill 65 and inventory reset; validate per merchant later.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",provisional_objective_representative,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-001083,OBJ-001034,Spell Tome: Invisibility,spell_tome,base_game,Illusion,Skyrim,,,Random spell tome loot,Generic expert spell tome random loot source from boss chests and safes.,Random/container source; reliability and ownership not route-ready,Character level 35+ for expert random spell tome loot; route should prefer deterministic sources unless later validated.,unknown,unknown,possible,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Generic random loot source from UESP spell tome location rules; not a deterministic route choice.
BOOKLOC-001084,OBJ-001035,Spell Tome: Pacify,spell_tome,base_game,Illusion,Skyrim,,Winterhold,College of Winterhold,Purchase from Drevis Neloren at the College of Winterhold. Source note: Can be purchased from: Drevis Neloren.,"Merchant transaction; price, stock, and barter setup need route validation",Expert vendor stock generally requires school skill 65 and inventory reset; validate per merchant later.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",provisional_objective_representative,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-001085,OBJ-001035,Spell Tome: Pacify,spell_tome,base_game,Illusion,Skyrim,,,Random spell tome loot,Generic expert spell tome random loot source from boss chests and safes.,Random/container source; reliability and ownership not route-ready,Character level 35+ for expert random spell tome loot; route should prefer deterministic sources unless later validated.,unknown,unknown,possible,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Generic random loot source from UESP spell tome location rules; not a deterministic route choice.
BOOKLOC-001086,OBJ-001036,Spell Tome: Rout,spell_tome,base_game,Illusion,Skyrim,,Winterhold,College of Winterhold,Purchase from Drevis Neloren at the College of Winterhold. Source note: Can be purchased from: Drevis Neloren.,"Merchant transaction; price, stock, and barter setup need route validation",Expert vendor stock generally requires school skill 65 and inventory reset; validate per merchant later.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",provisional_objective_representative,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-001087,OBJ-001036,Spell Tome: Rout,spell_tome,base_game,Illusion,Skyrim,,,Random spell tome loot,Generic expert spell tome random loot source from boss chests and safes.,Random/container source; reliability and ownership not route-ready,Character level 35+ for expert random spell tome loot; route should prefer deterministic sources unless later validated.,unknown,unknown,possible,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Generic random loot source from UESP spell tome location rules; not a deterministic route choice.
BOOKLOC-001088,OBJ-001037,Spell Tome: Call to Arms,spell_tome,base_game,Illusion,Skyrim,,Winterhold,College of Winterhold,Purchase from Drevis Neloren at the College of Winterhold. Source note: Can be purchased from: Drevis Neloren (only after Illusion Ritual Spell has been completed).,"Merchant transaction; price, stock, and barter setup need route validation",Can be purchased from: Drevis Neloren (only after Illusion Ritual Spell has been completed) | Master tome purchase requires the relevant ritual spell quest; validate ritual completion timing later.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",provisional_objective_representative,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-001089,OBJ-001038,Spell Tome: Harmony,spell_tome,base_game,Illusion,Skyrim,,Winterhold,College of Winterhold,Purchase from Drevis Neloren at the College of Winterhold. Source note: Can be purchased from: Drevis Neloren (only after Illusion Ritual Spell has been completed).,"Merchant transaction; price, stock, and barter setup need route validation",Can be purchased from: Drevis Neloren (only after Illusion Ritual Spell has been completed) | Master tome purchase requires the relevant ritual spell quest; validate ritual completion timing later.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",provisional_objective_representative,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-001090,OBJ-001039,Spell Tome: Hysteria,spell_tome,base_game,Illusion,Skyrim,,,Illusion Ritual Spell,Reward for quest Illusion Ritual Spell.,,Reward for quest Illusion Ritual Spell,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",provisional_objective_representative,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-001091,OBJ-001040,Spell Tome: Mayhem,spell_tome,base_game,Illusion,Skyrim,,Winterhold,College of Winterhold,Purchase from Drevis Neloren at the College of Winterhold. Source note: Can be purchased from: Drevis Neloren (only after Illusion Ritual Spell has been completed).,"Merchant transaction; price, stock, and barter setup need route validation",Can be purchased from: Drevis Neloren (only after Illusion Ritual Spell has been completed) | Master tome purchase requires the relevant ritual spell quest; validate ritual completion timing later.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",provisional_objective_representative,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-001092,OBJ-001041,Spell Tome: Healing,spell_tome,base_game,Restoration,Skyrim,,,Character creation / starting spell,All players start with this spell.,,,unknown,none_known,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",provisional_objective_representative,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-001093,OBJ-001041,Spell Tome: Healing,spell_tome,base_game,Restoration,Skyrim,,The Reach,Understone Keep,"Purchase from Calcelmo in Markarth. Source note: Can be purchased from: Calcelmo, Colette Marence, Falion, Farengar Secret-Fire, Madena, Nelacar, Sybille Stentor, Wuunferth the Unliving, Wylandriah.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-001094,OBJ-001041,Spell Tome: Healing,spell_tome,base_game,Restoration,Skyrim,,Winterhold,College of Winterhold,"Purchase from Colette Marence at the College of Winterhold. Source note: Can be purchased from: Calcelmo, Colette Marence, Falion, Farengar Secret-Fire, Madena, Nelacar, Sybille Stentor, Wuunferth the Unliving, Wylandriah.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-001095,OBJ-001041,Spell Tome: Healing,spell_tome,base_game,Restoration,Skyrim,,Hjaalmarch,Morthal,"Purchase from Falion in Morthal. Source note: Can be purchased from: Calcelmo, Colette Marence, Falion, Farengar Secret-Fire, Madena, Nelacar, Sybille Stentor, Wuunferth the Unliving, Wylandriah.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-001096,OBJ-001041,Spell Tome: Healing,spell_tome,base_game,Restoration,Skyrim,,Whiterun Hold,Dragonsreach,"Purchase from Farengar Secret-Fire in Whiterun. Source note: Can be purchased from: Calcelmo, Colette Marence, Falion, Farengar Secret-Fire, Madena, Nelacar, Sybille Stentor, Wuunferth the Unliving, Wylandriah.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-001097,OBJ-001041,Spell Tome: Healing,spell_tome,base_game,Restoration,Skyrim,,The Pale,The White Hall,"Purchase from Madena in Dawnstar. Source note: Can be purchased from: Calcelmo, Colette Marence, Falion, Farengar Secret-Fire, Madena, Nelacar, Sybille Stentor, Wuunferth the Unliving, Wylandriah.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-001098,OBJ-001041,Spell Tome: Healing,spell_tome,base_game,Restoration,Skyrim,,Winterhold,The Frozen Hearth,"Purchase from Nelacar in Winterhold. Source note: Can be purchased from: Calcelmo, Colette Marence, Falion, Farengar Secret-Fire, Madena, Nelacar, Sybille Stentor, Wuunferth the Unliving, Wylandriah.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-001099,OBJ-001041,Spell Tome: Healing,spell_tome,base_game,Restoration,Skyrim,,Haafingar,Blue Palace,"Purchase from Sybille Stentor in Solitude. Source note: Can be purchased from: Calcelmo, Colette Marence, Falion, Farengar Secret-Fire, Madena, Nelacar, Sybille Stentor, Wuunferth the Unliving, Wylandriah.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-001100,OBJ-001041,Spell Tome: Healing,spell_tome,base_game,Restoration,Skyrim,,Eastmarch,Palace of the Kings,"Purchase from Wuunferth the Unliving in Windhelm. Source note: Can be purchased from: Calcelmo, Colette Marence, Falion, Farengar Secret-Fire, Madena, Nelacar, Sybille Stentor, Wuunferth the Unliving, Wylandriah.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-001101,OBJ-001041,Spell Tome: Healing,spell_tome,base_game,Restoration,Skyrim,,The Rift,Mistveil Keep,"Purchase from Wylandriah in Riften. Source note: Can be purchased from: Calcelmo, Colette Marence, Falion, Farengar Secret-Fire, Madena, Nelacar, Sybille Stentor, Wuunferth the Unliving, Wylandriah.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-001102,OBJ-001041,Spell Tome: Healing,spell_tome,base_game,Restoration,Skyrim,,,Random spell tome loot,Generic novice spell tome random loot source from boss chests and safes.,Random/container source; reliability and ownership not route-ready,Character level 1+ for novice random spell tome loot; route should prefer deterministic sources unless later validated.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Generic random loot source from UESP spell tome location rules; not a deterministic route choice.
BOOKLOC-001103,OBJ-001042,Spell Tome: Lesser Ward,spell_tome,base_game,Restoration,Skyrim,,The Reach,Understone Keep,"Purchase from Calcelmo in Markarth. Source note: Can be purchased from: Calcelmo, Colette Marence, Falion, Farengar Secret-Fire, Madena, Nelacar, Riverwood Trader, Sybille Stentor, Wuunferth the Unliving, Wylandriah.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",provisional_objective_representative,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-001104,OBJ-001042,Spell Tome: Lesser Ward,spell_tome,base_game,Restoration,Skyrim,,Winterhold,College of Winterhold,"Purchase from Colette Marence at the College of Winterhold. Source note: Can be purchased from: Calcelmo, Colette Marence, Falion, Farengar Secret-Fire, Madena, Nelacar, Riverwood Trader, Sybille Stentor, Wuunferth the Unliving, Wylandriah.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
BOOKLOC-001105,OBJ-001042,Spell Tome: Lesser Ward,spell_tome,base_game,Restoration,Skyrim,,Hjaalmarch,Morthal,"Purchase from Falion in Morthal. Source note: Can be purchased from: Calcelmo, Colette Marence, Falion, Farengar Secret-Fire, Madena, Nelacar, Riverwood Trader, Sybille Stentor, Wuunferth the Unliving, Wylandriah.","Merchant transaction; price, stock, and barter setup need route validation",Vendor availability/restock timing needs route validation.,unknown,unknown,unknown,"Travel, cold, carry, restock, gold, and spell-learning timing deferred",source_listed_candidate,SN-000052-spell-tomes-and-learned-spells.md,Source-listed spell tome acquisition; final route source selection pending.
