location_record_id,objective_id,location_name,location_category,source_content,worldspace,region,hold,source_page,source_id,uesp_categories,discoverable_status,clearable_status,delver_count_status,quest_or_state_dependency,cell_entry_lock_risk,missability,bug_risk,survival_mode_relevance,route_status,citations,notes
LOC-000387,OBJ-002344,Sarethi Farm,discoverable_non_clearable,base_game,Skyrim,,The Rift,https://en.uesp.net/wiki/Skyrim:Sarethi_Farm,SRC-000265,Skyrim-Places | Skyrim-Places-Alchemy Labs | Skyrim-Places-Cooking Pots | Skyrim-Places-Discoverable | Skyrim-Places-Farms | Skyrim-Places-Settlements | Skyrim-Places-Tanning Racks | Skyrim-Places-The Rift | Skyrim-Places-Wheat Mills,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000388,OBJ-002345,Septimus Signus's Outpost,discoverable_non_clearable,base_game,Skyrim,,Winterhold,https://en.uesp.net/wiki/Skyrim:Septimus_Signus's_Outpost,SRC-000265,Skyrim-Places | Skyrim-Places-Caves | Skyrim-Places-Discoverable | Skyrim-Places-Ice Caves | Skyrim-Places-Winterhold (region),source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000389,OBJ-002346,Shadowfoot Sanctum,discoverable_non_clearable,ae_creation,Skyrim,,The Rift,https://en.uesp.net/wiki/Skyrim:Shadowfoot_Sanctum_(place),SRC-000265,Skyrim-Creation Club-Places | Skyrim-Places | Skyrim-Places-Alchemy Labs | Skyrim-Places-Arcane Enchanters | Skyrim-Places-Cooking Pots | Skyrim-Places-Discoverable | Skyrim-Places-Forges | Skyrim-Places-Grindstones | Skyrim-Places-Houses | Skyrim-Places-Ovens | Skyrim-Places-Safe | Skyrim-Places-Smelters | Skyrim-Places-Tanning Racks | Skyrim-Places-The Rift | Skyrim-Places-Workbenches,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000390,OBJ-002347,Shor's Stone,discoverable_non_clearable,base_game,Skyrim,,The Rift,https://en.uesp.net/wiki/Skyrim:Shor's_Stone,SRC-000265,Skyrim-Places | Skyrim-Places-Cooking Pots | Skyrim-Places-Discoverable | Skyrim-Places-Forges | Skyrim-Places-Grindstones | Skyrim-Places-Smelters | Skyrim-Places-Stone Quarries | Skyrim-Places-Tanning Racks | Skyrim-Places-The Rift | Skyrim-Places-Towns | Skyrim-Places-Workbenches,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000391,OBJ-002348,Shor's Watchtower,discoverable_non_clearable,base_game,Skyrim,,The Rift,https://en.uesp.net/wiki/Skyrim:Shor's_Watchtower,SRC-000265,Skyrim-Places | Skyrim-Places-Discoverable | Skyrim-Places-Imperial Towers | Skyrim-Places-The Rift,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000392,OBJ-002349,Shrine of Azura,discoverable_non_clearable,base_game,Skyrim,,Winterhold,https://en.uesp.net/wiki/Skyrim:Shrine_of_Azura,SRC-000265,Skyrim-Places | Skyrim-Places-Daedric Shrines | Skyrim-Places-Discoverable | Skyrim-Places-Winterhold (region),source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000393,OBJ-002350,Shrine of Mehrunes Dagon,discoverable_non_clearable,base_game,Skyrim,,The Pale,https://en.uesp.net/wiki/Skyrim:Shrine_of_Mehrunes_Dagon,SRC-000265,Skyrim-Places | Skyrim-Places-Caves | Skyrim-Places-Daedric Shrines | Skyrim-Places-Discoverable | Skyrim-Places-The Pale,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000394,OBJ-002351,Shrine to Peryite,discoverable_non_clearable,base_game,Skyrim,,The Reach,https://en.uesp.net/wiki/Skyrim:Shrine_to_Peryite,SRC-000265,Skyrim-Places | Skyrim-Places-Alchemy Labs | Skyrim-Places-Cooking Pots | Skyrim-Places-Daedric Shrines | Skyrim-Places-Discoverable | Skyrim-Places-The Reach,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000395,OBJ-002352,Sivdur's Respite,discoverable_non_clearable,ae_creation,Skyrim,,Winterhold,https://en.uesp.net/wiki/Skyrim:Sivdur's_Respite,SRC-000265,Skyrim-Creation Club-Places | Skyrim-Places | Skyrim-Places-Discoverable | Skyrim-Places-Gold Veins | Skyrim-Places-Nordic Ruins | Skyrim-Places-Winterhold (region),source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000396,OBJ-002353,Skaal Village,discoverable_non_clearable,base_game,Solstheim,Solstheim,,https://en.uesp.net/wiki/Skyrim:Skaal_Village,SRC-000265,Skyrim-Places | Skyrim-Places-Cooking Pots | Skyrim-Places-Discoverable | Skyrim-Places-Forges | Skyrim-Places-Grindstones | Skyrim-Places-Smelters | Skyrim-Places-Solstheim | Skyrim-Places-Tanning Racks | Skyrim-Places-Towns | Skyrim-Places-Workbenches,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000397,OBJ-002354,Sky Haven Temple,discoverable_non_clearable,base_game,Skyrim,,The Reach,https://en.uesp.net/wiki/Skyrim:Sky_Haven_Temple,SRC-000265,Skyrim-Places | Skyrim-Places-Cooking Pots | Skyrim-Places-Discoverable | Skyrim-Places-Grindstones | Skyrim-Places-Guild Halls | Skyrim-Places-Landmarks | Skyrim-Places-Military Forts | Skyrim-Places-The Reach,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000398,OBJ-002355,Snow-Shod Farm,discoverable_non_clearable,base_game,Skyrim,,The Rift,https://en.uesp.net/wiki/Skyrim:Snow-Shod_Farm,SRC-000265,Skyrim-Places | Skyrim-Places-Cooking Pots | Skyrim-Places-Discoverable | Skyrim-Places-Farms | Skyrim-Places-Settlements | Skyrim-Places-The Rift | Skyrim-Places-Wheat Mills,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000399,OBJ-002356,Solitude,discoverable_non_clearable,base_game,Skyrim,,,https://en.uesp.net/wiki/Skyrim:Solitude,SRC-000265,Skyrim-Places | Skyrim-Places-Cities | Skyrim-Places-Discoverable,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000400,OBJ-002357,Solitude Lighthouse,discoverable_non_clearable,base_game,Skyrim,,Haafingar,https://en.uesp.net/wiki/Skyrim:Solitude_Lighthouse,SRC-000265,Skyrim-Places | Skyrim-Places-Cooking Pots | Skyrim-Places-Discoverable | Skyrim-Places-Haafingar | Skyrim-Places-Lighthouses,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000401,OBJ-002358,Solitude Military Camp,discoverable_non_clearable,base_game,Skyrim,,Haafingar,https://en.uesp.net/wiki/Skyrim:Solitude_Military_Camp,SRC-000265,Skyrim-Places | Skyrim-Places-Discoverable | Skyrim-Places-Forges | Skyrim-Places-Grindstones | Skyrim-Places-Haafingar | Skyrim-Places-Military Camps | Skyrim-Places-Stormcloak Camps,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000402,OBJ-002359,Solitude Sawmill,discoverable_non_clearable,base_game,Skyrim,,Haafingar,https://en.uesp.net/wiki/Skyrim:Solitude_Sawmill,SRC-000265,Skyrim-Places | Skyrim-Places-Clay Deposits | Skyrim-Places-Cooking Pots | Skyrim-Places-Discoverable | Skyrim-Places-Fishing Supplies | Skyrim-Places-Grindstones | Skyrim-Places-Haafingar | Skyrim-Places-Iron Veins | Skyrim-Places-Settlements | Skyrim-Places-Wood Mills,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000403,OBJ-002360,Soljund's Sinkhole,discoverable_non_clearable,base_game,Skyrim,,The Reach,https://en.uesp.net/wiki/Skyrim:Soljund's_Sinkhole,SRC-000265,Skyrim-Places | Skyrim-Places-Caves | Skyrim-Places-Discoverable | Skyrim-Places-Draugr Crypts | Skyrim-Places-Mines | Skyrim-Places-Moonstone Veins | Skyrim-Places-Settlements | Skyrim-Places-Smelters | Skyrim-Places-Stone Quarries | Skyrim-Places-The Reach,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000404,OBJ-002361,South Brittleshin Pass,map_marker_duplicate,base_game,Skyrim,,,https://en.uesp.net/wiki/Skyrim:South_Brittleshin_Pass,SRC-000265,Skyrim-Places-Caves | Skyrim-Places-Discoverable,source_lists_discoverable,inherited_from_primary,does_not_count,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,reconciled_duplicate_marker,SN-000078-discoverable-non-clearable-location-inventory.md | SN-000079-location-marker-gap-reconciliation.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation. TB-008C reclassified this as a duplicate map marker tied to a primary clearable location."
LOC-000405,OBJ-002362,South Cold Rock Pass,map_marker_duplicate,base_game,Skyrim,,,https://en.uesp.net/wiki/Skyrim:South_Cold_Rock_Pass,SRC-000265,Skyrim-Places-Discoverable | Skyrim-Places-Passes,source_lists_discoverable,inherited_from_primary,does_not_count,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,reconciled_duplicate_marker,SN-000078-discoverable-non-clearable-location-inventory.md | SN-000079-location-marker-gap-reconciliation.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation. TB-008C reclassified this as a duplicate map marker tied to a primary clearable location."
LOC-000406,OBJ-002363,South Shriekwind Bastion,map_marker_duplicate,base_game,Skyrim,,,https://en.uesp.net/wiki/Skyrim:South_Shriekwind_Bastion,SRC-000265,Skyrim-Places | Skyrim-Places-Discoverable,source_lists_discoverable,inherited_from_primary,does_not_count,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,reconciled_duplicate_marker,SN-000078-discoverable-non-clearable-location-inventory.md | SN-000079-location-marker-gap-reconciliation.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation. TB-008C reclassified this as a duplicate map marker tied to a primary clearable location."
LOC-000407,OBJ-002364,South Skybound Watch,map_marker_duplicate,base_game,Skyrim,,,https://en.uesp.net/wiki/Skyrim:South_Skybound_Watch,SRC-000265,Skyrim-Places | Skyrim-Places-Discoverable | Skyrim-Places-Nordic Towers,source_lists_discoverable,inherited_from_primary,does_not_count,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,reconciled_duplicate_marker,SN-000078-discoverable-non-clearable-location-inventory.md | SN-000079-location-marker-gap-reconciliation.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation. TB-008C reclassified this as a duplicate map marker tied to a primary clearable location."
LOC-000408,OBJ-002365,Stalhrim Source,discoverable_non_clearable,base_game,Solstheim,Solstheim,,https://en.uesp.net/wiki/Skyrim:Stalhrim_Source,SRC-000265,Skyrim-Places | Skyrim-Places-Discoverable | Skyrim-Places-Landmarks | Skyrim-Places-Solstheim | Skyrim-Places-Stalhrim Deposits,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000409,OBJ-002366,Statue to Meridia,discoverable_non_clearable,base_game,Skyrim,,Haafingar,https://en.uesp.net/wiki/Skyrim:Statue_to_Meridia,SRC-000265,Skyrim-Places | Skyrim-Places-Daedric Shrines | Skyrim-Places-Discoverable | Skyrim-Places-Haafingar | Skyrim-Places-Word Walls,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000410,OBJ-002367,Stonehills,discoverable_non_clearable,base_game,Skyrim,,Hjaalmarch,https://en.uesp.net/wiki/Skyrim:Stonehills,SRC-000265,Skyrim-Places | Skyrim-Places-Discoverable | Skyrim-Places-Grindstones | Skyrim-Places-Hjaalmarch | Skyrim-Places-Settlements | Skyrim-Places-Smelters | Skyrim-Places-Stone Quarries,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000411,OBJ-002368,Tel Mithryn (settlement),discoverable_non_clearable,base_game,Solstheim,Solstheim,,https://en.uesp.net/wiki/Skyrim:Tel_Mithryn_(settlement),SRC-000265,Skyrim-Places | Skyrim-Places-Discoverable | Skyrim-Places-Heart Stone Deposits | Skyrim-Places-Settlements | Skyrim-Places-Solstheim,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000412,OBJ-002369,Thalmor Embassy,discoverable_non_clearable,base_game,Skyrim,,Haafingar,https://en.uesp.net/wiki/Skyrim:Thalmor_Embassy,SRC-000265,Skyrim-Places | Skyrim-Places-Discoverable | Skyrim-Places-Haafingar | Skyrim-Places-Settlements,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000413,OBJ-002370,The Apprentice Stone,discoverable_non_clearable,base_game,Skyrim,,Hjaalmarch,https://en.uesp.net/wiki/Skyrim:The_Apprentice_Stone,SRC-000265,Skyrim-Places | Skyrim-Places-Discoverable | Skyrim-Places-Hjaalmarch | Skyrim-Places-Standing Stones,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000414,OBJ-002371,The Atronach Stone,discoverable_non_clearable,base_game,Skyrim,,Eastmarch,https://en.uesp.net/wiki/Skyrim:The_Atronach_Stone,SRC-000265,Skyrim-Places | Skyrim-Places-Discoverable | Skyrim-Places-Eastmarch | Skyrim-Places-Standing Stones,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000415,OBJ-002372,The Guardian Stones,discoverable_non_clearable,base_game,Skyrim,,Falkreath Hold,https://en.uesp.net/wiki/Skyrim:The_Guardian_Stones,SRC-000265,Skyrim-Places | Skyrim-Places-Clay Deposits | Skyrim-Places-Discoverable | Skyrim-Places-Falkreath Hold | Skyrim-Places-Standing Stones,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000416,OBJ-002373,The Lady Stone,discoverable_non_clearable,base_game,Skyrim,,Falkreath Hold,https://en.uesp.net/wiki/Skyrim:The_Lady_Stone,SRC-000265,Skyrim-Places | Skyrim-Places-Discoverable | Skyrim-Places-Falkreath Hold | Skyrim-Places-Iron Veins | Skyrim-Places-Standing Stones,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000417,OBJ-002374,The Lord Stone,discoverable_non_clearable,base_game,Skyrim,,Hjaalmarch,https://en.uesp.net/wiki/Skyrim:The_Lord_Stone,SRC-000265,Skyrim-Places | Skyrim-Places-Corundum Veins | Skyrim-Places-Discoverable | Skyrim-Places-Hjaalmarch | Skyrim-Places-Standing Stones,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000418,OBJ-002375,The Lover Stone,discoverable_non_clearable,base_game,Skyrim,,The Reach,https://en.uesp.net/wiki/Skyrim:The_Lover_Stone,SRC-000265,Skyrim-Places | Skyrim-Places-Discoverable | Skyrim-Places-Standing Stones | Skyrim-Places-The Reach,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000419,OBJ-002376,The Ritual Stone,discoverable_non_clearable,base_game,Skyrim,,Whiterun Hold,https://en.uesp.net/wiki/Skyrim:The_Ritual_Stone,SRC-000265,Skyrim-Places | Skyrim-Places-Discoverable | Skyrim-Places-Standing Stones | Skyrim-Places-Whiterun Hold,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000420,OBJ-002377,The Serpent Stone,discoverable_non_clearable,base_game,Skyrim,,Winterhold,https://en.uesp.net/wiki/Skyrim:The_Serpent_Stone,SRC-000265,Skyrim-Places | Skyrim-Places-Corundum Veins | Skyrim-Places-Discoverable | Skyrim-Places-Standing Stones | Skyrim-Places-Winterhold (region),source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000421,OBJ-002378,The Shadow Stone,discoverable_non_clearable,base_game,Skyrim,,The Rift,https://en.uesp.net/wiki/Skyrim:The_Shadow_Stone,SRC-000265,Skyrim-Places | Skyrim-Places-Discoverable | Skyrim-Places-Standing Stones | Skyrim-Places-The Rift,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000422,OBJ-002379,The Steed Stone,discoverable_non_clearable,base_game,Skyrim,,Haafingar,https://en.uesp.net/wiki/Skyrim:The_Steed_Stone,SRC-000265,Skyrim-Places | Skyrim-Places-Discoverable | Skyrim-Places-Haafingar | Skyrim-Places-Standing Stones,source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
LOC-000423,OBJ-002380,The Tower Stone,discoverable_non_clearable,base_game,Skyrim,,Winterhold,https://en.uesp.net/wiki/Skyrim:The_Tower_Stone,SRC-000265,Skyrim-Places | Skyrim-Places-Discoverable | Skyrim-Places-Quicksilver Veins | Skyrim-Places-Standing Stones | Skyrim-Places-Winterhold (region),source_lists_discoverable,source_lists_not_clearable,not_applicable,"Exact access, reveal method, or quest/faction state pending per-location validation.",unknown,unknown,unknown,Regional route clustering and shelter/rest/carry implications deferred to TB-019.,source_listed_candidate,SN-000078-discoverable-non-clearable-location-inventory.md,"Source-listed discoverable non-clearable location from UESP category; route timing, access state, trophy behavior, bug handling, Survival Mode timing, and checklist mapping pending downstream validation."
