checklist_id,checklist_tab,checklist_entry,category,objective_id,matched_objective_name,exclusion_reason,source_note_refs,source_note_status,missing_source_refs,source_note_exclusion_match,guide_name_match,guide_exclusion_context_match,internal_checklist_coverage_row_count,internal_objective_coverage_row_count,audit_status,coverage_statuses,completion_statuses,guide_locations,recommended_action,notes
CHK-BOOKS-2187,Books,The Nirnoot Missive,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2188,Books,The Oblivion Crisis,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2190,Books,The Pig Children,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2191,Books,"The Poison Song, Book I (DB)",general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2192,Books,"The Poison Song, Book II (DB)",general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2193,Books,"The Poison Song, Book III (DB)",general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2194,Books,"The Poison Song, Book IV (DB)",general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2195,Books,"The Poison Song, Book V (DB)",general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2196,Books,"The Poison Song, Book VI (DB)",general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2197,Books,"The Poison Song, Book VII (DB)",general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2198,Books,The Posting of the Hunt,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2199,Books,The Ransom of Zarek,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2200,Books,"The Real Barenziah, v1",general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2201,Books,"The Real Barenziah, v2",general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2202,Books,"The Real Barenziah, v3",general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2203,Books,"The Real Barenziah, v4",general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2204,Books,"The Real Barenziah, v5",general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2206,Books,The Reclamations (DB),general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2207,Books,The Red Book of Riddles,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2209,Books,"The Red Year, Vol I (DB)",general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2210,Books,"The Red Year, Vol II (DB)",general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2212,Books,The Rise and Fall of the Blades,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2213,Books,The Seed,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,Y,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2214,Books,"The Song of Pelinal, v1",general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2215,Books,"The Song of Pelinal, v2",general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2216,Books,"The Song of Pelinal, v3",general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2217,Books,"The Song of Pelinal, v4",general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2218,Books,"The Song of Pelinal, v5",general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2219,Books,"The Song of Pelinal, v6",general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2220,Books,"The Song of Pelinal, v7",general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2221,Books,"The Song of Pelinal, v8",general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2222,Books,"The Sultry Argonian Bard, v1 (DG)",general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2223,Books,The Tale of Dro'Zira,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2224,Books,The Talos Mistake,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2225,Books,The Third Door,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,Y,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2226,Books,The Third Era Timeline,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2227,Books,The Totems of Hircine,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,Y,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2228,Books,The True Nature of Orcs,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2229,Books,The True Noble's Code (DB),general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2233,Books,The Windhelm Letters,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2234,Books,The Wispmother,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2236,Books,"The Wolf Queen, v2",general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2237,Books,"The Wolf Queen, v3",general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2238,Books,"The Wolf Queen, v4",general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2239,Books,"The Wolf Queen, v5",general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2241,Books,"The Wolf Queen, v7",general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2242,Books,"The Wolf Queen, v8",general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2243,Books,The Woodcutter's Wife,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2244,Books,There Be Dragons,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2246,Books,Thief of Virtue,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2247,Books,"Thirsk, A Revised History (DB)",general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2251,Books,Trap (DB),general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,Y,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2252,Books,Treatise on Ayleidic Cities,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2253,Books,Trials of St. Alessia,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2254,Books,Troll Slaying,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2256,Books,Ulfr's Book,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2257,Books,Ulyn's Journal (DB),general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2258,Books,Umana's Journal,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2259,Books,Uncommon Taste,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,Y,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2262,Books,Varieties of Daedra,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2263,Books,Varieties of Faith in the Empire (DB),general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2267,Books,Volk's Journal (DG),general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2269,Books,"Walking the World, Vol. XI",general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2272,Books,Watcher of Stones,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2273,Books,Where were you when the Dragon Broke (DB),general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2274,Books,Whiterun Home Decorating Guide,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2275,Books,Windhelm Home Decorating Guide,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2278,Books,Words of Clan Mother Ahnissi,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2279,Books,Words of the Wind (DB),general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2280,Books,Wraith's Wedding Dowry,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2281,Books,Yellow Book of Riddles,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
CHK-BOOKS-2282,Books,Yngol and the Sea-Ghosts,general_book,,,"TB-031A scope review excludes broad regular-book library collection from the required route. The required book/document scope remains skill books, spell tomes, Black Books, quest/AE books, and checklist-tracked unique books.",,no_refs,,N/A,N,N,1,0,exclusion_row_covered,explicit_exclusion_documented,excluded,Internal exclusion coverage,none,
