row_kind,record_id,name,objective_id,category,subcategory,route_placement,checklist_id,checklist_tab,mapping_type,exact_internal_coverage_rows,mapped_internal_coverage_rows,internal_coverage_statuses,internal_completion_statuses,internal_guide_locations,internal_guide_cues,guide_name_match,target_treatment,assignment_treatment,counter_treatment,boundary_treatment,fishing_treatment,work_action_treatment,trophy_treatment,no_reroll_treatment,hold_or_stage_treatment,route_resolution_treatment,exclusion_treatment,branch_treatment,audit_status,recommended_action,notes
radiant_counter_checklist,CHK-QUESTS-0256,Chop Wood,OBJ-002762,radiant,no_journal_activity_radiant,main_route,CHK-QUESTS-0256,Quests,Main-route prototype block,1,8,completed_now | hert_help_completed_after_representative | local_variant_completed | progressed_in_guide | temba_variant_completed_after_representative | tool_access_staged_for_mr003,complete | complete_or_already_represented | staged_for_mr003_completion | variant_complete,Falkreath Land Lakeview Foundation And Glenmoril Coven | First Brotherhood Contracts And Muiri's Revenge | First Day In Whiterun | Helgen Riverwood And First Survival Loop | High Hrothgar Ustengrav Morthal And The Embassy | Solitude Coast Dragon Bridge Wild Horse And Wolfskull | ... (8 total),Activity - Chop Wood for Hert | Activity - Chop Wood for Hulda | Activity - Chop Wood for Temba | Woodcutter axe acquired for Whiterun chop wood | [CHECKLIST: Activity - Chop Wood for Horgeir] | [CHECKLIST: Activity - Chop Wood for Jorgen] | ... (8 total),Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0258,Archery Practice,OBJ-002787,misc_objective,angi_archery_practice,main_route,CHK-QUESTS-0258,Quests,Main-route prototype block,3,3,audited_not_routed_here | placed_in_guide,complete | staged_for_late_archery_scholars_insight_route | staged_for_later_archery_route,Collectible Reconciliation | Falkreath Land Lakeview Foundation And Glenmoril Coven | Southern Warm Corridor,Angi Archery Practice completed | Angi's Camp and Archery Practice later,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0262,Gather Wheat,OBJ-002763,radiant,no_journal_activity_radiant,main_route,CHK-QUESTS-0262,Quests,Main-route prototype block,1,8,advanced_in_guide | already_completed_not_repeated | boti_variant_completed_after_representative | completed_now | local_variant_completed | mathies_help_completed_after_representative | ... (7 total),complete | complete_for_three_windhelm_entries | complete_from_mr006 | complete_or_already_represented | variant_complete,Falkreath Land Lakeview Foundation And Glenmoril Coven | Goldenhills Farm And Rorikstead | Guardian Stones Cache And Whiterun Farm Loop | Markarth Nchuand-Zel And Old Hroldan | Solitude Coast Dragon Bridge Wild Horse And Wolfskull | Solitude Coast Wild Horse And Wolfskull | ... (8 total),Activity - Sell crops to Alfhild Battle-Born | Activity - Sell crops to Boti | Activity - Sell crops to Mathies | Activity - Sell potatoes to Vigdis Salvius | Rorikstead crop sales not repeated | [CHECKLIST: Activity - Gather crops for Azzada Lylvieve] | ... (8 total),Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0268,Mine Ore,OBJ-002764,radiant,no_journal_activity_radiant,main_route,CHK-QUESTS-0268,Quests,Main-route prototype block,1,11,completed_now | local_variant_completed | not_completed_here | placed_in_guide | progressed_in_guide | progressed_now | ... (7 total),complete | complete_or_already_represented | complete_specific_variant | in_progress | staged_for_later_mine_and_paid_turnin | staged_for_later_paid_ore_turnin,"Bards College Lost Library And Instrument Roads | Dawnstar, Pale Blade, And Heljarchen | Fort Dawnguard Recruits Prophet And Lost Relics | Guardian Stones Cache And Whiterun Farm Loop | Halted Stream And Silent Moons Level Gate | High Hrothgar Ustengrav Morthal And The Embassy | ... (11 total)",Activity - Mine Ore for Grogmar | Activity - Mine iron ore for Skaggi Scar-Face | Activity - Mine ore vein | Mine ore representative activity deferred | Mor Khazgur ore sold | [CHECKLIST: Activity - Mine ore for Beitild] | ... (10 total),Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0272,Chop Wood,OBJ-002762,radiant,no_journal_activity_radiant,main_route,CHK-QUESTS-0272,Quests,Main-route prototype block,0,8,completed_now | hert_help_completed_after_representative | local_variant_completed | progressed_in_guide | temba_variant_completed_after_representative | tool_access_staged_for_mr003,complete | complete_or_already_represented | staged_for_mr003_completion | variant_complete,Falkreath Land Lakeview Foundation And Glenmoril Coven | First Brotherhood Contracts And Muiri's Revenge | First Day In Whiterun | Helgen Riverwood And First Survival Loop | High Hrothgar Ustengrav Morthal And The Embassy | Solitude Coast Dragon Bridge Wild Horse And Wolfskull | ... (8 total),Activity - Chop Wood for Hert | Activity - Chop Wood for Hulda | Activity - Chop Wood for Temba | Woodcutter axe acquired for Whiterun chop wood | [CHECKLIST: Activity - Chop Wood for Horgeir] | [CHECKLIST: Activity - Chop Wood for Jorgen] | ... (8 total),Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0273,Chop Wood,OBJ-002762,radiant,no_journal_activity_radiant,main_route,CHK-QUESTS-0273,Quests,Main-route prototype block,1,8,completed_now | hert_help_completed_after_representative | local_variant_completed | progressed_in_guide | temba_variant_completed_after_representative | tool_access_staged_for_mr003,complete | complete_or_already_represented | staged_for_mr003_completion | variant_complete,Falkreath Land Lakeview Foundation And Glenmoril Coven | First Brotherhood Contracts And Muiri's Revenge | First Day In Whiterun | Helgen Riverwood And First Survival Loop | High Hrothgar Ustengrav Morthal And The Embassy | Solitude Coast Dragon Bridge Wild Horse And Wolfskull | ... (8 total),Activity - Chop Wood for Hert | Activity - Chop Wood for Hulda | Activity - Chop Wood for Temba | Woodcutter axe acquired for Whiterun chop wood | [CHECKLIST: Activity - Chop Wood for Horgeir] | [CHECKLIST: Activity - Chop Wood for Jorgen] | ... (8 total),Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0276,Fight! Fight!,OBJ-002765,radiant,no_journal_brawl_radiant,main_route,CHK-QUESTS-0276,Quests,Main-route prototype block,1,3,completed_now | local_variant_completed | placed_in_guide,complete | complete_or_already_represented | complete_specific_variant,First Day In Whiterun | Fort Dawnguard Recruits Prophet And Lost Relics | High Hrothgar Ustengrav Morthal And The Embassy,Favor - Uthgerd brawl | Larak brawl won | [CHECKLIST: Quest - Fight! Fight!: Benor],Y,Y,Y,N,N,N,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0281,Chop Wood,OBJ-002762,radiant,no_journal_activity_radiant,main_route,CHK-QUESTS-0281,Quests,Main-route prototype block,1,8,completed_now | hert_help_completed_after_representative | local_variant_completed | progressed_in_guide | temba_variant_completed_after_representative | tool_access_staged_for_mr003,complete | complete_or_already_represented | staged_for_mr003_completion | variant_complete,Falkreath Land Lakeview Foundation And Glenmoril Coven | First Brotherhood Contracts And Muiri's Revenge | First Day In Whiterun | Helgen Riverwood And First Survival Loop | High Hrothgar Ustengrav Morthal And The Embassy | Solitude Coast Dragon Bridge Wild Horse And Wolfskull | ... (8 total),Activity - Chop Wood for Hert | Activity - Chop Wood for Hulda | Activity - Chop Wood for Temba | Woodcutter axe acquired for Whiterun chop wood | [CHECKLIST: Activity - Chop Wood for Horgeir] | [CHECKLIST: Activity - Chop Wood for Jorgen] | ... (8 total),Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0285,Gather Wheat,OBJ-002763,radiant,no_journal_activity_radiant,main_route,CHK-QUESTS-0285,Quests,Main-route prototype block,1,8,advanced_in_guide | already_completed_not_repeated | boti_variant_completed_after_representative | completed_now | local_variant_completed | mathies_help_completed_after_representative | ... (7 total),complete | complete_for_three_windhelm_entries | complete_from_mr006 | complete_or_already_represented | variant_complete,Falkreath Land Lakeview Foundation And Glenmoril Coven | Goldenhills Farm And Rorikstead | Guardian Stones Cache And Whiterun Farm Loop | Markarth Nchuand-Zel And Old Hroldan | Solitude Coast Dragon Bridge Wild Horse And Wolfskull | Solitude Coast Wild Horse And Wolfskull | ... (8 total),Activity - Sell crops to Alfhild Battle-Born | Activity - Sell crops to Boti | Activity - Sell crops to Mathies | Activity - Sell potatoes to Vigdis Salvius | Rorikstead crop sales not repeated | [CHECKLIST: Activity - Gather crops for Azzada Lylvieve] | ... (8 total),Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0287,Chop Wood,OBJ-002762,radiant,no_journal_activity_radiant,main_route,CHK-QUESTS-0287,Quests,Main-route prototype block,1,8,completed_now | hert_help_completed_after_representative | local_variant_completed | placed_in_guide | progressed_in_guide | temba_variant_completed_after_representative | ... (7 total),complete | complete_or_already_represented | staged_for_mr003_completion | variant_complete,Falkreath Land Lakeview Foundation And Glenmoril Coven | First Brotherhood Contracts And Muiri's Revenge | First Day In Whiterun | Helgen Riverwood And First Survival Loop | High Hrothgar Ustengrav Morthal And The Embassy | Solitude Coast Dragon Bridge Wild Horse And Wolfskull | ... (8 total),Activity - Chop Wood for Hert | Activity - Chop Wood for Hulda | Activity - Chop Wood for Temba | Woodcutter axe acquired for Whiterun chop wood | [CHECKLIST: Activity - Chop Wood for Horgeir] | [CHECKLIST: Activity - Chop Wood for Jorgen] | ... (8 total),Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0289,Gather Wheat,OBJ-002763,radiant,no_journal_activity_radiant,main_route,CHK-QUESTS-0289,Quests,Main-route prototype block,1,8,advanced_in_guide | already_completed_not_repeated | boti_variant_completed_after_representative | completed_now | local_variant_completed | mathies_help_completed_after_representative | ... (8 total),complete | complete_for_three_windhelm_entries | complete_from_mr006 | complete_or_already_represented | variant_complete,Falkreath Land Lakeview Foundation And Glenmoril Coven | Goldenhills Farm And Rorikstead | Guardian Stones Cache And Whiterun Farm Loop | Markarth Nchuand-Zel And Old Hroldan | Solitude Coast Dragon Bridge Wild Horse And Wolfskull | Solitude Coast Wild Horse And Wolfskull | ... (8 total),Activity - Sell crops to Alfhild Battle-Born | Activity - Sell crops to Boti | Activity - Sell crops to Mathies | Activity - Sell potatoes to Vigdis Salvius | Rorikstead crop sales not repeated | [CHECKLIST: Activity - Gather crops for Azzada Lylvieve] | ... (8 total),Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0291,Quest all Beggars Have,OBJ-002766,radiant,no_journal_favor_radiant,main_route,CHK-QUESTS-0291,Quests,Main-route prototype block,0,3,completed_now | narfi_variant_completed_after_representative | option_advanced,complete | complete_or_already_represented | representative_already_complete_option_unlocked_if_available,First Day In Whiterun | Southern Warm Corridor | Windhelm Murder Investigation And White Phial,Angrenor Once-Honored donation if dialogue available | Favor - Brenuin beggar gift | Favor - Narfi beggar gift,Y,Y,Y,N,Y,N,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0293,Quest all Drunks Have,OBJ-002767,radiant,no_journal_favor_radiant,main_route,CHK-QUESTS-0293,Quests,Main-route prototype block,0,3,completed_now | placed_in_guide | retrospectively_placed_in_guide,complete,"Bards College, Lost Library, And Instrument Roads | Dawnstar, Pale Blade, And Heljarchen | Helgen Riverwood And First Survival Loop",Favor - Embry drink favor | [CHECKLIST: Favor - Quest all Drunks Have: Ranmir] | [CHECKLIST: Quest - Quest all Drunks Have: Karl],Y,Y,Y,N,Y,N,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0300,Quest all Beggars Have,OBJ-002766,radiant,no_journal_favor_radiant,main_route,CHK-QUESTS-0300,Quests,Main-route prototype block,0,3,completed_now | narfi_variant_completed_after_representative | option_advanced,complete | complete_or_already_represented | representative_already_complete_option_unlocked_if_available,First Day In Whiterun | Southern Warm Corridor | Windhelm Murder Investigation And White Phial,Angrenor Once-Honored donation if dialogue available | Favor - Brenuin beggar gift | Favor - Narfi beggar gift,Y,Y,Y,N,Y,N,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0301,Quest all Beggars Have,OBJ-002766,radiant,no_journal_favor_radiant,main_route,CHK-QUESTS-0301,Quests,Main-route prototype block,0,3,completed_now | narfi_variant_completed_after_representative | option_advanced,complete | complete_or_already_represented | representative_already_complete_option_unlocked_if_available,First Day In Whiterun | Southern Warm Corridor | Windhelm Murder Investigation And White Phial,Angrenor Once-Honored donation if dialogue available | Favor - Brenuin beggar gift | Favor - Narfi beggar gift,Y,Y,Y,N,Y,N,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0302,Quest all Beggars Have,OBJ-002766,radiant,no_journal_favor_radiant,main_route,CHK-QUESTS-0302,Quests,Main-route prototype block,0,3,completed_now | narfi_variant_completed_after_representative | option_advanced,complete | complete_or_already_represented | representative_already_complete_option_unlocked_if_available,First Day In Whiterun | Southern Warm Corridor | Windhelm Murder Investigation And White Phial,Angrenor Once-Honored donation if dialogue available | Favor - Brenuin beggar gift | Favor - Narfi beggar gift,Y,Y,Y,N,Y,N,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0311,Fight! Fight!,OBJ-002765,radiant,no_journal_brawl_radiant,main_route,CHK-QUESTS-0311,Quests,Main-route prototype block,0,3,completed_now | local_variant_completed | placed_in_guide,complete | complete_or_already_represented | complete_specific_variant,First Day In Whiterun | Fort Dawnguard Recruits Prophet And Lost Relics | High Hrothgar Ustengrav Morthal And The Embassy,Favor - Uthgerd brawl | Larak brawl won | [CHECKLIST: Quest - Fight! Fight!: Benor],Y,Y,Y,N,N,N,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0314,Mine Ore,OBJ-002764,radiant,no_journal_activity_radiant,main_route,CHK-QUESTS-0314,Quests,Main-route prototype block,0,11,completed_now | local_variant_completed | not_completed_here | placed_in_guide | progressed_in_guide | progressed_now | ... (7 total),complete | complete_or_already_represented | complete_specific_variant | in_progress | staged_for_later_mine_and_paid_turnin | staged_for_later_paid_ore_turnin,"Bards College Lost Library And Instrument Roads | Dawnstar, Pale Blade, And Heljarchen | Fort Dawnguard Recruits Prophet And Lost Relics | Guardian Stones Cache And Whiterun Farm Loop | Halted Stream And Silent Moons Level Gate | High Hrothgar Ustengrav Morthal And The Embassy | ... (11 total)",Activity - Mine Ore for Grogmar | Activity - Mine iron ore for Skaggi Scar-Face | Activity - Mine ore vein | Mine ore representative activity deferred | Mor Khazgur ore sold | [CHECKLIST: Activity - Mine ore for Beitild] | ... (10 total),Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0317,Fight! Fight!,OBJ-002765,radiant,no_journal_brawl_radiant,main_route,CHK-QUESTS-0317,Quests,Main-route prototype block,1,3,completed_now | local_variant_completed | placed_in_guide,complete | complete_or_already_represented | complete_specific_variant,First Day In Whiterun | Fort Dawnguard Recruits Prophet And Lost Relics | High Hrothgar Ustengrav Morthal And The Embassy,Favor - Uthgerd brawl | Larak brawl won | [CHECKLIST: Quest - Fight! Fight!: Benor],Y,Y,Y,N,N,N,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0319,Mine Ore,OBJ-002764,radiant,no_journal_activity_radiant,main_route,CHK-QUESTS-0319,Quests,Main-route prototype block,1,11,completed_now | local_variant_completed | not_completed_here | placed_in_guide | progressed_in_guide | progressed_now | ... (7 total),complete | complete_or_already_represented | complete_specific_variant | in_progress | staged_for_later_mine_and_paid_turnin | staged_for_later_paid_ore_turnin,"Bards College Lost Library And Instrument Roads | Dawnstar, Pale Blade, And Heljarchen | Fort Dawnguard Recruits Prophet And Lost Relics | Guardian Stones Cache And Whiterun Farm Loop | Halted Stream And Silent Moons Level Gate | High Hrothgar Ustengrav Morthal And The Embassy | ... (11 total)",Activity - Mine Ore for Grogmar | Activity - Mine iron ore for Skaggi Scar-Face | Activity - Mine ore vein | Mine ore representative activity deferred | Mor Khazgur ore sold | [CHECKLIST: Activity - Mine ore for Beitild] | ... (10 total),Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0325,Gather Wheat,OBJ-002763,radiant,no_journal_activity_radiant,main_route,CHK-QUESTS-0325,Quests,Main-route prototype block,1,8,advanced_in_guide | already_completed_not_repeated | boti_variant_completed_after_representative | completed_now | local_variant_completed | mathies_help_completed_after_representative | ... (7 total),complete | complete_for_three_windhelm_entries | complete_from_mr006 | complete_or_already_represented | variant_complete,Falkreath Land Lakeview Foundation And Glenmoril Coven | Goldenhills Farm And Rorikstead | Guardian Stones Cache And Whiterun Farm Loop | Markarth Nchuand-Zel And Old Hroldan | Solitude Coast Dragon Bridge Wild Horse And Wolfskull | Solitude Coast Wild Horse And Wolfskull | ... (8 total),Activity - Sell crops to Alfhild Battle-Born | Activity - Sell crops to Boti | Activity - Sell crops to Mathies | Activity - Sell potatoes to Vigdis Salvius | Rorikstead crop sales not repeated | [CHECKLIST: Activity - Gather crops for Azzada Lylvieve] | ... (8 total),Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0326,Fight! Fight!,OBJ-002765,radiant,no_journal_brawl_radiant,main_route,CHK-QUESTS-0326,Quests,Main-route prototype block,0,3,completed_now | local_variant_completed | placed_in_guide,complete | complete_or_already_represented | complete_specific_variant,First Day In Whiterun | Fort Dawnguard Recruits Prophet And Lost Relics | High Hrothgar Ustengrav Morthal And The Embassy,Favor - Uthgerd brawl | Larak brawl won | [CHECKLIST: Quest - Fight! Fight!: Benor],Y,Y,Y,N,N,N,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0329,Mine Ore,OBJ-002764,radiant,no_journal_activity_radiant,main_route,CHK-QUESTS-0329,Quests,Main-route prototype block,0,11,completed_now | local_variant_completed | not_completed_here | placed_in_guide | progressed_in_guide | progressed_now | ... (7 total),complete | complete_or_already_represented | complete_specific_variant | in_progress | staged_for_later_mine_and_paid_turnin | staged_for_later_paid_ore_turnin,"Bards College Lost Library And Instrument Roads | Dawnstar, Pale Blade, And Heljarchen | Fort Dawnguard Recruits Prophet And Lost Relics | Guardian Stones Cache And Whiterun Farm Loop | Halted Stream And Silent Moons Level Gate | High Hrothgar Ustengrav Morthal And The Embassy | ... (11 total)",Activity - Mine Ore for Grogmar | Activity - Mine iron ore for Skaggi Scar-Face | Activity - Mine ore vein | Mine ore representative activity deferred | Mor Khazgur ore sold | [CHECKLIST: Activity - Mine ore for Beitild] | ... (10 total),Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0331,Mine Ore,OBJ-002764,radiant,no_journal_activity_radiant,main_route,CHK-QUESTS-0331,Quests,Main-route prototype block,1,11,completed_now | local_variant_completed | not_completed_here | placed_in_guide | progressed_in_guide | progressed_now | ... (7 total),complete | complete_or_already_represented | complete_specific_variant | in_progress | staged_for_later_mine_and_paid_turnin | staged_for_later_paid_ore_turnin,"Bards College Lost Library And Instrument Roads | Dawnstar, Pale Blade, And Heljarchen | Fort Dawnguard Recruits Prophet And Lost Relics | Guardian Stones Cache And Whiterun Farm Loop | Halted Stream And Silent Moons Level Gate | High Hrothgar Ustengrav Morthal And The Embassy | ... (11 total)",Activity - Mine Ore for Grogmar | Activity - Mine iron ore for Skaggi Scar-Face | Activity - Mine ore vein | Mine ore representative activity deferred | Mor Khazgur ore sold | [CHECKLIST: Activity - Mine ore for Beitild] | ... (10 total),Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0334,Quest all Beggars Have,OBJ-002766,radiant,no_journal_favor_radiant,main_route,CHK-QUESTS-0334,Quests,Main-route prototype block,0,3,completed_now | narfi_variant_completed_after_representative | option_advanced,complete | complete_or_already_represented | representative_already_complete_option_unlocked_if_available,First Day In Whiterun | Southern Warm Corridor | Windhelm Murder Investigation And White Phial,Angrenor Once-Honored donation if dialogue available | Favor - Brenuin beggar gift | Favor - Narfi beggar gift,Y,Y,Y,N,Y,N,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0335,Quest all Drunks Have,OBJ-002767,radiant,no_journal_favor_radiant,main_route,CHK-QUESTS-0335,Quests,Main-route prototype block,0,3,completed_now | placed_in_guide | retrospectively_placed_in_guide,complete,"Bards College, Lost Library, And Instrument Roads | Dawnstar, Pale Blade, And Heljarchen | Helgen Riverwood And First Survival Loop",Favor - Embry drink favor | [CHECKLIST: Favor - Quest all Drunks Have: Ranmir] | [CHECKLIST: Quest - Quest all Drunks Have: Karl],Y,Y,Y,N,Y,N,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0336,Mine Ore,OBJ-002764,radiant,no_journal_activity_radiant,main_route,CHK-QUESTS-0336,Quests,Main-route prototype block,1,11,completed_now | local_variant_completed | not_completed_here | placed_in_guide | progressed_in_guide | progressed_now | ... (7 total),complete | complete_or_already_represented | complete_specific_variant | in_progress | staged_for_later_mine_and_paid_turnin | staged_for_later_paid_ore_turnin,"Bards College Lost Library And Instrument Roads | Dawnstar, Pale Blade, And Heljarchen | Fort Dawnguard Recruits Prophet And Lost Relics | Guardian Stones Cache And Whiterun Farm Loop | Halted Stream And Silent Moons Level Gate | High Hrothgar Ustengrav Morthal And The Embassy | ... (11 total)",Activity - Mine Ore for Grogmar | Activity - Mine iron ore for Skaggi Scar-Face | Activity - Mine moonstone ore for Perth | Activity - Mine ore vein | Mine ore representative activity deferred | Mor Khazgur ore sold | ... (11 total),Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0337,Quest all Drunks Have,OBJ-002767,radiant,no_journal_favor_radiant,main_route,CHK-QUESTS-0337,Quests,Main-route prototype block,0,3,completed_now | placed_in_guide | retrospectively_placed_in_guide,complete,"Bards College, Lost Library, And Instrument Roads | Dawnstar, Pale Blade, And Heljarchen | Helgen Riverwood And First Survival Loop",Favor - Embry drink favor | [CHECKLIST: Favor - Quest all Drunks Have: Ranmir] | [CHECKLIST: Quest - Quest all Drunks Have: Karl],Y,Y,Y,N,Y,N,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0349,Chop Wood,OBJ-002762,radiant,no_journal_activity_radiant,main_route,CHK-QUESTS-0349,Quests,Main-route prototype block,1,8,completed_now | hert_help_completed_after_representative | local_variant_completed | progressed_in_guide | temba_variant_completed_after_representative | tool_access_staged_for_mr003,complete | complete_or_already_represented | staged_for_mr003_completion | variant_complete,Falkreath Land Lakeview Foundation And Glenmoril Coven | First Brotherhood Contracts And Muiri's Revenge | First Day In Whiterun | Helgen Riverwood And First Survival Loop | High Hrothgar Ustengrav Morthal And The Embassy | Solitude Coast Dragon Bridge Wild Horse And Wolfskull | ... (8 total),Activity - Chop Wood for Hert | Activity - Chop Wood for Hulda | Activity - Chop Wood for Temba | Woodcutter axe acquired for Whiterun chop wood | [CHECKLIST: Activity - Chop Wood for Horgeir] | [CHECKLIST: Activity - Chop Wood for Jorgen] | ... (8 total),Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0353,Gather Wheat,OBJ-002763,radiant,no_journal_activity_radiant,main_route,CHK-QUESTS-0353,Quests,Main-route prototype block,1,8,advanced_in_guide | already_completed_not_repeated | boti_variant_completed_after_representative | completed_now | local_variant_completed | mathies_help_completed_after_representative | ... (7 total),complete | complete_for_three_windhelm_entries | complete_from_mr006 | complete_or_already_represented | variant_complete,Falkreath Land Lakeview Foundation And Glenmoril Coven | Goldenhills Farm And Rorikstead | Guardian Stones Cache And Whiterun Farm Loop | Markarth Nchuand-Zel And Old Hroldan | Solitude Coast Dragon Bridge Wild Horse And Wolfskull | Solitude Coast Wild Horse And Wolfskull | ... (8 total),Activity - Sell crops to Alfhild Battle-Born | Activity - Sell crops to Boti | Activity - Sell crops to Mathies | Activity - Sell potatoes to Vigdis Salvius | Rorikstead crop sales not repeated | [CHECKLIST: Activity - Gather crops for Azzada Lylvieve] | ... (8 total),Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0357,Quest all Beggars Have,OBJ-002766,radiant,no_journal_favor_radiant,main_route,CHK-QUESTS-0357,Quests,Main-route prototype block,1,3,completed_now | narfi_variant_completed_after_representative | option_advanced,complete | complete_or_already_represented | representative_already_complete_option_unlocked_if_available,First Day In Whiterun | Southern Warm Corridor | Windhelm Murder Investigation And White Phial,Angrenor Once-Honored donation if dialogue available | Favor - Brenuin beggar gift | Favor - Narfi beggar gift,Y,Y,Y,N,Y,N,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0363,Quest all Beggars Have,OBJ-002766,radiant,no_journal_favor_radiant,main_route,CHK-QUESTS-0363,Quests,Main-route prototype block,0,3,completed_now | narfi_variant_completed_after_representative | option_advanced,complete | complete_or_already_represented | representative_already_complete_option_unlocked_if_available,First Day In Whiterun | Southern Warm Corridor | Windhelm Murder Investigation And White Phial,Angrenor Once-Honored donation if dialogue available | Favor - Brenuin beggar gift | Favor - Narfi beggar gift,Y,Y,Y,N,Y,N,Y,N,N,Y,N,N,N,radiant_counter_checklist_covered,none,
radiant_counter_checklist,CHK-QUESTS-0364,Chop Wood,OBJ-002762,radiant,no_journal_activity_radiant,main_route,CHK-QUESTS-0364,Quests,Main-route prototype block,0,8,completed_now | hert_help_completed_after_representative | local_variant_completed | progressed_in_guide | temba_variant_completed_after_representative | tool_access_staged_for_mr003,complete | complete_or_already_represented | staged_for_mr003_completion | variant_complete,Falkreath Land Lakeview Foundation And Glenmoril Coven | First Brotherhood Contracts And Muiri's Revenge | First Day In Whiterun | Helgen Riverwood And First Survival Loop | High Hrothgar Ustengrav Morthal And The Embassy | Solitude Coast Dragon Bridge Wild Horse And Wolfskull | ... (8 total),Activity - Chop Wood for Hert | Activity - Chop Wood for Hulda | Activity - Chop Wood for Temba | Woodcutter axe acquired for Whiterun chop wood | [CHECKLIST: Activity - Chop Wood for Horgeir] | [CHECKLIST: Activity - Chop Wood for Jorgen] | ... (8 total),Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,N,radiant_counter_checklist_covered,none,
