mr_section,record_type,objective_id,objective_name,coverage_status,player_facing_cue,player_facing_location,completion_status,notes
TB-038R,checklist,CHK-PERKS-3678,Agent of Mara,tb044_closed,Agent of Mara checklist closure moved to TB-044 guide repair,TB-038R order and delayed-task repair register,complete,TB-044 closes the former checklist hold through The Book of Love completion and Active Effects verification. See SN-000207.
TB-038R,counter,OBJ-000181,Oblivion Walker Trophy Set,tb044_closed,Resolved by TB-044 final artifact counter closeout,Blades Research Blackreach And The Fallen,complete,TB-044 routes The Black Star as 13 of 15 updates Ebony Mail to 14 of 15 and records Oghma Infinium as 15 of 15 with trophy verification. SN-000212.
TB-038R,objective,OBJ-000172,The Whispering Door,tb044_closed,Resolved by TB-044 Whispering Door route,Whiterun Mephala Interlude,complete,TB-044 source-checks and routes the level-20 Hulda/Balgruuf/Nelkir/door/key/Ebony Blade sequence. SN-000211.
TB-038R,objective,OBJ-000204,Rise in the East,tb044_closed,TB-044 closeout: Rise in the East,TB-038R order and delayed-task repair register,complete,TB-044 source-checked and routed Rise in the East in Windhelm Follow-Up and Eastmarch Roads. SN-000215.
TB-038R,checklist,CHK-QUESTS-0226,Rise in the East,tb044_closed,TB-044 closeout: Rise in the East checklist,TB-038R order and delayed-task repair register,complete,TB-044 closes the quest checklist row with Orthus final turn-in. SN-000215.
TB-038R,objective,OBJ-001271,Suvaris Atheron's Logbook,tb044_closed,TB-044 closeout: Suvaris Atheron's Logbook,TB-038R order and delayed-task repair register,complete,TB-044 routes the logbook pickup/read/turn-in during Rise in the East. SN-000215.
TB-038R,checklist,CHK-BOOKS-2424,Suvaris Atheron's Logbook,tb044_closed,TB-044 closeout: Suvaris Atheron's Logbook checklist,TB-038R order and delayed-task repair register,complete,TB-044 closes the checklist book row through the required quest pickup before Orthus turn-in. SN-000215.
TB-038R,objective,OBJ-000165,The Black Star,tb044_closed,Resolved by TB-044 Black Star quest route,The Black Star and Ilinalta's Deep,complete,TB-044 closes the delayed quest through the Ilinalta route branch-first Azura outcome and main-route Nelacar reward. SN-000212.
TB-038R,checklist,CHK-QUESTS-0163,The Black Star,tb044_closed,Resolved by TB-044 Black Star checklist route,The Black Star and Ilinalta's Deep,complete,TB-044 closes the delayed checklist row when Nelacar returns The Black Star. SN-000212.
TB-038R,objective,OBJ-001613,Artifact: The Black Star,tb044_closed,Resolved by TB-044 Black Star artifact route,The Black Star and Ilinalta's Deep,complete,TB-044 closes the delayed artifact row with the kept main-route Nelacar reward. SN-000212.
TB-038R,location_hold,OBJ-002134,Clear Ruins of Bthalft,tb044_closed,TB-044 closeout: Clear Ruins of Bthalft,"Southern Warm Corridor and Dawnstar, Vaermina, and Cold-Weather Setup",complete,Ruins of Bthalft location clear closes during Fan Favorite; Aetherium pedestal remains held for Lost to the Ages. SN-000220.
TB-038R,objective,OBJ-000143,The Litany of Larceny,tb044_closed,Resolved by TB-044 Litany larceny closeout,Nightingale Rewards And The Skeleton Key,complete,TB-044 source-checks the seven Delvin larceny items and confirms the guide routes and turns in every item. The final Left Eye turn-in now explicitly closes The Litany of Larceny. SN-000209.
TB-038R,objective,OBJ-000590,Beneath Bronze Waters,tb044_closed,TB-044 closeout: Beneath Bronze Waters,"Viriya Fishing, Bronze Water, and Wave Breaker",complete,TB-044 routes Beneath Bronze Waters after its prerequisite chain with HS-FISHING-BRONZE-WATER and exterior ambush protection. SN-000233-beneath-bronze-wave-route.md
TB-038R,checklist,CHK-QUESTS-0645,Beneath Bronze Waters,tb044_closed,TB-044 closeout: Beneath Bronze Waters,"Viriya Fishing, Bronze Water, and Wave Breaker",complete,TB-044 routes checklist row Beneath Bronze Waters in the Viriya Fishing route block. SN. SN-000233-beneath-bronze-wave-route.md
TB-038R,objective,OBJ-001397,Fisherman's Journal (Fishing),tb044_closed,TB-044 closeout: Fisherman's Journal (Fishing),"Viriya Fishing, Bronze Water, and Wave Breaker",complete,TB-044 reads and takes the AE Fisherman's Journal outside Bronze Water Cave during Beneath Bronze Waters. SN-000233-beneath-bronze-wave-route.md
TB-038R,checklist,CHK-BOOKS-2468,Fisherman's Journal (AE),tb044_closed,TB-044 closeout: Fisherman's Journal (AE),"Viriya Fishing, Bronze Water, and Wave Breaker",complete,TB-044 routes checklist row Fisherman's Journal (AE) in the Viriya Fishing route block. SN. SN-000233-beneath-bronze-wave-route.md
TB-038R,objective,OBJ-000440,Azra's Staffs,tb044_closed,TB-044 CLOSED: Azra's Staffs,"Tel Mithryn, Nchardak, And Kagrumez",complete,TB-044 closes the prior delayed-risk row through the controlled Tel Mithryn research block. SN-000217.
TB-038R,checklist,CHK-QUESTS-0549,Azra's Staffs,tb044_closed,TB-044 CLOSED: Azra's Staffs,"Tel Mithryn, Nchardak, And Kagrumez",complete,TB-044 closes the prior delayed-risk row through the controlled Tel Mithryn research block. SN-000217.
TB-038R,objective,OBJ-000452,Experimental Subject (B),tb044_closed,TB-044 CLOSED: Experimental Subject (B),"Tel Mithryn, Nchardak, And Kagrumez",complete,TB-044 closes the prior delayed-risk row through the controlled Tel Mithryn research block. SN-000217.
TB-038R,checklist,CHK-QUESTS-0552,Experimental Subject (B),tb044_closed,TB-044 CLOSED: Experimental Subject (B),"Tel Mithryn, Nchardak, And Kagrumez",complete,TB-044 closes the prior delayed-risk row through the controlled Tel Mithryn research block. SN-000217.
TB-038R,objective,OBJ-000451,Wind and Sand,tb044_closed,TB-044 CLOSED: Wind and Sand,"Tel Mithryn, Nchardak, And Kagrumez",complete_or_exact_return_before_vendor_pass,TB-044 closes the prior delayed-risk row through the controlled Tel Mithryn research block. SN-000217.
TB-038R,checklist,CHK-QUESTS-0561,Wind and Sand,tb044_closed,TB-044 CLOSED: Wind and Sand,"Tel Mithryn, Nchardak, And Kagrumez",complete_or_exact_return_before_vendor_pass,TB-044 closes the prior delayed-risk row through the controlled Tel Mithryn research block. SN-000217.
TB-038R,objective,OBJ-001083,Wind and Sand,tb044_closed,TB-044 CLOSED: Wind and Sand,"Tel Mithryn, Nchardak, And Kagrumez",complete_or_exact_return_before_vendor_pass,TB-044 closes the prior delayed-risk row through the controlled Tel Mithryn research block. SN-000217.
TB-038R,checklist,CHK-BOOKS-2429,Wind and Sand,tb044_closed,TB-044 CLOSED: Wind and Sand,"Tel Mithryn, Nchardak, And Kagrumez",complete_or_exact_return_before_vendor_pass,TB-044 closes the prior delayed-risk row through the controlled Tel Mithryn research block. SN-000217.
TB-038R,objective,OBJ-000423,A New Debt,tb044_closed,TB-044 closeout: A New Debt,TB-038R order and delayed-task repair register,complete,"TB-044 closes A New Debt after Mogrul's Orders is looted/read and Mogrul is paid 1,000 gold. SN-000216."
TB-038R,objective,OBJ-001324,Mogrul's Orders,tb044_closed,TB-044 closeout: Mogrul's Orders,TB-038R order and delayed-task repair register,complete,TB-044 routes Mogrul's Orders from Mogrul's thugs before paying the debt. SN-000216.
TB-038R,objective,OBJ-000478,Solstheim Explorer Trophy Set,tb044_closed,Resolved by TB-044 Solstheim Explorer 30-location checkpoint,"Miraak Finale, Lost Knowledge, And Last Black Books",complete,TB-044 source-checks the Dragonborn achievement requirement and UESP Solstheim place list; the guide now names a conservative 30-location checkpoint. SN-000210.
TB-038R,objective,OBJ-001487,Notice: Fishing Contest,tb044_closed,TB-044 closeout: Notice: Fishing Contest,"Viriya Fishing, Bronze Water, and Wave Breaker",complete,TB-044 reads Notice: Fishing Contest when Viriya starts No Contest. SN-000232-viriya-fishing-chain-route.md
TB-038R,objective,OBJ-001545,Wanted: A Seafood Feast,tb044_closed,TB-044 closeout: Wanted: A Seafood Feast,"Viriya Fishing, Bronze Water, and Wave Breaker",complete,TB-044 reads Wanted: A Seafood Feast when Viriya starts The Ultimate Feast. SN-000232-viriya-fishing-chain-route.md
TB-038R,objective,OBJ-001546,Wanted: Fishing Tutor,tb044_closed,TB-044 closeout: Wanted: Fishing Tutor,"Viriya Fishing, Bronze Water, and Wave Breaker",complete,TB-044 reads Wanted: Fishing Tutor when Viriya starts Private Lessons. SN-000232-viriya-fishing-chain-route.md
TB-044,objective,OBJ-000204,Rise in the East,completed_in_guide,Rise in the East completed,Windhelm Follow-Up And Eastmarch Roads,complete,Source-checked and routed the full East Empire Company/Japhet bundle. SN-000215.
TB-044,checklist,CHK-QUESTS-0226,Rise in the East,completed_in_guide,Rise in the East quest checklist row completed,Windhelm Follow-Up And Eastmarch Roads,complete,Checklist row closes with Orthus final turn-in. SN-000215.
TB-044,objective,OBJ-001271,Suvaris Atheron's Logbook,completed_in_guide,Suvaris Atheron's Logbook read and turned in,Windhelm Follow-Up And Eastmarch Roads,complete,Quest logbook source-checked and routed from Clan Shatter-Shield Office. SN-000215.
TB-044,checklist,CHK-BOOKS-2424,Suvaris Atheron's Logbook,completed_in_guide,Suvaris Atheron's Logbook checklist row completed,Windhelm Follow-Up And Eastmarch Roads,complete,Book checklist row closes before the quest turn-in removes the logbook. SN-000215.
TB-044,objective,OBJ-001107,Blood Horker Orders,completed_in_guide,Blood Horker Orders read,Windhelm Follow-Up And Eastmarch Roads,complete,Quest note source-checked and routed from Stig Salt-Plank. SN-000215.
TB-044,location,OBJ-002282,Japhet's Folly,completed_in_guide,Japhet's Folly discovered during Rise in the East,Windhelm Follow-Up And Eastmarch Roads,complete,TB-044 replaces the retrospective location-only treatment with an explicit quest route discovery. SN-000215.
TB-044,checklist,CHK-LOCATIONS-1113,Japhet's Folly,completed_in_guide,Japhet's Folly location checklist row completed,Windhelm Follow-Up And Eastmarch Roads,complete,Checklist location row closes during the quest-only island trip. SN-000215.
TB-044,objective,OBJ-000423,A New Debt,completed_in_guide,A New Debt completed,"Tel Mithryn, Nchardak, And Kagrumez",complete,"Source-checked and routed after Reluctant Steward: nonpayment once, Mogrul's Orders from thugs, then full 1,000-gold payment. SN-000216."
TB-044,checklist,CHK-QUESTS-0548,A New Debt,completed_in_guide,A New Debt quest checklist row completed,"Tel Mithryn, Nchardak, And Kagrumez",complete,Checklist row closes after the full Mogrul payment. SN-000216.
TB-044,objective,OBJ-001324,Mogrul's Orders,completed_in_guide,Mogrul's Orders read,"Tel Mithryn, Nchardak, And Kagrumez",complete,Quest document source-checked and routed from Mogrul's thugs before paying the debt. SN-000216.
TB-044,objective,OBJ-001325,Note from Mogrul,needs_route_resolution_reaffirmed,NEEDS ROUTE RESOLUTION Note from Mogrul,"Books, Spells, and Documents",needs_route_resolution,TB-044 source check found no fixed location field or deterministic pickup path; keep unresolved. SN-000216.
TB-044,objective,OBJ-000440,Azra's Staffs,completed_in_guide,Azra's Staffs completed through controlled Neloth assignment,"Tel Mithryn, Nchardak, And Kagrumez",complete,Source-checked and routed as one active-marker staff retrieval with no ordinary target rerolling. SN-000217.
TB-044,checklist,CHK-QUESTS-0549,Azra's Staffs,completed_in_guide,Azra's Staffs quest checklist row completed,"Tel Mithryn, Nchardak, And Kagrumez",complete,Checklist row closes after returning the assigned staff to Neloth. SN-000217.
TB-044,objective,OBJ-000452,Experimental Subject (B),completed_in_guide,Experimental Subject (B) completed,"Tel Mithryn, Nchardak, And Kagrumez",complete,Source-checked and routed immediately after Azra staff return; Black Book bug workaround noted. SN-000217.
TB-044,checklist,CHK-QUESTS-0552,Experimental Subject (B),completed_in_guide,Experimental Subject (B) quest checklist row completed,"Tel Mithryn, Nchardak, And Kagrumez",complete,Checklist row closes after the Neloth experiment compensation. SN-000217.
TB-044,objective,OBJ-000451,Wind and Sand,completed_in_guide,Wind and Sand completed through controlled Neloth assignment,"Tel Mithryn, Nchardak, And Kagrumez",complete_or_exact_return_before_vendor_pass,Source-checked and routed with Destruction 40 gate; guide returns before vendor pass if needed. SN-000217.
TB-044,checklist,CHK-QUESTS-0561,Wind and Sand,completed_in_guide,Wind and Sand quest checklist row completed,"Tel Mithryn, Nchardak, And Kagrumez",complete_or_exact_return_before_vendor_pass,Checklist row closes after recovering and returning the active-marker book. SN-000217.
TB-044,objective,OBJ-001083,Wind and Sand,completed_in_guide,Wind and Sand book recovered through active quest target,"Tel Mithryn, Nchardak, And Kagrumez",complete_or_exact_return_before_vendor_pass,Book/document row closes through the quest retrieval; book page has no fixed source. SN-000217.
TB-044,checklist,CHK-BOOKS-2429,Wind and Sand,completed_in_guide,Wind and Sand book checklist row completed,"Tel Mithryn, Nchardak, And Kagrumez",complete_or_exact_return_before_vendor_pass,Book checklist row closes through the active Wind and Sand quest copy. SN-000217.
TB-044,objective,OBJ-001007,Spell Tome: Whirlwind Cloak,completed_in_guide,Whirlwind Cloak bought/read from Talvas after Wind and Sand,"Tel Mithryn, Nchardak, And Kagrumez",complete_or_vendor_restock_return,Source-checked post-Wind-and-Sand Talvas purchase condition and restock handling. SN-000217.
TB-044,checklist,CHK-SPELLS-0783,Whirlwind Cloak,completed_in_guide,Whirlwind Cloak spell checklist row completed,"Tel Mithryn, Nchardak, And Kagrumez",complete_or_vendor_restock_return,Spell row closes when the Talvas tome is bought/read. SN-000217.
TB-044,checklist,CHK-BOOKS-2382,Spell Tome: Whirlwind Cloak,completed_in_guide,Spell Tome: Whirlwind Cloak book checklist row completed,"Tel Mithryn, Nchardak, And Kagrumez",complete_or_vendor_restock_return,Book/tome checklist row closes when the Talvas tome is bought/read. SN-000217.
TB-044,summary,,TB-044 targeted route-resolution repairs,route_repair_summary,Book of Love Agent of Mara Reparations Litany Solstheim Explorer Whispering Door Black Star Meridia White Phial Rise in the East A New Debt and Tel Mithryn research repairs,Multiple guide sections,partial_repair_batch_complete,"Source-checked targeted TB-044 rows: routed Book of Love and Agent of Mara; excluded Reparations as a failure-state recovery quest; closed The Litany of Larceny; closed Solstheim Explorer; closed The Whispering Door, Admonition Against Ebony, and Ebony Blade; closed The Black Star, Azura branch, Malyn Varen's Grimoire, Ilinalta's Deep, and the Oblivion Walker counter; closed The Break of Dawn and Dawnbreaker through Meridia/Kilkreath; closed Repairing the Phial, Letter from Quintus Navale, and The White Phial reward; closed Rise in the East, Suvaris Atheron's Logbook, Blood Horker Orders, and Japhet's Folly; closed A New Debt and Mogrul's Orders; closed Azra's Staffs, Experimental Subject (B), Wind and Sand, and Whirlwind Cloak through the Tel Mithryn research block; kept A Scrawled Note and Note from Mogrul unresolved as random/unsourced pickup policy rows. SN-000217."
MR-024,objective,OBJ-000553,Missing Merchant,placed_in_guide,[CHECKLIST: Quest - Missing Merchant],Windhelm Follow-Up And Eastmarch Roads,complete,"Guide starts from Candlehearth Hall innkeeper, clears Traitor's Post, reads Erwan's Journal, keeps Ring of Masser, and buys Daedric Mail from Ma'dran. SN-000218."
MR-024,checklist,CHK-QUESTS-0649,Missing Merchant,placed_in_guide,[CHECKLIST: Quest - Missing Merchant],Windhelm Follow-Up And Eastmarch Roads,complete,Quest checklist row closes when Ma'dran sells the Daedric Mail set and Missing Merchant completes. SN-000218.
MR-024,objective,OBJ-000713,Alternative Armors - Daedric Mail Parent Set,placed_in_guide,Daedric Mail set and Ring of Masser acquired and preserved,Windhelm Follow-Up And Eastmarch Roads,complete,"Guide preserves Ring of Masser and buys Daedric Mail, Boots, and Gauntlets from Ma'dran for 5,000 gold. SN-000218."
MR-024,item,ITEM-000765,Daedric Mail,placed_in_guide,Daedric Mail purchased from Ma'dran,Windhelm Follow-Up And Eastmarch Roads,complete,Member item acquired through Missing Merchant purchase path. SN-000218.
MR-024,item,ITEM-000766,Daedric Mail Boots,placed_in_guide,Daedric Mail Boots purchased from Ma'dran,Windhelm Follow-Up And Eastmarch Roads,complete,Member item acquired through Missing Merchant purchase path. SN-000218.
MR-024,item,ITEM-000767,Daedric Mail Gauntlets,placed_in_guide,Daedric Mail Gauntlets purchased from Ma'dran,Windhelm Follow-Up And Eastmarch Roads,complete,Member item acquired through Missing Merchant purchase path. SN-000218.
MR-024,item,ITEM-000768,Ring of Masser,placed_in_guide,Ring of Masser looted from Gunther and preserved,Windhelm Follow-Up And Eastmarch Roads,complete,Member item acquired from Gunther and preserved by buying the armor instead of trading the ring. SN-000218.
MR-024,objective,OBJ-001432,Letter from Edward,placed_in_guide,Letter from Edward read and taken,Windhelm Follow-Up And Eastmarch Roads,complete,Guide reads/takes Letter from Edward from Erwan during Missing Merchant. SN-000218.
MR-024,objective,OBJ-001462,Missing Merchant (note),placed_in_guide,Missing Merchant note read and taken,Windhelm Follow-Up And Eastmarch Roads,complete,Guide reads/takes the innkeeper note that starts Missing Merchant. SN-000218.
MR-024,objective,OBJ-001523,"The Crimson Dirks, v5",placed_in_guide,"[CHECKLIST: Book - The Crimson Dirks, v5 acquired]",Windhelm Follow-Up And Eastmarch Roads,complete,"Guide reads/takes The Crimson Dirks, v5 from Gunther during Missing Merchant. SN-000218."
MR-024,checklist,CHK-BOOKS-2448,"The Crimson Dirks, v5",placed_in_guide,"[CHECKLIST: Book - The Crimson Dirks, v5 acquired]",Windhelm Follow-Up And Eastmarch Roads,complete,Book checklist row closes when the guide reads/takes Gunther's copy. SN-000218.
MR-024,checklist,CHK-BOOKS-2464,Erwan's Journal,placed_in_guide,[CHECKLIST: Book - Erwan's Journal acquired],Windhelm Follow-Up And Eastmarch Roads,complete,Checklist-only AE document row mapped to OBJ-000553 closes when the guide reads/takes Erwan's Journal from Erwan. SN-000218.
TB-044,objective,OBJ-000553,Missing Merchant,completed_in_guide,Missing Merchant completed,Windhelm Follow-Up And Eastmarch Roads,complete,Source-checked and routed the full Missing Merchant quest. SN-000218.
TB-044,objective,OBJ-000713,Alternative Armors - Daedric Mail Parent Set,completed_in_guide,Daedric Mail parent set completed,Windhelm Follow-Up And Eastmarch Roads,complete,Source-checked and routed Ring of Masser plus all three Daedric Mail armor pieces. SN-000218.
TB-044,objective,OBJ-001432,Letter from Edward,completed_in_guide,Letter from Edward acquired,Windhelm Follow-Up And Eastmarch Roads,complete,Source-checked and routed from Erwan. SN-000218.
TB-044,objective,OBJ-001462,Missing Merchant (note),completed_in_guide,Missing Merchant note acquired,Windhelm Follow-Up And Eastmarch Roads,complete,Source-checked and routed from Candlehearth Hall innkeeper. SN-000218.
TB-044,objective,OBJ-001523,"The Crimson Dirks, v5",completed_in_guide,"The Crimson Dirks, v5 acquired",Windhelm Follow-Up And Eastmarch Roads,complete,Source-checked and routed from Gunther. SN-000218.
MR-033,objective,OBJ-000554,Beyond the Grave,placed_in_guide,"Beyond the Grave completed through Dragonsreach, Falkreath Graveyard, and Knifepoint Ridge","Dawnstar, Pale Blade, And Heljarchen",complete,Guide routes the Daedric Plate document chain and Knifepoint bounty hunter only after Boethiah's Calling is active. SN-000219.
MR-033,checklist,CHK-QUESTS-0562,Beyond the Grave,placed_in_guide,Beyond the Grave completed,"Dawnstar, Pale Blade, And Heljarchen",complete,Checklist quest row closes when the guide retrieves the Daedric Plate armor from the Knifepoint bounty hunter. SN-000219.
MR-033,objective,OBJ-000714,Alternative Armors - Daedric Plate Parent Set,placed_in_guide,Daedric Plate Armor and Helmet acquired and preserved,"Dawnstar, Pale Blade, And Heljarchen",complete,Guide loots and preserves both Daedric Plate pieces from the Beyond the Grave bounty hunter. SN-000219.
MR-033,item,ITEM-000769,Daedric Plate Armor,placed_in_guide,Daedric Plate Armor looted from the Knifepoint bounty hunter,"Dawnstar, Pale Blade, And Heljarchen",complete,Member item acquired through Beyond the Grave reward path. SN-000219.
MR-033,item,ITEM-000770,Daedric Plate Helmet,placed_in_guide,Daedric Plate Helmet looted from the Knifepoint bounty hunter,"Dawnstar, Pale Blade, And Heljarchen",complete,Member item acquired through Beyond the Grave reward path. SN-000219.
MR-033,objective,OBJ-001383,Death of a Crimson Dirk,placed_in_guide,Death of a Crimson Dirk read and taken,"Dawnstar, Pale Blade, And Heljarchen",complete,Guide reads/takes the Beyond the Grave start journal from Dragonsreach Dungeon. SN-000219.
MR-033,checklist,CHK-BOOKS-2455,Death of a Crimson Dirk,placed_in_guide,Death of a Crimson Dirk acquired,"Dawnstar, Pale Blade, And Heljarchen",complete,Checklist book row handled by the Dragonsreach Dungeon pickup. SN-000219.
MR-033,objective,OBJ-001521,"The Crimson Dirks, v3",placed_in_guide,"The Crimson Dirks, v3 read and taken","Dawnstar, Pale Blade, And Heljarchen",complete,Guide reads/takes the volume from Dragonsreach Dungeon with the Beyond the Grave start journal. SN-000219.
MR-033,checklist,CHK-BOOKS-2446,"The Crimson Dirks, v3",placed_in_guide,"The Crimson Dirks, v3 acquired","Dawnstar, Pale Blade, And Heljarchen",complete,Checklist book row handled by the Dragonsreach Dungeon pickup. SN-000219.
MR-033,objective,OBJ-001427,Khajiit's Note,placed_in_guide,Khajiit's Note read and taken,"Dawnstar, Pale Blade, And Heljarchen",complete,Guide reads/takes the note from the dead Khajiit in Falkreath Graveyard. SN-000219.
MR-033,objective,OBJ-001355,Bounty Hunter's Note,placed_in_guide,Bounty Hunter's Note read and taken,"Dawnstar, Pale Blade, And Heljarchen",complete,Guide reads/takes the note from the Knifepoint bounty hunter after looting the Daedric Plate armor. SN-000219.
MR-033,objective,OBJ-000244,Kill the Bandit Leader (Siddgeir),delayed_cracked_tusk_branch_closed,Siddgeir Cracked Tusk job reported,"Dawnstar, Vaermina, and Cold-Weather Setup",complete,Cracked Tusk branch reported to Siddgeir in the Mehrunes closeout; non-Cracked targets completed in MR-011. SN-000139; SN-000220.
MR-033,objective,OBJ-001928,Thane of Falkreath,delayed_cracked_tusk_branch_closed,Thane of Falkreath completed after delayed Siddgeir report,"Dawnstar, Vaermina, and Cold-Weather Setup",complete,Thane of Falkreath closes in MR-011 or after the delayed Cracked Tusk/Siddgeir report. SN-000139; SN-000220.
MR-033,checklist,CHK-QUESTS-0266,Thane of Falkreath,delayed_cracked_tusk_branch_closed,Thane of Falkreath checklist row completed,"Dawnstar, Vaermina, and Cold-Weather Setup",complete,Checklist thaneship row closes in MR-011 or after the delayed Cracked Tusk/Siddgeir report. SN-000139; SN-000220.
MR-033,objective,OBJ-001942,Rayya Housecarl Unlock,delayed_cracked_tusk_branch_closed,Rayya housecarl availability confirmed,"Dawnstar, Vaermina, and Cold-Weather Setup",complete,Rayya housecarl availability closes with Thane of Falkreath; steward service remains in homes section. SN-000139; SN-000220.
MR-033,checklist,CHK-RECRUITABLE-FOLLOWERS-2661,Rayya follower checklist,delayed_cracked_tusk_branch_closed,Rayya follower checklist row completed,"Dawnstar, Vaermina, and Cold-Weather Setup",complete,Rayya follower checklist row closes with Thane of Falkreath; steward service remains in homes section. SN-000139; SN-000220.
MR-033,objective,OBJ-000390,Speak to the Jarl of Falkreath,delayed_cracked_tusk_branch_closed,Falkreath land permission completed,"Dawnstar, Vaermina, and Cold-Weather Setup",complete,Falkreath Jarl land-permission objective closes in MR-011 or after the delayed Cracked Tusk/Siddgeir report. SN-000139; SN-000220.
MR-033,objective,OBJ-000391,Speak to the Steward of Falkreath about the land for sale,delayed_cracked_tusk_branch_closed,Lakeview Manor land purchased,"Dawnstar, Vaermina, and Cold-Weather Setup",complete,Nenya land-purchase objective closes in MR-011 or after the delayed Cracked Tusk/Siddgeir report. SN-000139; SN-000220.
MR-033,objective,OBJ-002290,Discover Lakeview Manor,delayed_cracked_tusk_branch_closed,Lakeview Manor discovered,"Dawnstar, Vaermina, and Cold-Weather Setup",complete,Lakeview Manor is discovered in MR-011 or during the delayed Cracked Tusk/Lakeview closeout. SN-000139; SN-000220.
MR-033,checklist,CHK-LOCATIONS-1394,Lakeview Manor,delayed_cracked_tusk_branch_closed,Lakeview Manor checklist row completed,"Dawnstar, Vaermina, and Cold-Weather Setup",complete,Lakeview Manor location checklist closes in MR-011 or during the delayed Cracked Tusk/Lakeview closeout. SN-000139; SN-000220.
MR-033,objective,OBJ-000398,Visit your new property in Falkreath hold,delayed_cracked_tusk_branch_closed,Lakeview property visited and foundation built,"Dawnstar, Vaermina, and Cold-Weather Setup",complete,Visit-your-property objective closes in MR-011 or during the delayed Cracked Tusk/Lakeview closeout. SN-000139; SN-000220.
MR-033,objective,OBJ-001619,Unique Item: The Woodsman's Friend,delayed_cracked_tusk_branch_closed,The Woodsman's Friend acquired,"Dawnstar, Vaermina, and Cold-Weather Setup",complete,The Woodsman's Friend is picked up in MR-011 or during the delayed Cracked Tusk/Lakeview closeout. SN-000139; SN-000220.
MR-033,checklist,CHK-UNIQUE-GEAR-1699,The Woodsman's Friend,delayed_cracked_tusk_branch_closed,The Woodsman's Friend checklist row completed,"Dawnstar, Vaermina, and Cold-Weather Setup",complete,The Woodsman's Friend checklist row closes in MR-011 or during the delayed Cracked Tusk/Lakeview closeout. SN-000139; SN-000220.
MR-033,objective,OBJ-000557,Fan Favorite,completed_in_guide,Fan Favorite completed after safe Lakeview state,"Southern Warm Corridor or Dawnstar, Vaermina, and Cold-Weather Setup",complete,Fan Favorite closes in the Southern Warm Corridor if Lakeview is already bought or after the delayed Cracked Tusk/Lakeview closeout. SN-000220.
MR-033,checklist,CHK-QUESTS-0634,Fan Favorite,completed_in_guide,Fan Favorite quest checklist row completed,"Southern Warm Corridor or Dawnstar, Vaermina, and Cold-Weather Setup",complete,Fan Favorite checklist row closes with the same early-or-delayed route. SN-000220.
MR-033,objective,OBJ-000512,Alternative Armors - Dwarven Mail,completed_in_guide,Alternative Armors - Dwarven Mail content completed,"Southern Warm Corridor or Dawnstar, Vaermina, and Cold-Weather Setup",complete,Dwarven Mail Creation package child content closes through Fan Favorite and reward preservation. SN-000220.
MR-033,objective,OBJ-000717,Alternative Armors - Dwarven Mail Parent Set,completed_in_guide,Dwarven Mail parent set completed,"Southern Warm Corridor or Dawnstar, Vaermina, and Cold-Weather Setup",complete,Dwarven Mail parent set closes when all four Urgnok reward pieces are preserved. SN-000220.
MR-033,objective,OBJ-002134,Clear Ruins of Bthalft,completed_in_guide,Ruins of Bthalft discovered and cleared during Fan Favorite,"Southern Warm Corridor or Dawnstar, Vaermina, and Cold-Weather Setup",complete,Ruins of Bthalft location clear closes during Fan Favorite; Aetherium pedestal remains held for Lost to the Ages. SN-000220.
MR-033,checklist,CHK-LOCATIONS-1203,Ruins of Bthalft,completed_in_guide,Ruins of Bthalft location checklist row completed,"Southern Warm Corridor or Dawnstar, Vaermina, and Cold-Weather Setup",complete,Ruins of Bthalft checklist row closes during Fan Favorite; Aetherium pedestal remains held for Lost to the Ages. SN-000220.
MR-033,checklist,CHK-BOOKS-2451,The Crimson Dirks v8,completed_in_guide,The Crimson Dirks v8 acquired,"Southern Warm Corridor or Dawnstar, Vaermina, and Cold-Weather Setup",complete,The Crimson Dirks v8 checklist row closes at Arena Fan camp during Fan Favorite. SN-000220.
MR-033,item,ITEM-000776,Dwarven Mail,completed_in_guide,Dwarven Mail acquired from Urgnok,"Southern Warm Corridor or Dawnstar, Vaermina, and Cold-Weather Setup",complete,Dwarven Mail looted from Urgnok during Fan Favorite. SN-000220.
MR-033,item,ITEM-000777,Dwarven Mail Boots,completed_in_guide,Dwarven Mail Boots acquired from Urgnok,"Southern Warm Corridor or Dawnstar, Vaermina, and Cold-Weather Setup",complete,Dwarven Mail Boots looted from Urgnok during Fan Favorite. SN-000220.
MR-033,item,ITEM-000778,Dwarven Mail Gauntlets,completed_in_guide,Dwarven Mail Gauntlets acquired from Urgnok,"Southern Warm Corridor or Dawnstar, Vaermina, and Cold-Weather Setup",complete,Dwarven Mail Gauntlets looted from Urgnok during Fan Favorite. SN-000220.
MR-033,item,ITEM-000779,Dwarven Mail Helmet,completed_in_guide,Dwarven Mail Helmet acquired from Urgnok,"Southern Warm Corridor or Dawnstar, Vaermina, and Cold-Weather Setup",complete,Dwarven Mail Helmet looted from Urgnok during Fan Favorite. SN-000220.
MR-028,objective,OBJ-000531,Alternative Armors - Leather,placed_in_guide,Alternative Armors - Leather route completed,Haafingar Caves Volskygge And Night Hunter,complete,Package parent receives substantive route coverage through Double-Edged and the Leather Scout reward set. SN-000224.
