row_kind,row_id,objective_id,checklist_id,display_name,checklist_entry,category,subcategory,checklist_tab,mapping_type,route_placement,source_content,support_table_rows,support_tables,support_names,guide_name_match,coverage_source,internal_coverage_row_count,learn_or_discover_treatment,craft_action_treatment,investment_treatment,skill_or_perk_treatment,storage_treatment,hold_or_stage_treatment,route_resolution_treatment,exclusion_treatment,branch_treatment,audit_status,coverage_statuses,completion_statuses,guide_locations,guide_cues,recommended_action,notes
progression_checklist,CHK-PERKS-3558,OBJ-002454,CHK-PERKS-3558,One Handed: Savage Strike,One Handed: Savage Strike,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,22,perk-rank-catalog.csv | skill-perk-catalog.csv,One-handed,Y,mapped_objective,1,N,Y,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 21 One-handed perk ranks,none,
progression_checklist,CHK-PERKS-3559,OBJ-002455,CHK-PERKS-3559,Smithing: Dragon Armor,Smithing: Dragon Armor,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,14,perk-rank-catalog.csv | practical-crafting-system-catalog.csv | skill-perk-catalog.csv,Smelting | Smithing | Tanning,Y,mapped_objective,1,N,Y,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 10 Smithing perk ranks,none,
progression_checklist,CHK-PERKS-3560,OBJ-002456,CHK-PERKS-3560,Two-Handed: Barbarian 4,Two-Handed: Barbarian 4,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,20,perk-rank-catalog.csv | skill-perk-catalog.csv,Two-handed,Y,mapped_objective,1,Y,Y,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 19 Two-handed perk ranks,none,
progression_checklist,CHK-PERKS-3561,OBJ-002454,CHK-PERKS-3561,One Handed: Critical Charge,One Handed: Critical Charge,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,22,perk-rank-catalog.csv | skill-perk-catalog.csv,One-handed,Y,mapped_objective,1,N,Y,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 21 One-handed perk ranks,none,
progression_checklist,CHK-PERKS-3562,OBJ-002456,CHK-PERKS-3562,Two-Handed: Limbsplitter 2,Two-Handed: Limbsplitter 2,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,20,perk-rank-catalog.csv | skill-perk-catalog.csv,Two-handed,Y,mapped_objective,1,Y,Y,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 19 Two-handed perk ranks,none,
progression_checklist,CHK-PERKS-3563,OBJ-002454,CHK-PERKS-3563,One Handed: Armsman 4,One Handed: Armsman 4,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,22,perk-rank-catalog.csv | skill-perk-catalog.csv,One-handed,Y,mapped_objective,1,N,Y,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 21 One-handed perk ranks,none,
progression_checklist,CHK-PERKS-3564,OBJ-002456,CHK-PERKS-3564,Two-Handed: Skullcrusher 2,Two-Handed: Skullcrusher 2,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,20,perk-rank-catalog.csv | skill-perk-catalog.csv,Two-handed,Y,mapped_objective,1,Y,Y,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 19 Two-handed perk ranks,none,
progression_checklist,CHK-PERKS-3565,OBJ-002454,CHK-PERKS-3565,One Handed: Bladesman 2,One Handed: Bladesman 2,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,22,perk-rank-catalog.csv | skill-perk-catalog.csv,One-handed,Y,mapped_objective,1,N,Y,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 21 One-handed perk ranks,none,
progression_checklist,CHK-PERKS-3566,OBJ-002456,CHK-PERKS-3566,Two-Handed: Deep Wounds 2,Two-Handed: Deep Wounds 2,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,20,perk-rank-catalog.csv | skill-perk-catalog.csv,Two-handed,Y,mapped_objective,1,Y,Y,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 19 Two-handed perk ranks,none,
progression_checklist,CHK-PERKS-3567,OBJ-002454,CHK-PERKS-3567,One Handed: Hack and Slash 2,One Handed: Hack and Slash 2,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,22,perk-rank-catalog.csv | skill-perk-catalog.csv,One-handed,Y,mapped_objective,1,N,Y,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 21 One-handed perk ranks,none,
progression_checklist,CHK-PERKS-3568,OBJ-002456,CHK-PERKS-3568,Two-Handed: Sweep,Two-Handed: Sweep,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,20,perk-rank-catalog.csv | skill-perk-catalog.csv,Two-handed,Y,mapped_objective,1,Y,Y,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 19 Two-handed perk ranks,none,
progression_checklist,CHK-PERKS-3569,OBJ-002454,CHK-PERKS-3569,One Handed: Bone Breaker 2,One Handed: Bone Breaker 2,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,22,perk-rank-catalog.csv | skill-perk-catalog.csv,One-handed,Y,mapped_objective,1,N,Y,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 21 One-handed perk ranks,none,
progression_checklist,CHK-PERKS-3570,OBJ-002456,CHK-PERKS-3570,Two-Handed: Barbarian 5,Two-Handed: Barbarian 5,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,20,perk-rank-catalog.csv | skill-perk-catalog.csv,Two-handed,Y,mapped_objective,1,Y,Y,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 19 Two-handed perk ranks,none,
progression_checklist,CHK-PERKS-3571,OBJ-002454,CHK-PERKS-3571,One Handed: Dual Savagery,One Handed: Dual Savagery,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,22,perk-rank-catalog.csv | skill-perk-catalog.csv,One-handed,Y,mapped_objective,1,N,Y,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 21 One-handed perk ranks,none,
progression_checklist,CHK-PERKS-3572,OBJ-002456,CHK-PERKS-3572,Two-Handed: Limbsplitter 3,Two-Handed: Limbsplitter 3,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,20,perk-rank-catalog.csv | skill-perk-catalog.csv,Two-handed,Y,mapped_objective,1,Y,Y,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 19 Two-handed perk ranks,none,
progression_checklist,CHK-PERKS-3573,OBJ-002454,CHK-PERKS-3573,One Handed: Armsman 5,One Handed: Armsman 5,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,22,perk-rank-catalog.csv | skill-perk-catalog.csv,One-handed,Y,mapped_objective,1,N,Y,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 21 One-handed perk ranks,none,
progression_checklist,CHK-PERKS-3574,OBJ-002456,CHK-PERKS-3574,Two-Handed: Skullcrusher 3,Two-Handed: Skullcrusher 3,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,20,perk-rank-catalog.csv | skill-perk-catalog.csv,Two-handed,Y,mapped_objective,1,Y,Y,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 19 Two-handed perk ranks,none,
progression_checklist,CHK-PERKS-3575,OBJ-002454,CHK-PERKS-3575,One Handed: Bladesman 3,One Handed: Bladesman 3,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,22,perk-rank-catalog.csv | skill-perk-catalog.csv,One-handed,Y,mapped_objective,1,N,Y,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 21 One-handed perk ranks,none,
progression_checklist,CHK-PERKS-3576,OBJ-002456,CHK-PERKS-3576,Two-Handed: Deep Wounds 3,Two-Handed: Deep Wounds 3,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,20,perk-rank-catalog.csv | skill-perk-catalog.csv,Two-handed,Y,mapped_objective,1,Y,Y,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 19 Two-handed perk ranks,none,
progression_checklist,CHK-PERKS-3577,OBJ-002454,CHK-PERKS-3577,One Handed: Hack and Slash 3,One Handed: Hack and Slash 3,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,22,perk-rank-catalog.csv | skill-perk-catalog.csv,One-handed,Y,mapped_objective,1,N,Y,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 21 One-handed perk ranks,none,
progression_checklist,CHK-PERKS-3578,OBJ-002456,CHK-PERKS-3578,Two-Handed: Warmaster,Two-Handed: Warmaster,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,20,perk-rank-catalog.csv | skill-perk-catalog.csv,Two-handed,Y,mapped_objective,1,Y,Y,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 19 Two-handed perk ranks,none,
progression_checklist,CHK-PERKS-3579,OBJ-002454,CHK-PERKS-3579,One Handed: Bone Breaker 3,One Handed: Bone Breaker 3,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,22,perk-rank-catalog.csv | skill-perk-catalog.csv,One-handed,Y,mapped_objective,1,N,Y,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 21 One-handed perk ranks,none,
progression_checklist,CHK-PERKS-3580,OBJ-002454,CHK-PERKS-3580,One Handed: Paralysing Strike,One Handed: Paralysing Strike,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,22,perk-rank-catalog.csv | skill-perk-catalog.csv,One-handed,Y,mapped_objective,1,N,Y,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 21 One-handed perk ranks,none,
progression_checklist,CHK-PERKS-3581,OBJ-002445,CHK-PERKS-3581,Alteration: Novice,Alteration: Novice,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,15,perk-rank-catalog.csv | skill-perk-catalog.csv,Alteration,Y,mapped_objective,1,N,Y,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 14 Alteration perk ranks,none,
progression_checklist,CHK-PERKS-3582,OBJ-002446,CHK-PERKS-3582,Conjuration: Novice,Conjuration: Novice,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,17,perk-rank-catalog.csv | skill-perk-catalog.csv,Conjuration,Y,mapped_objective,1,N,N,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 16 Conjuration perk ranks,none,
progression_checklist,CHK-PERKS-3583,OBJ-002447,CHK-PERKS-3583,Destruction: Novice,Destruction: Novice,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,18,perk-rank-catalog.csv | skill-perk-catalog.csv,Destruction,Y,mapped_objective,1,N,N,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 17 Destruction perk ranks,none,
progression_checklist,CHK-PERKS-3584,OBJ-002445,CHK-PERKS-3584,Alteration: Dual Casting,Alteration: Dual Casting,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,15,perk-rank-catalog.csv | skill-perk-catalog.csv,Alteration,Y,mapped_objective,1,N,Y,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 14 Alteration perk ranks,none,
progression_checklist,CHK-PERKS-3585,OBJ-002446,CHK-PERKS-3585,Conjuration: Dual Casting,Conjuration: Dual Casting,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,17,perk-rank-catalog.csv | skill-perk-catalog.csv,Conjuration,Y,mapped_objective,1,N,N,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 16 Conjuration perk ranks,none,
progression_checklist,CHK-PERKS-3586,OBJ-002447,CHK-PERKS-3586,Destruction: Dual Casting,Destruction: Dual Casting,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,18,perk-rank-catalog.csv | skill-perk-catalog.csv,Destruction,Y,mapped_objective,1,N,N,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 17 Destruction perk ranks,none,
progression_checklist,CHK-PERKS-3587,OBJ-002445,CHK-PERKS-3587,Alteration: Apprentice,Alteration: Apprentice,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,15,perk-rank-catalog.csv | skill-perk-catalog.csv,Alteration,Y,mapped_objective,1,N,Y,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 14 Alteration perk ranks,none,
progression_checklist,CHK-PERKS-3588,OBJ-002446,CHK-PERKS-3588,Conjuration: Mystic Binding,Conjuration: Mystic Binding,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,17,perk-rank-catalog.csv | skill-perk-catalog.csv,Conjuration,Y,mapped_objective,1,N,N,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 16 Conjuration perk ranks,none,
progression_checklist,CHK-PERKS-3589,OBJ-002447,CHK-PERKS-3589,Destruction: Apprentice,Destruction: Apprentice,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,18,perk-rank-catalog.csv | skill-perk-catalog.csv,Destruction,Y,mapped_objective,1,N,N,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 17 Destruction perk ranks,none,
progression_checklist,CHK-PERKS-3590,OBJ-002445,CHK-PERKS-3590,Alteration: Mage Armor 1,Alteration: Mage Armor 1,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,15,perk-rank-catalog.csv | skill-perk-catalog.csv,Alteration,Y,mapped_objective,1,N,Y,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 14 Alteration perk ranks,none,
progression_checklist,CHK-PERKS-3591,OBJ-002446,CHK-PERKS-3591,Conjuration: Apprentice,Conjuration: Apprentice,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,17,perk-rank-catalog.csv | skill-perk-catalog.csv,Conjuration,Y,mapped_objective,1,N,N,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 16 Conjuration perk ranks,none,
progression_checklist,CHK-PERKS-3592,OBJ-002447,CHK-PERKS-3592,Destruction: Aug. Flames 1,Destruction: Aug. Flames 1,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,18,perk-rank-catalog.csv | skill-perk-catalog.csv,Destruction,Y,mapped_objective,1,N,N,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 17 Destruction perk ranks,none,
progression_checklist,CHK-PERKS-3593,OBJ-002445,CHK-PERKS-3593,Alteration: Magic Res 1,Alteration: Magic Res 1,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,15,perk-rank-catalog.csv | skill-perk-catalog.csv,Alteration,Y,mapped_objective,1,N,Y,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 14 Alteration perk ranks,none,
progression_checklist,CHK-PERKS-3594,OBJ-002446,CHK-PERKS-3594,Conjuration: Summoner 1,Conjuration: Summoner 1,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,17,perk-rank-catalog.csv | skill-perk-catalog.csv,Conjuration,Y,mapped_objective,1,N,N,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 16 Conjuration perk ranks,none,
progression_checklist,CHK-PERKS-3595,OBJ-002447,CHK-PERKS-3595,Destruction: Aug.Frost 1,Destruction: Aug.Frost 1,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,18,perk-rank-catalog.csv | skill-perk-catalog.csv,Destruction,Y,mapped_objective,1,N,N,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 17 Destruction perk ranks,none,
progression_checklist,CHK-PERKS-3596,OBJ-002445,CHK-PERKS-3596,Alteration: Adept,Alteration: Adept,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,15,perk-rank-catalog.csv | skill-perk-catalog.csv,Alteration,Y,mapped_objective,1,N,Y,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 14 Alteration perk ranks,none,
progression_checklist,CHK-PERKS-3597,OBJ-002446,CHK-PERKS-3597,Conjuration: Soul Stealer,Conjuration: Soul Stealer,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,17,perk-rank-catalog.csv | skill-perk-catalog.csv,Conjuration,Y,mapped_objective,1,N,N,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 16 Conjuration perk ranks,none,
progression_checklist,CHK-PERKS-3598,OBJ-002447,CHK-PERKS-3598,Destruction: Aug.Shock 1,Destruction: Aug.Shock 1,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,18,perk-rank-catalog.csv | skill-perk-catalog.csv,Destruction,Y,mapped_objective,1,N,N,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 17 Destruction perk ranks,none,
progression_checklist,CHK-PERKS-3599,OBJ-002445,CHK-PERKS-3599,Alteration: Mage Armor 2,Alteration: Mage Armor 2,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,15,perk-rank-catalog.csv | skill-perk-catalog.csv,Alteration,Y,mapped_objective,1,N,Y,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 14 Alteration perk ranks,none,
progression_checklist,CHK-PERKS-3600,OBJ-002446,CHK-PERKS-3600,Conjuration: Atromancy,Conjuration: Atromancy,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,17,perk-rank-catalog.csv | skill-perk-catalog.csv,Conjuration,Y,mapped_objective,1,N,N,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 16 Conjuration perk ranks,none,
progression_checklist,CHK-PERKS-3601,OBJ-002447,CHK-PERKS-3601,Destruction: Impact,Destruction: Impact,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,18,perk-rank-catalog.csv | skill-perk-catalog.csv,Destruction,Y,mapped_objective,1,N,N,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 17 Destruction perk ranks,none,
progression_checklist,CHK-PERKS-3602,OBJ-002445,CHK-PERKS-3602,Alteration: Magic Res 2,Alteration: Magic Res 2,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,15,perk-rank-catalog.csv | skill-perk-catalog.csv,Alteration,Y,mapped_objective,1,N,Y,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 14 Alteration perk ranks,none,
progression_checklist,CHK-PERKS-3603,OBJ-002446,CHK-PERKS-3603,Conjuration: Necromancy,Conjuration: Necromancy,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,17,perk-rank-catalog.csv | skill-perk-catalog.csv,Conjuration,Y,mapped_objective,1,N,N,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 16 Conjuration perk ranks,none,
progression_checklist,CHK-PERKS-3604,OBJ-002447,CHK-PERKS-3604,Destruction: Rune Master,Destruction: Rune Master,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,18,perk-rank-catalog.csv | skill-perk-catalog.csv,Destruction,Y,mapped_objective,1,N,N,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 17 Destruction perk ranks,none,
progression_checklist,CHK-PERKS-3605,OBJ-002445,CHK-PERKS-3605,Alteration: Stability,Alteration: Stability,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,15,perk-rank-catalog.csv | skill-perk-catalog.csv,Alteration,Y,mapped_objective,1,N,Y,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 14 Alteration perk ranks,none,
progression_checklist,CHK-PERKS-3606,OBJ-002446,CHK-PERKS-3606,Conjuration: Adept,Conjuration: Adept,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,17,perk-rank-catalog.csv | skill-perk-catalog.csv,Conjuration,Y,mapped_objective,1,N,N,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 16 Conjuration perk ranks,none,
progression_checklist,CHK-PERKS-3607,OBJ-002447,CHK-PERKS-3607,Destruction: Adept,Destruction: Adept,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,18,perk-rank-catalog.csv | skill-perk-catalog.csv,Destruction,Y,mapped_objective,1,N,N,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 17 Destruction perk ranks,none,
progression_checklist,CHK-PERKS-3608,OBJ-002445,CHK-PERKS-3608,Alteration: Expert,Alteration: Expert,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,15,perk-rank-catalog.csv | skill-perk-catalog.csv,Alteration,Y,mapped_objective,1,N,Y,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 14 Alteration perk ranks,none,
progression_checklist,CHK-PERKS-3609,OBJ-002446,CHK-PERKS-3609,Conjuration: Summoner 2,Conjuration: Summoner 2,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,17,perk-rank-catalog.csv | skill-perk-catalog.csv,Conjuration,Y,mapped_objective,1,N,N,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 16 Conjuration perk ranks,none,
progression_checklist,CHK-PERKS-3610,OBJ-002447,CHK-PERKS-3610,Destruction: Aug. Flames 2,Destruction: Aug. Flames 2,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,18,perk-rank-catalog.csv | skill-perk-catalog.csv,Destruction,Y,mapped_objective,1,N,N,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 17 Destruction perk ranks,none,
progression_checklist,CHK-PERKS-3611,OBJ-002445,CHK-PERKS-3611,Alteration: Mage Armor 3,Alteration: Mage Armor 3,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,15,perk-rank-catalog.csv | skill-perk-catalog.csv,Alteration,Y,mapped_objective,1,N,Y,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 14 Alteration perk ranks,none,
progression_checklist,CHK-PERKS-3612,OBJ-002446,CHK-PERKS-3612,Conjuration: Oblivion binding,Conjuration: Oblivion binding,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,17,perk-rank-catalog.csv | skill-perk-catalog.csv,Conjuration,Y,mapped_objective,1,N,N,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 16 Conjuration perk ranks,none,
progression_checklist,CHK-PERKS-3613,OBJ-002447,CHK-PERKS-3613,Destruction: Intense Flames,Destruction: Intense Flames,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,18,perk-rank-catalog.csv | skill-perk-catalog.csv,Destruction,Y,mapped_objective,1,N,N,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 17 Destruction perk ranks,none,
progression_checklist,CHK-PERKS-3614,OBJ-002445,CHK-PERKS-3614,Alteration: Magic Res 3,Alteration: Magic Res 3,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,15,perk-rank-catalog.csv | skill-perk-catalog.csv,Alteration,Y,mapped_objective,1,N,Y,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 14 Alteration perk ranks,none,
progression_checklist,CHK-PERKS-3615,OBJ-002446,CHK-PERKS-3615,Conjuration: Dark Souls,Conjuration: Dark Souls,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,17,perk-rank-catalog.csv | skill-perk-catalog.csv,Conjuration,Y,mapped_objective,1,N,N,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 16 Conjuration perk ranks,none,
progression_checklist,CHK-PERKS-3616,OBJ-002447,CHK-PERKS-3616,Destruction: Aug.Frost 2,Destruction: Aug.Frost 2,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,18,perk-rank-catalog.csv | skill-perk-catalog.csv,Destruction,Y,mapped_objective,1,N,N,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 17 Destruction perk ranks,none,
progression_checklist,CHK-PERKS-3617,OBJ-002445,CHK-PERKS-3617,Alteration: Master,Alteration: Master,skill_perk,perk_tree,Perks,Main-route prototype block,main_route,base_game,15,perk-rank-catalog.csv | skill-perk-catalog.csv,Alteration,Y,mapped_objective,1,N,Y,N,Y,N,Y,N,N,N,progression_checklist_covered,perk_tree_completed,complete_after_final_perk_allocation,All-Perks Loop,Assign all 14 Alteration perk ranks,none,
