objective_id,objective_name,category,subcategory,route_placement,guide_literal_id_match,guide_name_match,internal_coverage_row_count,audit_status,coverage_statuses,completion_statuses,guide_locations,recommended_action,notes
OBJ-002193,Clear Wreck of the Strident Squall,location,clearable_location,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,Kolbjorn Excavation And Raven Rock West,none,
OBJ-002194,Clear Wreck of the Winter War,location,clearable_location,main_route,N,N,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002195,Clear Yngol Barrow,location,clearable_location,main_route,N,Y,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002196,Clear Yngvild,location,clearable_location,main_route,N,Y,1,covered_by_internal_coverage,placed_in_guide,complete,"Dawnstar, Pale Blade, And Heljarchen",none,
OBJ-002197,Clear Yorgrim Overlook,location,clearable_location,main_route,N,N,2,covered_by_internal_coverage,not_routed_here | placed_in_guide,complete | staged_for_yorgrim_dragonscale_bundle,Windhelm Follow-Up And Eastmarch Roads | Windhelm Murder Investigation And White Phial,none,
OBJ-002198,Clear Ysgramor's Tomb,location,clearable_location,main_route,N,Y,1,covered_by_internal_coverage,placed_in_guide,complete,"Companions Finale, Totems, And Beast-Blood Preservation",none,
OBJ-002199,Discover Abandoned Lodge,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002200,Discover Abandoned Shack,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,Cicero Aventus And The Sanctuary Door,none,
OBJ-002201,Discover Alchemist's Shack,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,High-Risk AE Routes and Separate Worldspaces,none,
OBJ-002202,Discover Ancestor Glade,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,Dawnguard Worldspaces,none,
OBJ-002203,Discover Anga's Mill,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,First Brotherhood Contracts And Muiri's Revenge,none,
OBJ-002204,Discover Angi's Camp,location,discoverable_non_clearable,main_route,N,Y,3,covered_by_internal_coverage,audited_not_routed_here | placed_in_guide | redistributed_or_gated,complete | staged_for_late_archery_scholars_insight_route,Collectible Reconciliation | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump | Southern Warm Corridor,none,
OBJ-002205,Discover Anise's Cabin,location,discoverable_non_clearable,main_route,N,N,2,covered_by_internal_coverage,held_for_concrete_route_window | redistributed_or_gated,complete | staged_for_anise_cabin_bundle,Helgen Riverwood And First Survival Loop | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002206,Discover Ashfall's Tear,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,Ghosts Of The Tribunal And Trueflame,none,
OBJ-002207,Discover Bard's Leap Summit,location,discoverable_non_clearable,main_route,N,Y,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002208,Discover Battle-Born Farm,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,completed_now,complete,Guardian Stones Cache And Whiterun Farm Loop,none,
OBJ-002209,Discover Black-Briar Lodge,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,discovered_now,complete,Riften Thaneship Frost And Rift Roads,none,
OBJ-002210,Discover Blackbone Isle,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002211,Discover Bloodchill Cavern,location,discoverable_non_clearable,main_route,N,Y,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002212,Discover Blue Palace,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,completed_now,complete,Goldenglow Honningbrew Solitude And Snow Veil,none,
OBJ-002213,Discover Brandy-Mug Farm,location,discoverable_non_clearable,main_route,N,Y,1,covered_by_internal_coverage,placed_in_guide,complete,Windhelm Murder Investigation And White Phial,none,
OBJ-002214,Discover Brinewater Grotto,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,completed_now,complete,Goldenglow Honningbrew Solitude And Snow Veil,none,
OBJ-002215,Discover Bujold's Retreat,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,"Vahlok's Tomb, Riekling Roads, And Thirsk",none,
OBJ-002216,Discover Castle Volkihar,location,discoverable_non_clearable,main_route,N,N,2,covered_by_internal_coverage,placed_in_guide | redistributed_or_gated,complete,Dawnguard Fork And Volkihar Branch | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002217,Discover Castle Volkihar Balcony,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002218,Discover Champion's Rest,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,High-Risk AE Routes and Separate Worldspaces,none,
OBJ-002219,Discover Chillfurrow Farm,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,completed_now,complete,Guardian Stones Cache And Whiterun Farm Loop,none,
OBJ-002220,Discover Cliffside Retreat,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002221,Discover College of Winterhold,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,"Winterhold, College Entry, And Saarthal",none,
OBJ-002222,Discover Crabber's Shanty,location,discoverable_non_clearable,main_route,N,Y,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002223,Discover Crowstooth's Camp,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,High-Risk AE Routes and Separate Worldspaces,none,
OBJ-002224,Discover Dark Brotherhood Sanctuary,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,Cicero Aventus And The Sanctuary Door,none,
OBJ-002225,Discover Darkfall Cave,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,Dawnguard Worldspaces,none,
OBJ-002226,Discover Darkwater Crossing,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,discovered_now,complete,Riften Thaneship Frost And Rift Roads,none,
OBJ-002227,Discover Dawnstar,location,discoverable_non_clearable,main_route,N,Y,2,covered_by_internal_coverage,redistributed_or_gated | retrospectively_placed,complete,Bards College Lost Library And Instrument Roads | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002228,Discover Dawnstar Sanctuary,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,"Security, Shadowmere, And The Brotherhood Endgame",none,
OBJ-002229,Discover Deep Folk Crossing,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,completed_now,Arkngthamz And The First Aetherium Shards,none,
OBJ-002230,Discover Dragon Bridge,location,discoverable_non_clearable,main_route,N,N,2,covered_by_internal_coverage,redistributed_or_gated | retrospectively_moved_earlier,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump | Solitude Coast Dragon Bridge Wild Horse And Wolfskull,none,
OBJ-002231,Discover Dragonsreach,location,discoverable_non_clearable,main_route,N,Y,1,covered_by_internal_coverage,discovered,complete,First Day In Whiterun,none,
OBJ-002232,Discover Dushnikh Yal,location,discoverable_non_clearable,main_route,N,N,2,covered_by_internal_coverage,audited_not_discovered_here | redistributed_or_gated,complete | staged_for_orc_stronghold_bundle,Markarth Prison Daedric Rites And Reach Redoubts | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002233,Discover East Empire Company Warehouse,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,completed_now,complete,Goldenglow Honningbrew Solitude And Snow Veil,none,
OBJ-002234,Discover Eastmarch Imperial Camp,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,Imperial Civil War,none,
OBJ-002235,Discover Eldergleam Sanctuary,location,discoverable_non_clearable,main_route,N,Y,1,covered_by_internal_coverage,placed_in_guide,complete,Gildergreen Renewal After The War,none,
OBJ-002236,Discover Falkreath,location,discoverable_non_clearable,main_route,N,Y,2,covered_by_internal_coverage,completed_now | redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump | Saadia First Horse Falkreath Mead And Western Road Support,none,
OBJ-002237,Discover Falkreath Imperial Camp,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002238,Discover Falkreath Stormcloak Camp,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002239,Discover Forebears' Holdout,location,discoverable_non_clearable,main_route,N,Y,2,covered_by_internal_coverage,branch_temp_only | placed_in_guide,complete | main_continuity_still_pending,Dawnguard Fork And Volkihar Branch | Fort Dawnguard Recruits Prophet And Lost Relics,none,
OBJ-002240,Discover Forgotten Vale,location,discoverable_non_clearable,main_route,N,Y,1,covered_by_internal_coverage,placed_in_guide,complete,Dawnguard Worldspaces,none,
OBJ-002241,Discover Fort Amol,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,Imperial Civil War,none,
OBJ-002242,Discover Fort Dawnguard,location,discoverable_non_clearable,main_route,N,Y,1,covered_by_internal_coverage,placed_in_guide,complete,Dawnguard Fork And Volkihar Branch,none,
OBJ-002243,Discover Fort Dunstad,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,Imperial Civil War,none,
OBJ-002244,Discover Fort Greenwall,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,Imperial Civil War,none,
OBJ-002245,Discover Fort Greymoor,location,discoverable_non_clearable,main_route,N,N,2,covered_by_internal_coverage,redistributed_or_gated | western_road_audited_not_routed,complete | staged_for_later_fort_or_civil_war_loop,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump | Saadia First Horse And Western Road Support,none,
OBJ-002246,Discover Fort Hraggstad,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,Imperial Civil War,none,
OBJ-002247,Discover Fort Kastav,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,Imperial Civil War,none,
OBJ-002248,Discover Fort Neugrad,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002249,Discover Fort Snowhawk,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002250,Discover Fort Sungard,location,discoverable_non_clearable,main_route,N,Y,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002251,Discover Froki's Shack,location,discoverable_non_clearable,main_route,N,N,2,covered_by_internal_coverage,audited_not_routed_here | redistributed_or_gated,complete | staged_for_multi_region_trial_bundle,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump | Southern Warm Corridor,none,
OBJ-002252,Discover Frostroot Cave,location,discoverable_non_clearable,main_route,N,Y,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002253,Discover Frykte Peak,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002254,Discover Giant's Tooth,location,discoverable_non_clearable,main_route,N,Y,2,covered_by_internal_coverage,branch_handled | redistributed_or_gated,branch_experienced | complete,"Bittercup, The Pit, And Fortunate Son | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump",none,
OBJ-002255,Discover Gjukar's Monument,location,discoverable_non_clearable,main_route,N,N,2,covered_by_internal_coverage,redistributed_or_gated | western_road_audited_not_routed,complete | staged_for_book_of_love_or_rorikstead_loop,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump | Saadia First Horse And Western Road Support,none,
OBJ-002256,Discover Gloombound Mine,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002257,Discover Goldenglow Estate,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,completed_now,complete,Goldenglow Honningbrew Solitude And Snow Veil,none,
OBJ-002258,Discover Goldenhills Plantation,location,discoverable_non_clearable,main_route,N,Y,1,covered_by_internal_coverage,completed_now,complete,Goldenhills Farm And Rorikstead,none,
OBJ-002259,Discover Great Lift at Alftand,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,Blades Research Blackreach And The Fallen,none,
OBJ-002260,Discover Great Lift at Mzinchaleft,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,Blades Research Blackreach And The Fallen,none,
OBJ-002261,Discover Great Lift at Raldbthar,location,discoverable_non_clearable,main_route,N,N,3,covered_by_internal_coverage,audited_not_discovered_here | placed_in_guide,complete | staged_for_raldbthar_blackreach_bundle,Arkngthamz And The First Aetherium Shards | Blades Research Blackreach And The Fallen | First Brotherhood Contracts And Muiri's Revenge,none,
OBJ-002262,Discover Gromm's Pass,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002263,Discover Haafingar Stormcloak Camp,location,discoverable_non_clearable,main_route,N,Y,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002264,Discover Half-Moon Mill,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,completed_now,complete,Falkreath Land Lakeview Foundation And Glenmoril Coven,none,
OBJ-002265,Discover Heartwood Mill,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,discovered_now,complete,Riften Thaneship Frost And Rift Roads,none,
OBJ-002266,Discover Hela's Folly,location,discoverable_non_clearable,main_route,N,N,2,covered_by_internal_coverage,retrospectively_moved_earlier,complete,"Whispers, Solitude Jobs, Nazir Contracts, and the Wedding Assassination",none,
OBJ-002267,Discover Helgen,location,discoverable_non_clearable,main_route,N,Y,2,covered_by_internal_coverage,discovered | redistributed_or_gated,complete,Helgen Riverwood And First Survival Loop | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002268,Discover Heljarchen Hall,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,"Dawnstar, Pale Blade, And Heljarchen",none,
OBJ-002269,Discover Hendraheim,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002270,Discover High Hrothgar,location,discoverable_non_clearable,main_route,N,Y,1,covered_by_internal_coverage,placed_in_guide,complete,Main Quest Staging Before Sky Haven,none,
OBJ-002271,Discover Hjaalmarch Imperial Camp,location,discoverable_non_clearable,main_route,N,Y,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002272,Discover Hjaalmarch Stormcloak Camp,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002273,Discover Hlaalu Farm,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,Windhelm Murder Investigation And White Phial,none,
OBJ-002274,Discover Hollyfrost Farm,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,Windhelm Murder Investigation And White Phial,none,
OBJ-002275,Discover Honningbrew Meadery,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,completed_now,complete,Goldenglow Honningbrew Solitude And Snow Veil,none,
OBJ-002276,Discover Hrothmund's Barrow,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,"Vahlok's Tomb, Riekling Roads, And Thirsk",none,
OBJ-002277,Discover Hunter's Rest,location,discoverable_non_clearable,main_route,N,Y,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002278,Discover Hvitkald Peak,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002279,Discover Icewater Jetty,location,discoverable_non_clearable,main_route,N,Y,1,covered_by_internal_coverage,placed_in_guide,complete,Dawnguard Fork And Volkihar Branch,none,
OBJ-002280,Discover Irkngthand,location,discoverable_non_clearable,main_route,N,Y,1,covered_by_internal_coverage,placed_in_guide,complete,Nightingale Rewards And The Skeleton Key,none,
OBJ-002281,Discover Ivarstead,location,discoverable_non_clearable,main_route,N,Y,1,covered_by_internal_coverage,completed_now,complete,Southern Warm Corridor,none,
OBJ-002282,Discover Japhet's Folly,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002283,Discover Karthspire,location,discoverable_non_clearable,main_route,N,Y,1,covered_by_internal_coverage,placed_in_guide,complete,Karthspire Sky Haven And Dragonbane,none,
OBJ-002284,Discover Karthwasten,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,discovered_now,complete,Markarth Prison Daedric Rites And Reach Redoubts,none,
OBJ-002285,Discover Katla's Farm,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,completed_now,complete,Goldenglow Honningbrew Solitude And Snow Veil,none,
OBJ-002286,Discover Kjenstag Ruins,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002287,Discover Kolskeggr Mine,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002288,Discover Korvanjund,location,discoverable_non_clearable,main_route,N,Y,2,covered_by_internal_coverage,placed_in_guide,complete,"Dawnstar, Pale Blade, And Heljarchen | Imperial Civil War",none,
OBJ-002289,Discover Kynesgrove,location,discoverable_non_clearable,main_route,N,Y,1,covered_by_internal_coverage,placed_in_guide,complete,Main Quest Staging Before Sky Haven,none,
OBJ-002290,Discover Lakeview Manor,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,conditional_if_land_purchased,conditional_complete_or_staged,Falkreath Land Lakeview Foundation And Glenmoril Coven,none,
OBJ-002291,Discover Largashbur,location,discoverable_non_clearable,main_route,N,N,2,covered_by_internal_coverage,audited_not_discovered_here | redistributed_or_gated,complete | staged_for_cursed_tribe_bundle,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump | Riften Thaneship Frost And Rift Roads,none,
OBJ-002292,Discover Last Vigil,location,discoverable_non_clearable,main_route,N,N,2,covered_by_internal_coverage,already_discovered_ebony_warrior_return | redistributed_or_gated,complete | visited_for_duel,Level 78 and Level 80 Gates | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002293,Discover Left Hand Mine,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,discovered_now,complete,Markarth Nchuand-Zel And Old Hroldan,none,
OBJ-002294,Discover Loreius Farm,location,discoverable_non_clearable,main_route,N,N,2,covered_by_internal_coverage,placed_in_guide | redistributed_or_gated,complete,Cicero Aventus And The Sanctuary Door | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002295,Discover Lost Prospect Mine,location,discoverable_non_clearable,main_route,N,Y,1,covered_by_internal_coverage,discovered_now,complete,Riften Thaneship Frost And Rift Roads,none,
OBJ-002296,Discover Lower Steepfall Burrow,location,map_marker_duplicate,main_route,N,N,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002297,Discover Lund's Hut,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002298,Discover Markarth,location,discoverable_non_clearable,main_route,N,N,2,covered_by_internal_coverage,discovered_now | redistributed_or_gated,complete,Markarth Nchuand-Zel And Old Hroldan | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002299,Discover Markarth Stables,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,discovered_now,complete,Markarth Nchuand-Zel And Old Hroldan,none,
OBJ-002300,Discover Meeko's Shack,location,discoverable_non_clearable,main_route,N,N,2,covered_by_internal_coverage,audited_not_routed_here | placed_in_guide,complete | staged_for_marsh_pet_abandoned_shack_route,Cicero Aventus And The Sanctuary Door | Haafingar Caves Volskygge And Night Hunter,none,
OBJ-002301,Discover Merryfair Farm,location,discoverable_non_clearable,main_route,N,Y,1,covered_by_internal_coverage,discovered_now,complete,Riften Thaneship Frost And Rift Roads,none,
OBJ-002302,Discover Mistveil Keep,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,completed_now,complete,First Riften Visit And Guild Doorway,none,
OBJ-002303,Discover Mixwater Mill,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002304,Discover Mor Khazgur,location,discoverable_non_clearable,main_route,N,Y,1,covered_by_internal_coverage,placed_in_guide,complete,Fort Dawnguard Recruits Prophet And Lost Relics,none,
OBJ-002305,Discover Morthal,location,discoverable_non_clearable,main_route,N,Y,2,covered_by_internal_coverage,redistributed_or_gated | retrospectively_moved_earlier,complete,High Hrothgar Ustengrav Morthal And The Embassy | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002306,Discover Mortrag Peak,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002307,Discover Mount Moesring,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,"Vahlok's Tomb, Riekling Roads, And Thirsk",none,
OBJ-002308,Discover Myrwatch,location,discoverable_non_clearable,main_route,N,Y,1,covered_by_internal_coverage,retrospectively_moved_earlier,complete,High Hrothgar Ustengrav Morthal And The Embassy,none,
OBJ-002309,Discover Narzulbur,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002310,Discover Nightcaller Temple,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,"Dawnstar, Vaermina, And Cold-Weather Setup",none,
OBJ-002311,Discover Nightgate Inn,location,discoverable_non_clearable,main_route,N,N,2,covered_by_internal_coverage,placed_in_guide | redistributed_or_gated,complete,"Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump | Security, Shadowmere, And The Brotherhood Endgame",none,
OBJ-002312,Discover Nightingale Hall,location,discoverable_non_clearable,main_route,N,N,2,covered_by_internal_coverage,not_discovered_here | placed_in_guide,complete | staged_for_late_thieves_chain,Nightingale Armor Readiness Check | Nightingale Rewards And The Skeleton Key,none,
OBJ-002313,Discover North Brittleshin Pass,location,map_marker_duplicate,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,Whiterun Property Western Caves Gray-Mane Rescue And Onmund,none,
OBJ-002314,Discover North Cold Rock Pass,location,map_marker_duplicate,main_route,N,N,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002315,Discover North Shriekwind Bastion,location,map_marker_duplicate,main_route,N,N,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002316,Discover North Skybound Watch,location,map_marker_duplicate,main_route,N,N,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002317,Discover Northshore Landing,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,"Temple Of Miraak, Skaal, And Stalhrim",none,
OBJ-002318,Discover Old Attius Farm,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,"Solstheim Entry, Raven Rock Core, And Frostmoon Rings",none,
OBJ-002319,Discover Old Hroldan Inn,location,discoverable_non_clearable,main_route,N,N,2,covered_by_internal_coverage,discovered_now | redistributed_or_gated,complete,Markarth Nchuand-Zel And Old Hroldan | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002320,Discover Palace of the Kings,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,Windhelm Murder Investigation And White Phial,none,
OBJ-002321,Discover Pale Imperial Camp,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,Imperial Civil War,none,
OBJ-002322,Discover Pale Stormcloak Camp,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002323,Discover Pelagia Farm,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,completed_now,complete,Guardian Stones Cache And Whiterun Farm Loop,none,
OBJ-002324,Discover Pilgrim's Trench,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
OBJ-002325,Discover Purewater Run,location,discoverable_non_clearable,main_route,N,N,2,covered_by_internal_coverage,audited_not_discovered_here | placed_in_guide,complete | staged_for_redguard_elite_route,High-Risk AE Routes and Separate Worldspaces | Markarth Prison Daedric Rites And Reach Redoubts,none,
OBJ-002326,Discover Ramshackle Trading Post,location,discoverable_non_clearable,main_route,N,N,1,covered_by_internal_coverage,placed_in_guide,complete,"Vahlok's Tomb, Riekling Roads, And Thirsk",none,
OBJ-002327,Discover Raven Rock,location,discoverable_non_clearable,main_route,N,Y,1,covered_by_internal_coverage,placed_in_guide,complete,"Solstheim Entry, Raven Rock Core, And Frostmoon Rings",none,
