audit_area,constraint_id,constraint_source_file,source_section,row_label,constraint_type,objective_id,objective_name,severity,final_coverage_status,guide_locations,route_protection,audit_status,recommended_action,evidence,notes
trophy_dependency,RPCON-001337,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,trophy_dependency,OBJ-000895,Skill Book: Legend of Krately House,hard_gate,placed_in_main_guide,"Bards College Lost Library And Instrument Roads | Books, Spells, and Documents | Potema Shield Of Solitude And Bone Wolf | Security, Shadowmere, And The Brotherhood Endgame","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001338,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,trophy_dependency,OBJ-000896,Skill Book: Sacred Witness,hard_gate,placed_in_main_guide,"Books, Spells, and Documents | Cicero Aventus And The Sanctuary Door | Markarth Prison Daedric Rites And Reach Redoubts | Security, Shadowmere, And The Brotherhood Endgame","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001339,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,trophy_dependency,OBJ-000897,Skill Book: The Red Kitchen Reader,hard_gate,placed_in_main_guide,"Books, Spells, and Documents | Dawnstar, Pale Blade, And Heljarchen | Nightingale Rewards And The Skeleton Key | Southern Warm Corridor","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001340,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,trophy_dependency,OBJ-000898,Skill Book: Three Thieves,hard_gate,placed_in_main_guide,"Books, Spells, and Documents | Goldenglow Honningbrew Solitude And Snow Veil | Kolbjorn Excavation And Raven Rock West","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001341,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,trophy_dependency,OBJ-000899,"Skill Book: 2920, Second Seed, v5",hard_gate,placed_in_main_guide,"Books, Spells, and Documents | Miraak Finale, Lost Knowledge, And Last Black Books | Saadia First Horse And Western Road Support","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001342,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,trophy_dependency,OBJ-000900,"Skill Book: A Dance in Fire, v6",hard_gate,placed_in_main_guide,"Blades Research Blackreach And The Fallen | Books, Spells, and Documents | Cicero Aventus And The Sanctuary Door | Solitude Coast Wild Horse And Wolfskull | Whispers, Solitude Jobs, And The Wedding Assassination","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001343,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,trophy_dependency,OBJ-000901,"Skill Book: A Dance in Fire, v7",hard_gate,placed_in_main_guide,"Books, Spells, and Documents | Riften Thaneship Frost And Rift Roads","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001344,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,trophy_dependency,OBJ-000902,Skill Book: Biography of the Wolf Queen,hard_gate,placed_in_main_guide,"Books, Spells, and Documents | Goldenglow Honningbrew Solitude And Snow Veil | Markarth Prison Daedric Rites And Reach Redoubts | Peryite's Shrine And Bthardamz","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001345,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,trophy_dependency,OBJ-000903,Skill Book: The Buying Game,hard_gate,placed_in_main_guide,"Bards College Lost Library And Instrument Roads | Books, Spells, and Documents | Goldenglow Honningbrew Solitude And Snow Veil | Peryite's Shrine And Bthardamz","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001346,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,trophy_dependency,OBJ-000904,Skill Book: Battle of Sancre Tor,hard_gate,placed_in_main_guide,"Books, Spells, and Documents | Companions Entry | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump | Riften Thaneship Frost And Rift Roads","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001347,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,trophy_dependency,OBJ-000905,Skill Book: King,hard_gate,placed_in_main_guide,"Books, Spells, and Documents | Cicero Aventus And The Sanctuary Door | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump | Security, Shadowmere, And The Brotherhood Endgame","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001348,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,trophy_dependency,OBJ-000906,Skill Book: Song Of Hrormir,hard_gate,placed_in_main_guide,"Books, Spells, and Documents | Companions Entry | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001349,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,trophy_dependency,OBJ-000907,Skill Book: The Legendary Sancre Tor,hard_gate,placed_in_main_guide,"Books, Spells, and Documents | Companions Finale, Totems, And Beast-Blood Preservation | Hircine And Bloated Man's Grotto | Whiterun Property Western Caves Gray-Mane Rescue And Onmund","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001350,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,trophy_dependency,OBJ-000908,Skill Book: Words and Philosophy,hard_gate,placed_in_main_guide,"Books, Spells, and Documents | Gauldur Legend Finale | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump | Solstheim Entry, Raven Rock Core, And Frostmoon Rings","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001351,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Reader,trophy_dependency,OBJ-000909,Reader Trophy Skill Book Target,hard_gate,placed_in_main_guide,"Books, Spells, and Documents","Route protection: Track title-level reads, not copies; save/check before reading planned books if needed.",pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000103. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001352,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Daedric Influence,trophy_dependency,OBJ-000165,The Black Star,hard_gate,placed_in_main_guide,"Peryite's Shrine And Bthardamz | The Black Star and Ilinalta's Deep | Winterhold, College Entry, And Saarthal",Route protection: First Daedric artifact route action should use an artifact-awarding outcome.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000104. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001353,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Daedric Influence,trophy_dependency,OBJ-000166,Boethiah's Calling,hard_gate,placed_in_main_guide,Falkreath Land Lakeview Foundation And Glenmoril Coven | Markarth Nchuand-Zel And Old Hroldan | Peryite's Shrine And Bthardamz | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,Route protection: First Daedric artifact route action should use an artifact-awarding outcome.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000104. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001354,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Daedric Influence,trophy_dependency,OBJ-000167,A Daedra's Best Friend,hard_gate,placed_in_main_guide,Falkreath Land Lakeview Foundation And Glenmoril Coven | Peryite's Shrine And Bthardamz | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,Route protection: First Daedric artifact route action should use an artifact-awarding outcome.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000104. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001355,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Daedric Influence,trophy_dependency,OBJ-000168,Discerning the Transmundane,hard_gate,placed_in_main_guide,Blades Research Blackreach And The Fallen | College Errands Arniel Septimus And Aetherium | Peryite's Shrine And Bthardamz,Route protection: First Daedric artifact route action should use an artifact-awarding outcome.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000104. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001356,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Daedric Influence,trophy_dependency,OBJ-000169,Ill Met By Moonlight,hard_gate,placed_in_main_guide,Falkreath Land Lakeview Foundation And Glenmoril Coven | Hircine And Bloated Man's Grotto,Route protection: First Daedric artifact route action should use an artifact-awarding outcome.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000104. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001357,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Daedric Influence,trophy_dependency,OBJ-000170,The Cursed Tribe,hard_gate,placed_in_main_guide,Peryite's Shrine And Bthardamz | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump | Riften Thaneship Frost And Rift Roads,Route protection: First Daedric artifact route action should use an artifact-awarding outcome.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000104. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001358,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Daedric Influence,trophy_dependency,OBJ-000171,Pieces of the Past,hard_gate,placed_in_main_guide,"Dawnstar, Vaermina, And Cold-Weather Setup | Falkreath Land Lakeview Foundation And Glenmoril Coven | Peryite's Shrine And Bthardamz | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump",Route protection: First Daedric artifact route action should use an artifact-awarding outcome.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000104. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001359,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Daedric Influence,trophy_dependency,OBJ-000172,The Whispering Door,hard_gate,placed_in_main_guide,First Day In Whiterun | Whiterun Mephala Interlude,Route protection: First Daedric artifact route action should use an artifact-awarding outcome.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000104. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001360,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Daedric Influence,trophy_dependency,OBJ-000173,The Break of Dawn,hard_gate,placed_in_main_guide,Haafingar Caves Volskygge And Night Hunter | Peryite's Shrine And Bthardamz,Route protection: First Daedric artifact route action should use an artifact-awarding outcome.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000104. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001361,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Daedric Influence,trophy_dependency,OBJ-000174,The House of Horrors,hard_gate,placed_in_main_guide,Markarth Nchuand-Zel And Old Hroldan | Markarth Prison Daedric Rites And Reach Redoubts,Route protection: First Daedric artifact route action should use an artifact-awarding outcome.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000104. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001362,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Daedric Influence,trophy_dependency,OBJ-000175,The Taste of Death,hard_gate,placed_in_main_guide,Markarth Nchuand-Zel And Old Hroldan | Markarth Prison Daedric Rites And Reach Redoubts,Route protection: First Daedric artifact route action should use an artifact-awarding outcome.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000104. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001363,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Daedric Influence,trophy_dependency,OBJ-000176,The Only Cure,hard_gate,placed_in_main_guide,Markarth Nchuand-Zel And Old Hroldan | Peryite's Shrine And Bthardamz | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,Route protection: First Daedric artifact route action should use an artifact-awarding outcome.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000104. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001364,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Daedric Influence,trophy_dependency,OBJ-000177,A Night To Remember,hard_gate,placed_in_main_guide,Peryite's Shrine And Bthardamz | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump | Windhelm Follow-Up And Eastmarch Roads,Route protection: First Daedric artifact route action should use an artifact-awarding outcome.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000104. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001365,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Daedric Influence,trophy_dependency,OBJ-000178,The Mind of Madness,hard_gate,placed_in_main_guide,Goldenglow Honningbrew Solitude And Snow Veil,Route protection: First Daedric artifact route action should use an artifact-awarding outcome.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000104. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001366,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Daedric Influence,trophy_dependency,OBJ-000179,Waking Nightmare,hard_gate,placed_in_main_guide,"Dawnstar, Vaermina, And Cold-Weather Setup | Peryite's Shrine And Bthardamz",Route protection: First Daedric artifact route action should use an artifact-awarding outcome.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000104. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001367,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Daedric Influence,trophy_dependency,OBJ-000180,Nocturnal Artifact Handling,hard_gate,placed_in_main_guide,Nightingale Armor Readiness Check | Nightingale Rewards And The Skeleton Key | Peryite's Shrine And Bthardamz,Route protection: First Daedric artifact route action should use an artifact-awarding outcome.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000104. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001368,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Daedric Influence,trophy_dependency,OBJ-000181,Daedric Artifact Trophy Set,hard_gate,placed_in_main_guide,Blades Research Blackreach And The Fallen | Hircine And Bloated Man's Grotto | Markarth Prison Daedric Rites And Reach Redoubts | Peryite's Shrine And Bthardamz,Route protection: First Daedric artifact route action should use an artifact-awarding outcome.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000104. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001369,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Oblivion Walker,trophy_dependency,OBJ-000165,The Black Star,hard_gate,placed_in_main_guide,"Peryite's Shrine And Bthardamz | The Black Star and Ilinalta's Deep | Winterhold, College Entry, And Saarthal",Route protection: Choose artifact-awarding outcomes for all base-game Daedric quests; do not rely on dual Hircine unless TB-028 explicitly allows it.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000104. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001370,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Oblivion Walker,trophy_dependency,OBJ-000166,Boethiah's Calling,hard_gate,placed_in_main_guide,Falkreath Land Lakeview Foundation And Glenmoril Coven | Markarth Nchuand-Zel And Old Hroldan | Peryite's Shrine And Bthardamz | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,Route protection: Choose artifact-awarding outcomes for all base-game Daedric quests; do not rely on dual Hircine unless TB-028 explicitly allows it.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000104. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001371,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Oblivion Walker,trophy_dependency,OBJ-000167,A Daedra's Best Friend,hard_gate,placed_in_main_guide,Falkreath Land Lakeview Foundation And Glenmoril Coven | Peryite's Shrine And Bthardamz | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,Route protection: Choose artifact-awarding outcomes for all base-game Daedric quests; do not rely on dual Hircine unless TB-028 explicitly allows it.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000104. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001372,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Oblivion Walker,trophy_dependency,OBJ-000168,Discerning the Transmundane,hard_gate,placed_in_main_guide,Blades Research Blackreach And The Fallen | College Errands Arniel Septimus And Aetherium | Peryite's Shrine And Bthardamz,Route protection: Choose artifact-awarding outcomes for all base-game Daedric quests; do not rely on dual Hircine unless TB-028 explicitly allows it.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000104. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001373,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Oblivion Walker,trophy_dependency,OBJ-000169,Ill Met By Moonlight,hard_gate,placed_in_main_guide,Falkreath Land Lakeview Foundation And Glenmoril Coven | Hircine And Bloated Man's Grotto,Route protection: Choose artifact-awarding outcomes for all base-game Daedric quests; do not rely on dual Hircine unless TB-028 explicitly allows it.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000104. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001374,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Oblivion Walker,trophy_dependency,OBJ-000170,The Cursed Tribe,hard_gate,placed_in_main_guide,Peryite's Shrine And Bthardamz | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump | Riften Thaneship Frost And Rift Roads,Route protection: Choose artifact-awarding outcomes for all base-game Daedric quests; do not rely on dual Hircine unless TB-028 explicitly allows it.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000104. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001375,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Oblivion Walker,trophy_dependency,OBJ-000171,Pieces of the Past,hard_gate,placed_in_main_guide,"Dawnstar, Vaermina, And Cold-Weather Setup | Falkreath Land Lakeview Foundation And Glenmoril Coven | Peryite's Shrine And Bthardamz | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump",Route protection: Choose artifact-awarding outcomes for all base-game Daedric quests; do not rely on dual Hircine unless TB-028 explicitly allows it.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000104. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001376,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Oblivion Walker,trophy_dependency,OBJ-000172,The Whispering Door,hard_gate,placed_in_main_guide,First Day In Whiterun | Whiterun Mephala Interlude,Route protection: Choose artifact-awarding outcomes for all base-game Daedric quests; do not rely on dual Hircine unless TB-028 explicitly allows it.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000104. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001377,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Oblivion Walker,trophy_dependency,OBJ-000173,The Break of Dawn,hard_gate,placed_in_main_guide,Haafingar Caves Volskygge And Night Hunter | Peryite's Shrine And Bthardamz,Route protection: Choose artifact-awarding outcomes for all base-game Daedric quests; do not rely on dual Hircine unless TB-028 explicitly allows it.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000104. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001378,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Oblivion Walker,trophy_dependency,OBJ-000174,The House of Horrors,hard_gate,placed_in_main_guide,Markarth Nchuand-Zel And Old Hroldan | Markarth Prison Daedric Rites And Reach Redoubts,Route protection: Choose artifact-awarding outcomes for all base-game Daedric quests; do not rely on dual Hircine unless TB-028 explicitly allows it.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000104. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001379,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Oblivion Walker,trophy_dependency,OBJ-000175,The Taste of Death,hard_gate,placed_in_main_guide,Markarth Nchuand-Zel And Old Hroldan | Markarth Prison Daedric Rites And Reach Redoubts,Route protection: Choose artifact-awarding outcomes for all base-game Daedric quests; do not rely on dual Hircine unless TB-028 explicitly allows it.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000104. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001380,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Oblivion Walker,trophy_dependency,OBJ-000176,The Only Cure,hard_gate,placed_in_main_guide,Markarth Nchuand-Zel And Old Hroldan | Peryite's Shrine And Bthardamz | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,Route protection: Choose artifact-awarding outcomes for all base-game Daedric quests; do not rely on dual Hircine unless TB-028 explicitly allows it.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000104. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001381,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Oblivion Walker,trophy_dependency,OBJ-000177,A Night To Remember,hard_gate,placed_in_main_guide,Peryite's Shrine And Bthardamz | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump | Windhelm Follow-Up And Eastmarch Roads,Route protection: Choose artifact-awarding outcomes for all base-game Daedric quests; do not rely on dual Hircine unless TB-028 explicitly allows it.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000104. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001382,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Oblivion Walker,trophy_dependency,OBJ-000178,The Mind of Madness,hard_gate,placed_in_main_guide,Goldenglow Honningbrew Solitude And Snow Veil,Route protection: Choose artifact-awarding outcomes for all base-game Daedric quests; do not rely on dual Hircine unless TB-028 explicitly allows it.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000104. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001383,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Oblivion Walker,trophy_dependency,OBJ-000179,Waking Nightmare,hard_gate,placed_in_main_guide,"Dawnstar, Vaermina, And Cold-Weather Setup | Peryite's Shrine And Bthardamz",Route protection: Choose artifact-awarding outcomes for all base-game Daedric quests; do not rely on dual Hircine unless TB-028 explicitly allows it.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000104. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
trophy_dependency,RPCON-001384,data/constraints/trophy-dependencies.md,Base Game Counter and System Trophies,Oblivion Walker,trophy_dependency,OBJ-000180,Nocturnal Artifact Handling,hard_gate,placed_in_main_guide,Nightingale Armor Readiness Check | Nightingale Rewards And The Skeleton Key | Peryite's Shrine And Bthardamz,Route protection: Choose artifact-awarding outcomes for all base-game Daedric quests; do not rely on dual Hircine unless TB-028 explicitly allows it.,pass_constraint_accounted_in_main_guide,none,Objective is represented in the current main guide coverage ledger.,Source notes: SN-000104. TB-039 uses existing sourced constraint rows and current guide/coverage state; no broad gameplay research performed.
