audit_area,check_id,source_file,source_section,row_label,check_type,objective_id,objective_name,source_status,guide_locations,route_protection,audit_status,recommended_action,evidence,notes
progression_source_training_policy,PROGSEL-000571,data/constraints/progression-source-selections.csv,training_policy,Lockpicking,progression_source_selection,OBJ-002440,Lockpicking,selected_training_block,"All-Perks Loop | Crafting, Enchanting, Alchemy, and Investments | route-specific sections",Use paid training for final gaps because useful lock XP is finite.,pass_progression_source_represented,none,Found guide terms: lockpicking; trainer targets for this loop; training,Selected source/default: Vex at the Ragged Flagon.. Source notes: SN-000120-training-and-skill-boost-constraints.md. TB-040 checks that survival-sensitive progression defaults are visible in v1 guide prose or tables.
progression_source_training_policy,PROGSEL-000572,data/constraints/progression-source-selections.csv,training_policy,Pickpocket,progression_source_selection,OBJ-002441,Pickpocket,selected_training_block,"All-Perks Loop | Crafting, Enchanting, Alchemy, and Investments | route-specific sections",Use after crime/trophy risk controls are in place; useful as a conditional late reset only.,pass_progression_source_represented,none,Found guide terms: pickpocket; trainer targets for this loop; training,Selected source/default: Silda the Unseen to expert range; Vipir the Fleet for master range after Thieves Guild access.. Source notes: SN-000120-training-and-skill-boost-constraints.md. TB-040 checks that survival-sensitive progression defaults are visible in v1 guide prose or tables.
progression_source_training_policy,PROGSEL-000573,data/constraints/progression-source-selections.csv,training_policy,Sneak,progression_source_selection,OBJ-002442,Sneak,selected_training_block,"All-Perks Loop | Crafting, Enchanting, Alchemy, and Investments | route-specific sections",Use as a conditional late reset or final gap filler after stealth route safety exists.,pass_progression_source_represented,none,Found guide terms: sneak; trainer targets for this loop; training,Selected source/default: Garvey to expert range; Delvin Mallory for master range.. Source notes: SN-000120-training-and-skill-boost-constraints.md. TB-040 checks that survival-sensitive progression defaults are visible in v1 guide prose or tables.
progression_source_training_policy,PROGSEL-000574,data/constraints/progression-source-selections.csv,training_policy,Speech,progression_source_selection,OBJ-002443,Speech,selected_training_block,"All-Perks Loop | Crafting, Enchanting, Alchemy, and Investments | route-specific sections","Complete Investor, planned investments, and major selling before any reset.",pass_progression_source_represented,none,Found guide terms: speech; trainer targets for this loop; training,Selected source/default: Revyn Sadri for early/common support; Giraud Gemane for master range after Bards College access.. Source notes: SN-000120-training-and-skill-boost-constraints.md. TB-040 checks that survival-sensitive progression defaults are visible in v1 guide prose or tables.
progression_source_legendary_reset_distribution,PROGSEL-000575,data/constraints/progression-source-selections.csv,legendary_reset_distribution,Alteration,progression_source_selection,OBJ-002426,Alteration,preferred_repeated_reset,"All-Perks Loop | Crafting, Enchanting, Alchemy, and Investments | route-specific sections","G14 baseline; cautiously late G12/G13 only after combat alternatives, beds, storage, and recovery paths exist.",pass_progression_source_represented,none,Found guide terms: alteration; legendary reset; recover,Selected source/default: preferred_repeated_reset. Source notes: SN-000119-leveling-perk-points-and-legendary-reset-plan.md | SN-000120-training-and-skill-boost-constraints.md. TB-040 checks that survival-sensitive progression defaults are visible in v1 guide prose or tables.
progression_source_legendary_reset_distribution,PROGSEL-000576,data/constraints/progression-source-selections.csv,legendary_reset_distribution,Conjuration,progression_source_selection,OBJ-002427,Conjuration,preferred_repeated_reset,"All-Perks Loop | Crafting, Enchanting, Alchemy, and Investments | route-specific sections","G14 baseline; cautiously late G12/G13 only after combat alternatives, beds, storage, and recovery paths exist.",pass_progression_source_represented,none,Found guide terms: conjuration; legendary reset; recover,Selected source/default: preferred_repeated_reset. Source notes: SN-000119-leveling-perk-points-and-legendary-reset-plan.md | SN-000120-training-and-skill-boost-constraints.md. TB-040 checks that survival-sensitive progression defaults are visible in v1 guide prose or tables.
progression_source_legendary_reset_distribution,PROGSEL-000577,data/constraints/progression-source-selections.csv,legendary_reset_distribution,Destruction,progression_source_selection,OBJ-002428,Destruction,combat_emergency_only,"All-Perks Loop | Crafting, Enchanting, Alchemy, and Investments | route-specific sections","G14 baseline; cautiously late G12/G13 only after combat alternatives, beds, storage, and recovery paths exist.",pass_progression_source_represented,none,Found guide terms: destruction; legendary reset; recover,Selected source/default: combat_emergency_only. Source notes: SN-000119-leveling-perk-points-and-legendary-reset-plan.md | SN-000120-training-and-skill-boost-constraints.md. TB-040 checks that survival-sensitive progression defaults are visible in v1 guide prose or tables.
progression_source_legendary_reset_distribution,PROGSEL-000578,data/constraints/progression-source-selections.csv,legendary_reset_distribution,Enchanting,progression_source_selection,OBJ-002429,Enchanting,preferred_repeated_reset,"All-Perks Loop | Crafting, Enchanting, Alchemy, and Investments | route-specific sections","G14 baseline; cautiously late G12/G13 only after combat alternatives, beds, storage, and recovery paths exist.",pass_progression_source_represented,none,Found guide terms: enchanting; legendary reset; recover,Selected source/default: preferred_repeated_reset. Source notes: SN-000119-leveling-perk-points-and-legendary-reset-plan.md | SN-000120-training-and-skill-boost-constraints.md. TB-040 checks that survival-sensitive progression defaults are visible in v1 guide prose or tables.
progression_source_legendary_reset_distribution,PROGSEL-000579,data/constraints/progression-source-selections.csv,legendary_reset_distribution,Illusion,progression_source_selection,OBJ-002430,Illusion,preferred_repeated_reset,"All-Perks Loop | Crafting, Enchanting, Alchemy, and Investments | route-specific sections","G14 baseline; cautiously late G12/G13 only after combat alternatives, beds, storage, and recovery paths exist.",pass_progression_source_represented,none,Found guide terms: illusion; legendary reset; recover,Selected source/default: preferred_repeated_reset. Source notes: SN-000119-leveling-perk-points-and-legendary-reset-plan.md | SN-000120-training-and-skill-boost-constraints.md. TB-040 checks that survival-sensitive progression defaults are visible in v1 guide prose or tables.
progression_source_legendary_reset_distribution,PROGSEL-000580,data/constraints/progression-source-selections.csv,legendary_reset_distribution,Restoration,progression_source_selection,OBJ-002431,Restoration,conditional_reset,"All-Perks Loop | Crafting, Enchanting, Alchemy, and Investments | route-specific sections","G14 baseline; cautiously late G12/G13 only after combat alternatives, beds, storage, and recovery paths exist.",pass_progression_source_represented,none,Found guide terms: restoration; legendary reset; recover,Selected source/default: conditional_reset. Source notes: SN-000119-leveling-perk-points-and-legendary-reset-plan.md | SN-000120-training-and-skill-boost-constraints.md. TB-040 checks that survival-sensitive progression defaults are visible in v1 guide prose or tables.
progression_source_legendary_reset_distribution,PROGSEL-000581,data/constraints/progression-source-selections.csv,legendary_reset_distribution,Archery,progression_source_selection,OBJ-002432,Archery,avoid_repeated_reset,"All-Perks Loop | Crafting, Enchanting, Alchemy, and Investments | route-specific sections","G14 baseline; cautiously late G12/G13 only after combat alternatives, beds, storage, and recovery paths exist.",pass_progression_source_represented,none,Found guide terms: archery; legendary reset; recover,Selected source/default: avoid_repeated_reset. Source notes: SN-000119-leveling-perk-points-and-legendary-reset-plan.md | SN-000120-training-and-skill-boost-constraints.md. TB-040 checks that survival-sensitive progression defaults are visible in v1 guide prose or tables.
progression_source_legendary_reset_distribution,PROGSEL-000582,data/constraints/progression-source-selections.csv,legendary_reset_distribution,Block,progression_source_selection,OBJ-002433,Block,avoid_repeated_reset,"All-Perks Loop | Crafting, Enchanting, Alchemy, and Investments | route-specific sections","G14 baseline; cautiously late G12/G13 only after combat alternatives, beds, storage, and recovery paths exist.",pass_progression_source_represented,none,Found guide terms: block; legendary reset; recover,Selected source/default: avoid_repeated_reset. Source notes: SN-000119-leveling-perk-points-and-legendary-reset-plan.md | SN-000120-training-and-skill-boost-constraints.md. TB-040 checks that survival-sensitive progression defaults are visible in v1 guide prose or tables.
progression_source_legendary_reset_distribution,PROGSEL-000583,data/constraints/progression-source-selections.csv,legendary_reset_distribution,Heavy Armor,progression_source_selection,OBJ-002434,Heavy Armor,avoid_repeated_reset,"All-Perks Loop | Crafting, Enchanting, Alchemy, and Investments | route-specific sections","G14 baseline; cautiously late G12/G13 only after combat alternatives, beds, storage, and recovery paths exist.",pass_progression_source_represented,none,Found guide terms: heavy armor; legendary reset; recover,Selected source/default: avoid_repeated_reset. Source notes: SN-000119-leveling-perk-points-and-legendary-reset-plan.md | SN-000120-training-and-skill-boost-constraints.md. TB-040 checks that survival-sensitive progression defaults are visible in v1 guide prose or tables.
progression_source_legendary_reset_distribution,PROGSEL-000584,data/constraints/progression-source-selections.csv,legendary_reset_distribution,One-handed,progression_source_selection,OBJ-002435,One-handed,combat_emergency_only,"All-Perks Loop | Crafting, Enchanting, Alchemy, and Investments | route-specific sections","G14 baseline; cautiously late G12/G13 only after combat alternatives, beds, storage, and recovery paths exist.",pass_progression_source_represented,none,Found guide terms: one-handed; legendary reset; recover,Selected source/default: combat_emergency_only. Source notes: SN-000119-leveling-perk-points-and-legendary-reset-plan.md | SN-000120-training-and-skill-boost-constraints.md. TB-040 checks that survival-sensitive progression defaults are visible in v1 guide prose or tables.
progression_source_legendary_reset_distribution,PROGSEL-000585,data/constraints/progression-source-selections.csv,legendary_reset_distribution,Smithing,progression_source_selection,OBJ-002436,Smithing,preferred_repeated_reset,"All-Perks Loop | Crafting, Enchanting, Alchemy, and Investments | route-specific sections","G14 baseline; cautiously late G12/G13 only after combat alternatives, beds, storage, and recovery paths exist.",pass_progression_source_represented,none,Found guide terms: smithing; legendary reset; recover,Selected source/default: preferred_repeated_reset. Source notes: SN-000119-leveling-perk-points-and-legendary-reset-plan.md | SN-000120-training-and-skill-boost-constraints.md. TB-040 checks that survival-sensitive progression defaults are visible in v1 guide prose or tables.
progression_source_legendary_reset_distribution,PROGSEL-000586,data/constraints/progression-source-selections.csv,legendary_reset_distribution,Two-handed,progression_source_selection,OBJ-002437,Two-handed,combat_emergency_only,"All-Perks Loop | Crafting, Enchanting, Alchemy, and Investments | route-specific sections","G14 baseline; cautiously late G12/G13 only after combat alternatives, beds, storage, and recovery paths exist.",pass_progression_source_represented,none,Found guide terms: two-handed; legendary reset; recover,Selected source/default: combat_emergency_only. Source notes: SN-000119-leveling-perk-points-and-legendary-reset-plan.md | SN-000120-training-and-skill-boost-constraints.md. TB-040 checks that survival-sensitive progression defaults are visible in v1 guide prose or tables.
progression_source_legendary_reset_distribution,PROGSEL-000587,data/constraints/progression-source-selections.csv,legendary_reset_distribution,Alchemy,progression_source_selection,OBJ-002438,Alchemy,preferred_repeated_reset,"All-Perks Loop | Crafting, Enchanting, Alchemy, and Investments | route-specific sections","G14 baseline; cautiously late G12/G13 only after combat alternatives, beds, storage, and recovery paths exist.",pass_progression_source_represented,none,Found guide terms: alchemy; legendary reset; recover,Selected source/default: preferred_repeated_reset. Source notes: SN-000119-leveling-perk-points-and-legendary-reset-plan.md | SN-000120-training-and-skill-boost-constraints.md. TB-040 checks that survival-sensitive progression defaults are visible in v1 guide prose or tables.
progression_source_legendary_reset_distribution,PROGSEL-000588,data/constraints/progression-source-selections.csv,legendary_reset_distribution,Light Armor,progression_source_selection,OBJ-002439,Light Armor,avoid_repeated_reset,"All-Perks Loop | Crafting, Enchanting, Alchemy, and Investments | route-specific sections","G14 baseline; cautiously late G12/G13 only after combat alternatives, beds, storage, and recovery paths exist.",pass_progression_source_represented,none,Found guide terms: light armor; legendary reset; recover,Selected source/default: avoid_repeated_reset. Source notes: SN-000119-leveling-perk-points-and-legendary-reset-plan.md | SN-000120-training-and-skill-boost-constraints.md. TB-040 checks that survival-sensitive progression defaults are visible in v1 guide prose or tables.
progression_source_legendary_reset_distribution,PROGSEL-000589,data/constraints/progression-source-selections.csv,legendary_reset_distribution,Lockpicking,progression_source_selection,OBJ-002440,Lockpicking,excluded_repeated_reset,"All-Perks Loop | Crafting, Enchanting, Alchemy, and Investments | route-specific sections","G14 baseline; cautiously late G12/G13 only after combat alternatives, beds, storage, and recovery paths exist.",pass_progression_source_represented,none,Found guide terms: lockpicking; legendary reset; recover,Selected source/default: excluded_repeated_reset. Source notes: SN-000119-leveling-perk-points-and-legendary-reset-plan.md | SN-000120-training-and-skill-boost-constraints.md. TB-040 checks that survival-sensitive progression defaults are visible in v1 guide prose or tables.
progression_source_legendary_reset_distribution,PROGSEL-000590,data/constraints/progression-source-selections.csv,legendary_reset_distribution,Pickpocket,progression_source_selection,OBJ-002441,Pickpocket,conditional_reset,"All-Perks Loop | Crafting, Enchanting, Alchemy, and Investments | route-specific sections","G14 baseline; cautiously late G12/G13 only after combat alternatives, beds, storage, and recovery paths exist.",pass_progression_source_represented,none,Found guide terms: pickpocket; legendary reset; recover,Selected source/default: conditional_reset. Source notes: SN-000119-leveling-perk-points-and-legendary-reset-plan.md | SN-000120-training-and-skill-boost-constraints.md. TB-040 checks that survival-sensitive progression defaults are visible in v1 guide prose or tables.
progression_source_legendary_reset_distribution,PROGSEL-000591,data/constraints/progression-source-selections.csv,legendary_reset_distribution,Sneak,progression_source_selection,OBJ-002442,Sneak,conditional_reset,"All-Perks Loop | Crafting, Enchanting, Alchemy, and Investments | route-specific sections","G14 baseline; cautiously late G12/G13 only after combat alternatives, beds, storage, and recovery paths exist.",pass_progression_source_represented,none,Found guide terms: sneak; legendary reset; recover,Selected source/default: conditional_reset. Source notes: SN-000119-leveling-perk-points-and-legendary-reset-plan.md | SN-000120-training-and-skill-boost-constraints.md. TB-040 checks that survival-sensitive progression defaults are visible in v1 guide prose or tables.
progression_source_legendary_reset_distribution,PROGSEL-000592,data/constraints/progression-source-selections.csv,legendary_reset_distribution,Speech,progression_source_selection,OBJ-002443,Speech,excluded_repeated_reset,"All-Perks Loop | Crafting, Enchanting, Alchemy, and Investments | route-specific sections","G14 baseline; cautiously late G12/G13 only after combat alternatives, beds, storage, and recovery paths exist.",pass_progression_source_represented,none,Found guide terms: speech; legendary reset; recover,Selected source/default: excluded_repeated_reset. Source notes: SN-000119-leveling-perk-points-and-legendary-reset-plan.md | SN-000120-training-and-skill-boost-constraints.md. TB-040 checks that survival-sensitive progression defaults are visible in v1 guide prose or tables.
progression_source_progression_policy,PROGSEL-000593,data/constraints/progression-source-selections.csv,progression_policy,Scholar's Insight skill-book policy,progression_source_selection,OBJ-000797,Scholar's Insight skill-book policy,selected_until_skill_books_read,"All-Perks Loop | Crafting, Enchanting, Alchemy, and Investments | route-specific sections",Read selected skill books late enough to preserve progression value.,pass_progression_source_represented,none,Found guide terms: scholar's insight; skill-book,Selected source/default: Use Scholar's Insight before the planned skill-book reading pass; switch to final Black Book defaults after skill-book completion.. Source notes: SN-000051-skill-books-and-reader.md. TB-040 checks that survival-sensitive progression defaults are visible in v1 guide prose or tables.
progression_source_progression_policy,PROGSEL-000594,data/constraints/progression-source-selections.csv,progression_policy,Oghma Infinium timing policy,progression_source_selection,OBJ-001079,Oghma Infinium timing policy,selected_late_gap_closer,"All-Perks Loop | Crafting, Enchanting, Alchemy, and Investments | route-specific sections",Acquire through the controlled Septimus window; do not use until progression math is known.,pass_progression_source_represented,none,Found guide terms: oghma infinium; late skill gap,"Selected source/default: Read/use late on the skill group with the largest remaining pre-100 gap; if the final route needs a fixed default, use Magic unless TB-034/TB-037 final skill-state math chooses otherwise.. Source notes: SN-000053-black-books-and-unique-quest-books.md | SN-000126-progression-source-selection-and-grind-policy.md. TB-040 checks that survival-sensitive progression defaults are visible in v1 guide prose or tables."
geography_cold_support,TB040-GEOG-COLD-001,data/locations/location-geography.csv,cold_risk,high_elevation_or_mountain,geography_support_summary,,,14 geography rows,main-guide-v1.md regional and route-support prose,"Cold-risk groups should be supported by hot food, rest, cold gear, regional anchors, or route discipline before route prose depends on them.",pass_geography_cold_support_represented,none,"14 rows; sample locations: Ancient's Ascent, Arcwind Point, Autumnwatch Tower, Bloodlet Throne, Forelhost. Found guide terms: mountain; hot food","Uses generated location-geography support data as a QA index; exact roads, passes, water, and quest access still belong to route-level validation."
geography_cold_support,TB040-GEOG-COLD-002,data/locations/location-geography.csv,cold_risk,not_comparable,geography_support_summary,,,4 geography rows,main-guide-v1.md regional and route-support prose,"Cold-risk groups should be supported by hot food, rest, cold gear, regional anchors, or route discipline before route prose depends on them.",pass_geography_cold_support_represented,none,"4 rows; sample locations: Skuldafn, Crowstooth's Camp, Deadlands, Mythic Dawn Camp. Found guide terms: route discipline","Uses generated location-geography support data as a QA index; exact roads, passes, water, and quest access still belong to route-level validation."
geography_cold_support,TB040-GEOG-COLD-003,data/locations/location-geography.csv,cold_risk,regional_cold,geography_support_summary,,,102 geography rows,main-guide-v1.md regional and route-support prose,"Cold-risk groups should be supported by hot food, rest, cold gear, regional anchors, or route discipline before route prose depends on them.",pass_geography_cold_support_represented,none,"102 rows; sample locations: Blizzard Rest, Broken Oar Grotto, Bronze Water Cave, Clearpine Pond, Dainty Sload. Found guide terms: cold-weather; hot food","Uses generated location-geography support data as a QA index; exact roads, passes, water, and quest access still belong to route-level validation."
geography_cold_support,TB040-GEOG-COLD-004,data/locations/location-geography.csv,cold_risk,solstheim_cold_region,geography_support_summary,,,51 geography rows,main-guide-v1.md regional and route-support prose,"Cold-risk groups should be supported by hot food, rest, cold gear, regional anchors, or route discipline before route prose depends on them.",pass_geography_cold_support_represented,none,"51 rows; sample locations: Ashfallow Citadel, Beast Stone, Bloodskal Barrow, Brodir Grove, Broken Tusk Mine. Found guide terms: solstheim; raven rock; hot food","Uses generated location-geography support data as a QA index; exact roads, passes, water, and quest access still belong to route-level validation."
geography_cold_support,TB040-GEOG-COLD-005,data/locations/location-geography.csv,cold_risk,source_listed_cold_interior,geography_support_summary,,,23 geography rows,main-guide-v1.md regional and route-support prose,"Cold-risk groups should be supported by hot food, rest, cold gear, regional anchors, or route discipline before route prose depends on them.",pass_geography_cold_support_represented,none,"23 rows; sample locations: Alftand, Altar of Thrond, Benkongerike, Bleakcoast Cave, Bonechill Passage. Found guide terms: cold gear; cold northern ruin","Uses generated location-geography support data as a QA index; exact roads, passes, water, and quest access still belong to route-level validation."
geography_cold_support,TB040-GEOG-COLD-006,data/locations/location-geography.csv,cold_risk,standard,geography_support_summary,,,278 geography rows,main-guide-v1.md regional and route-support prose,"Cold-risk groups should be supported by hot food, rest, cold gear, regional anchors, or route discipline before route prose depends on them.",pass_geography_cold_support_represented,none,"278 rows; sample locations: Abandoned Prison, Angarvunde, Ansilvund, Arkngthamz, Autumnshade Clearing. Found guide terms: route discipline","Uses generated location-geography support data as a QA index; exact roads, passes, water, and quest access still belong to route-level validation."
geography_transport_support,TB040-GEOG-ACCESS-001,data/locations/location-geography.csv,worldspace_access_model,dungeon_lift_or_interior_transition,geography_support_summary,,,4 geography rows,main-guide-v1.md regional and route-support prose,Transport/access classes should remain visible for no-fast-travel Survival route planning.,pass_transport_support_layer_available,none,4 rows are classified with this access model.,Transport/access support comes from generated geography data and is consumed by route sections where relevant.
geography_transport_support,TB040-GEOG-ACCESS-002,data/locations/location-geography.csv,worldspace_access_model,ferry_gateway_then_local_overland,geography_support_summary,,,56 geography rows,main-guide-v1.md regional and route-support prose,Transport/access classes should remain visible for no-fast-travel Survival route planning.,pass_transport_support_layer_available,none,56 rows are classified with this access model.,Transport/access support comes from generated geography data and is consumed by route sections where relevant.
geography_transport_support,TB040-GEOG-ACCESS-003,data/locations/location-geography.csv,worldspace_access_model,ferry_or_island_access,geography_support_summary,,,6 geography rows,main-guide-v1.md regional and route-support prose,Transport/access classes should remain visible for no-fast-travel Survival route planning.,pass_transport_support_layer_available,none,6 rows are classified with this access model.,Transport/access support comes from generated geography data and is consumed by route sections where relevant.
geography_transport_support,TB040-GEOG-ACCESS-004,data/locations/location-geography.csv,worldspace_access_model,local_or_interior_subarea,geography_support_summary,,,10 geography rows,main-guide-v1.md regional and route-support prose,Transport/access classes should remain visible for no-fast-travel Survival route planning.,pass_transport_support_layer_available,none,10 rows are classified with this access model.,Transport/access support comes from generated geography data and is consumed by route sections where relevant.
geography_transport_support,TB040-GEOG-ACCESS-005,data/locations/location-geography.csv,worldspace_access_model,no_marker_manual_validation,geography_support_summary,,,2 geography rows,main-guide-v1.md regional and route-support prose,Transport/access classes should remain visible for no-fast-travel Survival route planning.,pass_transport_support_layer_available,none,2 rows are classified with this access model.,Transport/access support comes from generated geography data and is consumed by route sections where relevant.
geography_transport_support,TB040-GEOG-ACCESS-006,data/locations/location-geography.csv,worldspace_access_model,portal_or_quest_transition,geography_support_summary,,,2 geography rows,main-guide-v1.md regional and route-support prose,Transport/access classes should remain visible for no-fast-travel Survival route planning.,pass_transport_support_layer_available,none,2 rows are classified with this access model.,Transport/access support comes from generated geography data and is consumed by route sections where relevant.
geography_transport_support,TB040-GEOG-ACCESS-007,data/locations/location-geography.csv,worldspace_access_model,same_worldspace_overland,geography_support_summary,,,390 geography rows,main-guide-v1.md regional and route-support prose,Transport/access classes should remain visible for no-fast-travel Survival route planning.,pass_transport_support_layer_available,none,390 rows are classified with this access model.,Transport/access support comes from generated geography data and is consumed by route sections where relevant.
geography_transport_support,TB040-GEOG-ACCESS-008,data/locations/location-geography.csv,worldspace_access_model,separate_worldspace_not_comparable,geography_support_summary,,,2 geography rows,main-guide-v1.md regional and route-support prose,Transport/access classes should remain visible for no-fast-travel Survival route planning.,pass_transport_support_layer_available,none,2 rows are classified with this access model.,Transport/access support comes from generated geography data and is consumed by route sections where relevant.
