objective_id,objective_name,category,route_placement,routing_rigidity,route_block,disposition,source_corridor,candidate_status,route_index_status,prototype_status,gate_status,constraint_count,constraint_types,hard_level_gate,leveled_reward_threshold,threshold_trigger,parent_objective_id,parent_objective_name,parent_route_block,deferred_to,reason,notes
OBJ-002220,Discover Cliffside Retreat,location,main_route,region_flexible,G07,route_block,dragon_bridge_haafingar_road,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002221,Discover College of Winterhold,location,main_route,region_flexible,G08,route_block,winterhold_coast,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002222,Discover Crabber's Shanty,location,main_route,region_flexible,G02,route_block,rorikstead_western_road,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002223,Discover Crowstooth's Camp,location,main_route,region_flexible,G13,manual_validation,manual_validation_required,single_geography_point,constraint_backed_needs_review,manual_validation_required,hard_gate,1,trophy_dependency,,,,,,,TB-032/TB-034,"Separate/manual geography row; TB-031G validates the access class, but final warning and route-step placement remain downstream.",Generated TB-026 prototype assignment; source objective and constraint tables remain canonical.
OBJ-002224,Discover Dark Brotherhood Sanctuary,location,main_route,region_flexible,G03,route_block,falkreath_pine_forest,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002225,Discover Darkfall Cave,location,main_route,region_flexible,G11,route_block,icewater_volkihar_ferry,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002226,Discover Darkwater Crossing,location,main_route,region_flexible,G06,route_block,kynesgrove_eastmarch_road,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002227,Discover Dawnstar,location,main_route,region_flexible,G08,route_block,dawnstar_pale_coast,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002228,Discover Dawnstar Sanctuary,location,main_route,region_flexible,G08,route_block,dawnstar_pale_coast,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002229,Discover Deep Folk Crossing,location,main_route,region_flexible,G05,route_block,markarth_reach,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002230,Discover Dragon Bridge,location,main_route,region_flexible,G07,route_block,dragon_bridge_haafingar_road,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002231,Discover Dragonsreach,location,main_route,region_flexible,G02,route_block,whiterun_central_plains,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002232,Discover Dushnikh Yal,location,main_route,region_flexible,G05,route_block,old_hroldan_reach_road,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002233,Discover East Empire Company Warehouse,location,main_route,region_flexible,G07,route_block,solitude_haafingar,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002234,Discover Eastmarch Imperial Camp,location,main_route,region_flexible,G06,route_block,kynesgrove_eastmarch_road,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002235,Discover Eldergleam Sanctuary,location,main_route,region_flexible,G06,route_block,kynesgrove_eastmarch_road,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002236,Discover Falkreath,location,main_route,region_flexible,G03,route_block,falkreath_pine_forest,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002237,Discover Falkreath Imperial Camp,location,main_route,region_flexible,G03,route_block,falkreath_pine_forest,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002238,Discover Falkreath Stormcloak Camp,location,main_route,region_flexible,G02,route_block,riverwood_helgen_road,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002239,Discover Forebears' Holdout,location,main_route,region_flexible,G07,route_block,dragon_bridge_haafingar_road,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002240,Discover Forgotten Vale,location,main_route,region_flexible,G11,route_block,icewater_volkihar_ferry,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002241,Discover Fort Amol,location,main_route,region_flexible,G03,route_block,ivarstead_rift_pass,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002242,Discover Fort Dawnguard,location,main_route,region_flexible,G11,route_block,dayspring_canyon,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002243,Discover Fort Dunstad,location,main_route,region_flexible,G08,route_block,dawnstar_pale_coast,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002244,Discover Fort Greenwall,location,main_route,region_flexible,G04,route_block,riften_rift,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002245,Discover Fort Greymoor,location,main_route,region_flexible,G02,route_block,whiterun_central_plains,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002246,Discover Fort Hraggstad,location,main_route,region_flexible,G07,route_block,dragon_bridge_haafingar_road,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002247,Discover Fort Kastav,location,main_route,region_flexible,G06,route_block,windhelm_eastmarch,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002248,Discover Fort Neugrad,location,main_route,region_flexible,G02,route_block,riverwood_helgen_road,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002249,Discover Fort Snowhawk,location,main_route,region_flexible,G07,route_block,morthal_marsh,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002250,Discover Fort Sungard,location,main_route,region_flexible,G02,route_block,rorikstead_western_road,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002251,Discover Froki's Shack,location,main_route,region_flexible,G03,route_block,ivarstead_rift_pass,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002252,Discover Frostroot Cave,location,main_route,region_flexible,G06,route_block,kynesgrove_eastmarch_road,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002253,Discover Frykte Peak,location,main_route,region_flexible,G12,route_block,skaal_north,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002254,Discover Giant's Tooth,location,main_route,region_flexible,G08,route_block,winterhold_coast,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002255,Discover Gjukar's Monument,location,main_route,region_flexible,G02,route_block,rorikstead_western_road,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002256,Discover Gloombound Mine,location,main_route,region_flexible,G06,route_block,kynesgrove_eastmarch_road,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002257,Discover Goldenglow Estate,location,main_route,region_flexible,G04,route_block,riften_rift,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002258,Discover Goldenhills Plantation,location,main_route,region_flexible,G02,route_block,rorikstead_western_road,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002259,Discover Great Lift at Alftand,location,main_route,region_flexible,G08,route_block,nightgate_pale_pass,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002260,Discover Great Lift at Mzinchaleft,location,main_route,region_flexible,G08,route_block,dawnstar_pale_coast,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002261,Discover Great Lift at Raldbthar,location,main_route,region_flexible,G08,route_block,nightgate_pale_pass,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002262,Discover Gromm's Pass,location,main_route,region_flexible,G04,route_block,riften_rift,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002263,Discover Haafingar Stormcloak Camp,location,main_route,region_flexible,G07,route_block,dragon_bridge_haafingar_road,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002264,Discover Half-Moon Mill,location,main_route,region_flexible,G03,route_block,falkreath_pine_forest,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002265,Discover Heartwood Mill,location,main_route,region_flexible,G04,route_block,riften_rift,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002266,Discover Hela's Folly,location,main_route,region_flexible,G08,route_block,dawnstar_pale_coast,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002267,Discover Helgen,location,main_route,region_flexible,G02,route_block,riverwood_helgen_road,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002268,Discover Heljarchen Hall,location,main_route,region_flexible,G08,route_block,nightgate_pale_pass,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002269,Discover Hendraheim,location,main_route,region_flexible,G02,route_block,rorikstead_western_road,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002270,Discover High Hrothgar,location,main_route,region_flexible,G02,route_block,riverwood_helgen_road,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002271,Discover Hjaalmarch Imperial Camp,location,main_route,region_flexible,G07,route_block,morthal_marsh,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002272,Discover Hjaalmarch Stormcloak Camp,location,main_route,region_flexible,G07,route_block,morthal_marsh,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002273,Discover Hlaalu Farm,location,main_route,region_flexible,G06,route_block,windhelm_eastmarch,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002274,Discover Hollyfrost Farm,location,main_route,region_flexible,G06,route_block,windhelm_eastmarch,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002275,Discover Honningbrew Meadery,location,main_route,region_flexible,G02,route_block,whiterun_central_plains,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002276,Discover Hrothmund's Barrow,location,main_route,region_flexible,G12,route_block,thirsk_central,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002277,Discover Hunter's Rest,location,main_route,region_flexible,G03,route_block,falkreath_pine_forest,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002278,Discover Hvitkald Peak,location,main_route,region_flexible,G12,route_block,raven_rock_west,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002279,Discover Icewater Jetty,location,main_route,region_flexible,G11,route_block,icewater_volkihar_ferry,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002280,Discover Irkngthand,location,main_route,region_flexible,G08,route_block,nightgate_pale_pass,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002281,Discover Ivarstead,location,main_route,region_flexible,G03,route_block,ivarstead_rift_pass,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002282,Discover Japhet's Folly,location,main_route,region_flexible,G08,route_block,winterhold_coast,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002283,Discover Karthspire,location,main_route,region_flexible,G05,route_block,old_hroldan_reach_road,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002284,Discover Karthwasten,location,main_route,region_flexible,G05,route_block,old_hroldan_reach_road,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
OBJ-002285,Discover Katla's Farm,location,main_route,region_flexible,G07,route_block,solitude_haafingar,single_geography_point,constraint_backed_needs_review,inserted_direct_geography,hard_gate,1,trophy_dependency,,,,,,,route_block,Direct geography row assigned by primary corridor; still needs row-level validation before prose.,Generated TB-026 prototype assignment; source objective and constraint tables remain canonical. Direct geography counts in the Markdown reflect source corridor membership; gate-extracted rows may be assigned to a later control block here.
