constraint_id,objective_id,objective_name,constraint_type,constraint_source_file,source_section,row_label,constraint_summary,routing_rule,hard_save_name,source_notes,status,severity,route_phase_owner,notes
RPCON-001427,OBJ-000473,Dragonborn Outlander Trophy Set,trophy_dependency,data/constraints/trophy-dependencies.md,Dragonborn Trophies,Outlander,"Trophy: Outlander | Requirement: Arrive on Solstheim. | Dependency: OBJ-000413, OBJ-000473 | Risk: No special trophy risk; Survival Mode travel matters later. | Route protection: Take Windhelm boat when route opens Solstheim.",Route protection: Take Windhelm boat when route opens Solstheim.,,SN-000105,Route normally.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001428,OBJ-000414,The Temple of Miraak,trophy_dependency,data/constraints/trophy-dependencies.md,Dragonborn Trophies,The Temple of Miraak,Trophy: The Temple of Miraak | Requirement: Complete `The Temple of Miraak`. | Dependency: OBJ-000414 | Risk: No trophy conflict; starts broader Black Book/Dragonborn chain. | Route protection: Complete on Dragonborn route.,Route protection: Complete on Dragonborn route.,,SN-000105,Route normally.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001429,OBJ-000417,The Path of Knowledge,trophy_dependency,data/constraints/trophy-dependencies.md,Dragonborn Trophies,The Path of Knowledge,Trophy: The Path of Knowledge | Requirement: Complete `The Path of Knowledge`. | Dependency: OBJ-000417 | Risk: Suggested-level and Nchardak logistics affect route timing. | Route protection: Delay until route level/difficulty plan permits.,Route protection: Delay until route level/difficulty plan permits.,,SN-000105,Route normally with level pacing.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001430,OBJ-000419,At the Summit of Apocrypha,trophy_dependency,data/constraints/trophy-dependencies.md,Dragonborn Trophies,At the Summit of Apocrypha,Trophy: At the Summit of Apocrypha | Requirement: Complete `At the Summit of Apocrypha`. | Dependency: OBJ-000419 | Risk: Miraak can steal dragon souls before finale; all-perks/respec value also matters. | Route protection: Coordinate with dragon-soul and perk planning; complete when Bend Will and power curve are ready.,Route protection: Coordinate with dragon-soul and perk planning; complete when Bend Will and power curve are ready.,,SN-000033 | SN-000105,TB-020 handoff.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001431,OBJ-000474,Dragon Aspect Trophy Set,trophy_dependency,data/constraints/trophy-dependencies.md,Dragonborn Trophies,Dragon Aspect,Trophy: Dragon Aspect | Requirement: Learn all three words of Dragon Aspect. | Dependency: OBJ-000474 plus Dragon Aspect word objectives. | Risk: Requires all three word locations. | Route protection: Route all three words before leaving Dragonborn cleanup.,Route protection: Route all three words before leaving Dragonborn cleanup.,,SN-000105,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001432,OBJ-000420,Black Book: The Winds of Change,trophy_dependency,data/constraints/trophy-dependencies.md,Dragonborn Trophies,Hidden Knowledge,"Trophy: Hidden Knowledge | Requirement: Learn secrets from five Black Books. | Dependency: OBJ-000420, OBJ-000441, OBJ-000460-OBJ-000462, OBJ-000475 | Risk: Trophy needs five; project scope needs all seven Black Books. | Route protection: Route all seven Black Books, but check trophy after fifth completed book.","Route protection: Route all seven Black Books, but check trophy after fifth completed book.",,SN-000105,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001433,OBJ-000441,Black Book: The Hidden Twilight,trophy_dependency,data/constraints/trophy-dependencies.md,Dragonborn Trophies,Hidden Knowledge,"Trophy: Hidden Knowledge | Requirement: Learn secrets from five Black Books. | Dependency: OBJ-000420, OBJ-000441, OBJ-000460-OBJ-000462, OBJ-000475 | Risk: Trophy needs five; project scope needs all seven Black Books. | Route protection: Route all seven Black Books, but check trophy after fifth completed book.","Route protection: Route all seven Black Books, but check trophy after fifth completed book.",,SN-000105,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001434,OBJ-000460,Black Book: Filament and Filigree,trophy_dependency,data/constraints/trophy-dependencies.md,Dragonborn Trophies,Hidden Knowledge,"Trophy: Hidden Knowledge | Requirement: Learn secrets from five Black Books. | Dependency: OBJ-000420, OBJ-000441, OBJ-000460-OBJ-000462, OBJ-000475 | Risk: Trophy needs five; project scope needs all seven Black Books. | Route protection: Route all seven Black Books, but check trophy after fifth completed book.","Route protection: Route all seven Black Books, but check trophy after fifth completed book.",,SN-000105,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001435,OBJ-000461,Black Book: The Sallow Regent,trophy_dependency,data/constraints/trophy-dependencies.md,Dragonborn Trophies,Hidden Knowledge,"Trophy: Hidden Knowledge | Requirement: Learn secrets from five Black Books. | Dependency: OBJ-000420, OBJ-000441, OBJ-000460-OBJ-000462, OBJ-000475 | Risk: Trophy needs five; project scope needs all seven Black Books. | Route protection: Route all seven Black Books, but check trophy after fifth completed book.","Route protection: Route all seven Black Books, but check trophy after fifth completed book.",,SN-000105,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001436,OBJ-000462,Black Book: Untold Legends,trophy_dependency,data/constraints/trophy-dependencies.md,Dragonborn Trophies,Hidden Knowledge,"Trophy: Hidden Knowledge | Requirement: Learn secrets from five Black Books. | Dependency: OBJ-000420, OBJ-000441, OBJ-000460-OBJ-000462, OBJ-000475 | Risk: Trophy needs five; project scope needs all seven Black Books. | Route protection: Route all seven Black Books, but check trophy after fifth completed book.","Route protection: Route all seven Black Books, but check trophy after fifth completed book.",,SN-000105,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001437,OBJ-000475,Hidden Knowledge Trophy Set,trophy_dependency,data/constraints/trophy-dependencies.md,Dragonborn Trophies,Hidden Knowledge,"Trophy: Hidden Knowledge | Requirement: Learn secrets from five Black Books. | Dependency: OBJ-000420, OBJ-000441, OBJ-000460-OBJ-000462, OBJ-000475 | Risk: Trophy needs five; project scope needs all seven Black Books. | Route protection: Route all seven Black Books, but check trophy after fifth completed book.","Route protection: Route all seven Black Books, but check trophy after fifth completed book.",,SN-000105,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001438,OBJ-000436,A New Source of Stalhrim,trophy_dependency,data/constraints/trophy-dependencies.md,Dragonborn Trophies,Stalhrim Crafter,"Trophy: Stalhrim Crafter | Requirement: Craft one Stalhrim item. | Dependency: OBJ-000436, OBJ-000476 | Risk: Missable if Deor or Fanari dies before `A New Source of Stalhrim` starts; crafting has perk/material requirements. | Route protection: Protect Deor/Fanari, unlock stalhrim crafting, then craft one item after Smithing requirements are met.","Route protection: Protect Deor/Fanari, unlock stalhrim crafting, then craft one item after Smithing requirements are met.",,SN-000100 | SN-000105,High-priority warning.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001439,OBJ-000476,Stalhrim Crafter Trophy Set,trophy_dependency,data/constraints/trophy-dependencies.md,Dragonborn Trophies,Stalhrim Crafter,"Trophy: Stalhrim Crafter | Requirement: Craft one Stalhrim item. | Dependency: OBJ-000436, OBJ-000476 | Risk: Missable if Deor or Fanari dies before `A New Source of Stalhrim` starts; crafting has perk/material requirements. | Route protection: Protect Deor/Fanari, unlock stalhrim crafting, then craft one item after Smithing requirements are met.","Route protection: Protect Deor/Fanari, unlock stalhrim crafting, then craft one item after Smithing requirements are met.",,SN-000100 | SN-000105,High-priority warning.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001440,OBJ-000418,The Gardener of Men,trophy_dependency,data/constraints/trophy-dependencies.md,Dragonborn Trophies,Dragonrider,"Trophy: Dragonrider | Requirement: Tame and ride five dragons. | Dependency: OBJ-000418, OBJ-000477, Bend Will shout rows | Risk: Requires all three words of Bend Will; some dragons/worldspaces cannot be ridden. | Route protection: After Bend Will is complete, track five successful mounts on rideable dragons.","Route protection: After Bend Will is complete, track five successful mounts on rideable dragons.",,SN-000105,Counter/action QA.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001441,OBJ-000477,Dragonrider Trophy Set,trophy_dependency,data/constraints/trophy-dependencies.md,Dragonborn Trophies,Dragonrider,"Trophy: Dragonrider | Requirement: Tame and ride five dragons. | Dependency: OBJ-000418, OBJ-000477, Bend Will shout rows | Risk: Requires all three words of Bend Will; some dragons/worldspaces cannot be ridden. | Route protection: After Bend Will is complete, track five successful mounts on rideable dragons.","Route protection: After Bend Will is complete, track five successful mounts on rideable dragons.",,SN-000105,Counter/action QA.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001442,OBJ-000421,The Final Descent,trophy_dependency,data/constraints/trophy-dependencies.md,Dragonborn Trophies,Raven Rock Owner,"Trophy: Raven Rock Owner | Requirement: Own a house in Raven Rock. | Dependency: OBJ-000421, OBJ-000422, OBJ-000424 | Risk: Requires Raven Rock prerequisite quest chain and Severin Manor reward. | Route protection: Complete `March of the Dead`, `The Final Descent`, and `Served Cold` safely.","Route protection: Complete `March of the Dead`, `The Final Descent`, and `Served Cold` safely.",,SN-000105,Route normally with bug pass.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001443,OBJ-000422,March of the Dead,trophy_dependency,data/constraints/trophy-dependencies.md,Dragonborn Trophies,Raven Rock Owner,"Trophy: Raven Rock Owner | Requirement: Own a house in Raven Rock. | Dependency: OBJ-000421, OBJ-000422, OBJ-000424 | Risk: Requires Raven Rock prerequisite quest chain and Severin Manor reward. | Route protection: Complete `March of the Dead`, `The Final Descent`, and `Served Cold` safely.","Route protection: Complete `March of the Dead`, `The Final Descent`, and `Served Cold` safely.",,SN-000105,Route normally with bug pass.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001444,OBJ-000424,Served Cold,trophy_dependency,data/constraints/trophy-dependencies.md,Dragonborn Trophies,Raven Rock Owner,"Trophy: Raven Rock Owner | Requirement: Own a house in Raven Rock. | Dependency: OBJ-000421, OBJ-000422, OBJ-000424 | Risk: Requires Raven Rock prerequisite quest chain and Severin Manor reward. | Route protection: Complete `March of the Dead`, `The Final Descent`, and `Served Cold` safely.","Route protection: Complete `March of the Dead`, `The Final Descent`, and `Served Cold` safely.",,SN-000105,Route normally with bug pass.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001445,OBJ-000478,Solstheim Explorer Trophy Set,trophy_dependency,data/constraints/trophy-dependencies.md,Dragonborn Trophies,Solstheim Explorer,Trophy: Solstheim Explorer | Requirement: Discover 30 Solstheim locations. | Dependency: OBJ-000478 plus Solstheim location rows. | Risk: Needs location-counter tracking; Survival Mode geography affects route. | Route protection: Track Solstheim discoveries during Dragonborn regional passes and verify count before leaving island cleanup.,Route protection: Track Solstheim discoveries during Dragonborn regional passes and verify count before leaving island cleanup.,,SN-000105,Counter QA needed.,hard_gate,TB-031F/TB-033,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001446,OBJ-000047,Under New Management,npc_dependency,data/constraints/npc-dependencies.md,"Critical Quest, Trophy, Reward, and Branch NPCs",Erikur,NPC or dependency: Erikur | Affected objectives: OBJ-000050; OBJ-000047; OBJ-000060 | Required state: Alive and reachable for `The Dainty Sload` setup and turn-in. | Risk window: He becomes killable after `Bound Until Death` on the Dark Brotherhood join route; long delays also expose Dainty Sload bug risk. | Protection/ordering rule: Complete `The Dainty Sload` and count Solitude restoration before progressing to any Dark Brotherhood step that makes Erikur vulnerable. Keep a save before Delvin starts the special job.,Protection/ordering rule: Complete `The Dainty Sload` and count Solitude restoration before progressing to any Dark Brotherhood step that makes Erikur vulnerable. Keep a save before Delvin starts the special job.,,SN-000102 | SN-000107,confirmed_ordering_rule,warning,TB-022/TB-025/TB-032,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001447,OBJ-000050,The Dainty Sload,npc_dependency,data/constraints/npc-dependencies.md,"Critical Quest, Trophy, Reward, and Branch NPCs",Erikur,NPC or dependency: Erikur | Affected objectives: OBJ-000050; OBJ-000047; OBJ-000060 | Required state: Alive and reachable for `The Dainty Sload` setup and turn-in. | Risk window: He becomes killable after `Bound Until Death` on the Dark Brotherhood join route; long delays also expose Dainty Sload bug risk. | Protection/ordering rule: Complete `The Dainty Sload` and count Solitude restoration before progressing to any Dark Brotherhood step that makes Erikur vulnerable. Keep a save before Delvin starts the special job.,Protection/ordering rule: Complete `The Dainty Sload` and count Solitude restoration before progressing to any Dark Brotherhood step that makes Erikur vulnerable. Keep a save before Delvin starts the special job.,,SN-000102 | SN-000107,confirmed_ordering_rule,warning,TB-022/TB-025/TB-032,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001448,OBJ-000060,Bound Until Death,npc_dependency,data/constraints/npc-dependencies.md,"Critical Quest, Trophy, Reward, and Branch NPCs",Erikur,NPC or dependency: Erikur | Affected objectives: OBJ-000050; OBJ-000047; OBJ-000060 | Required state: Alive and reachable for `The Dainty Sload` setup and turn-in. | Risk window: He becomes killable after `Bound Until Death` on the Dark Brotherhood join route; long delays also expose Dainty Sload bug risk. | Protection/ordering rule: Complete `The Dainty Sload` and count Solitude restoration before progressing to any Dark Brotherhood step that makes Erikur vulnerable. Keep a save before Delvin starts the special job.,Protection/ordering rule: Complete `The Dainty Sload` and count Solitude restoration before progressing to any Dark Brotherhood step that makes Erikur vulnerable. Keep a save before Delvin starts the special job.,,SN-000102 | SN-000107,confirmed_ordering_rule,warning,TB-022/TB-025/TB-032,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001449,OBJ-000060,Bound Until Death,npc_dependency,data/constraints/npc-dependencies.md,"Critical Quest, Trophy, Reward, and Branch NPCs",Vittoria Vici,"NPC or dependency: Vittoria Vici | Affected objectives: OBJ-000251; OBJ-000060 | Required state: Alive and reachable until `The Spiced Wine` is completed if that misc objective is kept. | Risk window: `Bound Until Death` kills her on the main Dark Brotherhood route. | Protection/ordering rule: Complete `The Spiced Wine` before `Bound Until Death`, or explicitly mark it branch-only/excluded if the route ever drops the favor.","Protection/ordering rule: Complete `The Spiced Wine` before `Bound Until Death`, or explicitly mark it branch-only/excluded if the route ever drops the favor.",,SN-000107,confirmed_ordering_rule,branch_or_hard_save,TB-022/TB-025/TB-032,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001450,OBJ-000251,The Spiced Wine,npc_dependency,data/constraints/npc-dependencies.md,"Critical Quest, Trophy, Reward, and Branch NPCs",Vittoria Vici,"NPC or dependency: Vittoria Vici | Affected objectives: OBJ-000251; OBJ-000060 | Required state: Alive and reachable until `The Spiced Wine` is completed if that misc objective is kept. | Risk window: `Bound Until Death` kills her on the main Dark Brotherhood route. | Protection/ordering rule: Complete `The Spiced Wine` before `Bound Until Death`, or explicitly mark it branch-only/excluded if the route ever drops the favor.","Protection/ordering rule: Complete `The Spiced Wine` before `Bound Until Death`, or explicitly mark it branch-only/excluded if the route ever drops the favor.",,SN-000107,confirmed_ordering_rule,branch_or_hard_save,TB-022/TB-025/TB-032,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001451,OBJ-000248,No News is Good News,npc_dependency,data/constraints/npc-dependencies.md,"Critical Quest, Trophy, Reward, and Branch NPCs",Captain Aldis,NPC or dependency: Captain Aldis | Affected objectives: OBJ-000248; OBJ-000249; OBJ-000260 | Required state: Alive and reachable for Solitude/Morthal delivery and rare-gift objectives. | Risk window: Stormcloak Battle for Solitude branch can remove him. | Protection/ordering rule: Complete Aldis-linked favors before the Stormcloak Civil War branch reaches Solitude; main Imperial route still should not leave these until late cleanup.,Protection/ordering rule: Complete Aldis-linked favors before the Stormcloak Civil War branch reaches Solitude; main Imperial route still should not leave these until late cleanup.,,SN-000100 | SN-000107,branch_warning_needed,branch_or_hard_save,TB-022/TB-025/TB-032,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001452,OBJ-000249,Rare Gifts (Captain Aldis),npc_dependency,data/constraints/npc-dependencies.md,"Critical Quest, Trophy, Reward, and Branch NPCs",Captain Aldis,NPC or dependency: Captain Aldis | Affected objectives: OBJ-000248; OBJ-000249; OBJ-000260 | Required state: Alive and reachable for Solitude/Morthal delivery and rare-gift objectives. | Risk window: Stormcloak Battle for Solitude branch can remove him. | Protection/ordering rule: Complete Aldis-linked favors before the Stormcloak Civil War branch reaches Solitude; main Imperial route still should not leave these until late cleanup.,Protection/ordering rule: Complete Aldis-linked favors before the Stormcloak Civil War branch reaches Solitude; main Imperial route still should not leave these until late cleanup.,,SN-000100 | SN-000107,branch_warning_needed,branch_or_hard_save,TB-022/TB-025/TB-032,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001453,OBJ-000260,For the Good of Morthal,npc_dependency,data/constraints/npc-dependencies.md,"Critical Quest, Trophy, Reward, and Branch NPCs",Captain Aldis,NPC or dependency: Captain Aldis | Affected objectives: OBJ-000248; OBJ-000249; OBJ-000260 | Required state: Alive and reachable for Solitude/Morthal delivery and rare-gift objectives. | Risk window: Stormcloak Battle for Solitude branch can remove him. | Protection/ordering rule: Complete Aldis-linked favors before the Stormcloak Civil War branch reaches Solitude; main Imperial route still should not leave these until late cleanup.,Protection/ordering rule: Complete Aldis-linked favors before the Stormcloak Civil War branch reaches Solitude; main Imperial route still should not leave these until late cleanup.,,SN-000100 | SN-000107,branch_warning_needed,branch_or_hard_save,TB-022/TB-025/TB-032,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001454,OBJ-000436,A New Source of Stalhrim,npc_dependency,data/constraints/npc-dependencies.md,"Critical Quest, Trophy, Reward, and Branch NPCs",Deor Woodcutter and Fanari Strong-Voice,"NPC or dependency: Deor Woodcutter and Fanari Strong-Voice | Affected objectives: OBJ-000436; OBJ-000476; OBJ-000469 | Required state: Alive and able to complete the Skaal Village scene that starts `A New Source of Stalhrim`. | Risk window: After `The Fate of the Skaal`, failing to let the scene start or losing these NPCs can block stalhrim crafting and the Stalhrim Crafter trophy path. | Protection/ordering rule: On first safe return to Skaal Village after the prerequisite, let the Deor/Fanari scene resolve and start/secure `A New Source of Stalhrim` before risky Solstheim combat or village delays.","Protection/ordering rule: On first safe return to Skaal Village after the prerequisite, let the Deor/Fanari scene resolve and start/secure `A New Source of Stalhrim` before risky Solstheim combat or village delays.",,SN-000033 | SN-000100 | SN-000105 | SN-000107,high_priority_trophy_warning,review,TB-022/TB-025/TB-032,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001455,OBJ-000469,Sell Stalhrim Armor and Weapons to Ancarion,npc_dependency,data/constraints/npc-dependencies.md,"Critical Quest, Trophy, Reward, and Branch NPCs",Deor Woodcutter and Fanari Strong-Voice,"NPC or dependency: Deor Woodcutter and Fanari Strong-Voice | Affected objectives: OBJ-000436; OBJ-000476; OBJ-000469 | Required state: Alive and able to complete the Skaal Village scene that starts `A New Source of Stalhrim`. | Risk window: After `The Fate of the Skaal`, failing to let the scene start or losing these NPCs can block stalhrim crafting and the Stalhrim Crafter trophy path. | Protection/ordering rule: On first safe return to Skaal Village after the prerequisite, let the Deor/Fanari scene resolve and start/secure `A New Source of Stalhrim` before risky Solstheim combat or village delays.","Protection/ordering rule: On first safe return to Skaal Village after the prerequisite, let the Deor/Fanari scene resolve and start/secure `A New Source of Stalhrim` before risky Solstheim combat or village delays.",,SN-000033 | SN-000100 | SN-000105 | SN-000107,high_priority_trophy_warning,review,TB-022/TB-025/TB-032,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001456,OBJ-000476,Stalhrim Crafter Trophy Set,npc_dependency,data/constraints/npc-dependencies.md,"Critical Quest, Trophy, Reward, and Branch NPCs",Deor Woodcutter and Fanari Strong-Voice,"NPC or dependency: Deor Woodcutter and Fanari Strong-Voice | Affected objectives: OBJ-000436; OBJ-000476; OBJ-000469 | Required state: Alive and able to complete the Skaal Village scene that starts `A New Source of Stalhrim`. | Risk window: After `The Fate of the Skaal`, failing to let the scene start or losing these NPCs can block stalhrim crafting and the Stalhrim Crafter trophy path. | Protection/ordering rule: On first safe return to Skaal Village after the prerequisite, let the Deor/Fanari scene resolve and start/secure `A New Source of Stalhrim` before risky Solstheim combat or village delays.","Protection/ordering rule: On first safe return to Skaal Village after the prerequisite, let the Deor/Fanari scene resolve and start/secure `A New Source of Stalhrim` before risky Solstheim combat or village delays.",,SN-000033 | SN-000100 | SN-000105 | SN-000107,high_priority_trophy_warning,review,TB-022/TB-025/TB-032,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001457,OBJ-000172,The Whispering Door,npc_dependency,data/constraints/npc-dependencies.md,"Critical Quest, Trophy, Reward, and Branch NPCs","Hulda, Ysolda, Jarl Balgruuf, and Nelkir","NPC or dependency: Hulda, Ysolda, Jarl Balgruuf, and Nelkir | Affected objectives: OBJ-000172; OBJ-000327 | Required state: Rumor/start path and Whiterun NPC chain remain available. | Risk window: Hulda death can move the rumor path to Ysolda; Whiterun violence, civil-war disruption, or NPC loss can complicate the Ebony Blade start. | Protection/ordering rule: Start `The Whispering Door` before risky Whiterun violence, hostile states, or long-delayed cleanup. Also handle Ysolda's first-visit/favor caveat during the early Whiterun sweep.","Protection/ordering rule: Start `The Whispering Door` before risky Whiterun violence, hostile states, or long-delayed cleanup. Also handle Ysolda's first-visit/favor caveat during the early Whiterun sweep.",,SN-000096 | SN-000100 | SN-000107,route_warning_needed,review,TB-022/TB-025/TB-032,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001458,OBJ-000327,Rare Gifts (Ysolda),npc_dependency,data/constraints/npc-dependencies.md,"Critical Quest, Trophy, Reward, and Branch NPCs","Hulda, Ysolda, Jarl Balgruuf, and Nelkir","NPC or dependency: Hulda, Ysolda, Jarl Balgruuf, and Nelkir | Affected objectives: OBJ-000172; OBJ-000327 | Required state: Rumor/start path and Whiterun NPC chain remain available. | Risk window: Hulda death can move the rumor path to Ysolda; Whiterun violence, civil-war disruption, or NPC loss can complicate the Ebony Blade start. | Protection/ordering rule: Start `The Whispering Door` before risky Whiterun violence, hostile states, or long-delayed cleanup. Also handle Ysolda's first-visit/favor caveat during the early Whiterun sweep.","Protection/ordering rule: Start `The Whispering Door` before risky Whiterun violence, hostile states, or long-delayed cleanup. Also handle Ysolda's first-visit/favor caveat during the early Whiterun sweep.",,SN-000096 | SN-000100 | SN-000107,route_warning_needed,review,TB-022/TB-025/TB-032,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001459,OBJ-000170,The Cursed Tribe,npc_dependency,data/constraints/npc-dependencies.md,"Critical Quest, Trophy, Reward, and Branch NPCs","Largashbur Orcs, especially Atub and potential Orc followers/trainers","NPC or dependency: Largashbur Orcs, especially Atub and potential Orc followers/trainers | Affected objectives: OBJ-000170; OBJ-001952 | Required state: Quest NPCs and possible follower/trainer candidates survive first approach. | Risk window: `The Cursed Tribe` begins with a giant attack at Largashbur at level 9+, which can kill Orc NPCs if the player does not intervene. | Protection/ordering rule: Avoid casual approach to Largashbur until ready to intervene; on first approach, prioritize saving the stronghold NPCs before treating the quest as safe.","Protection/ordering rule: Avoid casual approach to Largashbur until ready to intervene; on first approach, prioritize saving the stronghold NPCs before treating the quest as safe.",,SN-000100 | SN-000107 | SN-000108,route_warning_needed,review,TB-022/TB-025/TB-032,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001460,OBJ-001952,Permanent Follower Candidate List,npc_dependency,data/constraints/npc-dependencies.md,"Critical Quest, Trophy, Reward, and Branch NPCs","Largashbur Orcs, especially Atub and potential Orc followers/trainers","NPC or dependency: Largashbur Orcs, especially Atub and potential Orc followers/trainers | Affected objectives: OBJ-000170; OBJ-001952 | Required state: Quest NPCs and possible follower/trainer candidates survive first approach. | Risk window: `The Cursed Tribe` begins with a giant attack at Largashbur at level 9+, which can kill Orc NPCs if the player does not intervene. | Protection/ordering rule: Avoid casual approach to Largashbur until ready to intervene; on first approach, prioritize saving the stronghold NPCs before treating the quest as safe.","Protection/ordering rule: Avoid casual approach to Largashbur until ready to intervene; on first approach, prioritize saving the stronghold NPCs before treating the quest as safe.",,SN-000100 | SN-000107 | SN-000108,route_warning_needed,review,TB-022/TB-025/TB-032,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001461,OBJ-000168,Discerning the Transmundane,npc_dependency,data/constraints/npc-dependencies.md,"Critical Quest, Trophy, Reward, and Branch NPCs",Septimus Signus,"NPC or dependency: Septimus Signus | Affected objectives: OBJ-000168; OBJ-001079 | Required state: Alive and quest state valid until the Oghma Infinium is obtained. | Risk window: Premature killing or cube/outpost state issues can fail or block the quest. | Protection/ordering rule: Do not attack Septimus; after opening the cube, resolve the Oghma path before any long delay that could interact with the outpost-state bug. Exact bug handling belongs to TB-017.","Protection/ordering rule: Do not attack Septimus; after opening the cube, resolve the Oghma path before any long delay that could interact with the outpost-state bug. Exact bug handling belongs to TB-017.",,SN-000100 | SN-000107,bug_pass_handoff,warning,TB-022/TB-025/TB-032,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001462,OBJ-001079,Oghma Infinium,npc_dependency,data/constraints/npc-dependencies.md,"Critical Quest, Trophy, Reward, and Branch NPCs",Septimus Signus,"NPC or dependency: Septimus Signus | Affected objectives: OBJ-000168; OBJ-001079 | Required state: Alive and quest state valid until the Oghma Infinium is obtained. | Risk window: Premature killing or cube/outpost state issues can fail or block the quest. | Protection/ordering rule: Do not attack Septimus; after opening the cube, resolve the Oghma path before any long delay that could interact with the outpost-state bug. Exact bug handling belongs to TB-017.","Protection/ordering rule: Do not attack Septimus; after opening the cube, resolve the Oghma path before any long delay that could interact with the outpost-state bug. Exact bug handling belongs to TB-017.",,SN-000100 | SN-000107,bug_pass_handoff,warning,TB-022/TB-025/TB-032,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
RPCON-001463,OBJ-000174,The House of Horrors,npc_dependency,data/constraints/npc-dependencies.md,"Critical Quest, Trophy, Reward, and Branch NPCs",Logrolf the Willful,NPC or dependency: Logrolf the Willful | Affected objectives: OBJ-000174 | Required state: Alive in the intended captive/rescue state until Molag Bal's quest can complete. | Risk window: Killing Logrolf while captive or before the required quest state can fail the artifact path. | Protection/ordering rule: Use a hard save before freeing or escorting Logrolf; do not kill him except at the intended Molag Bal step.,Protection/ordering rule: Use a hard save before freeing or escorting Logrolf; do not kill him except at the intended Molag Bal step.,,SN-000100 | SN-000107,route_warning_needed,branch_or_hard_save,TB-022/TB-025/TB-032,Generated from the reviewed Markdown constraint tables; inspect the source row before writing final route prose.
